table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022
10067,r845,World -> Taiwan -> Total articles -> With international institutions,World,Taiwan,Total articles,With international institutions,4,32,18,38,50,64,128,144,129,148,112,129,144,163,190,222,274,385,416,478,559
10067,r846,World -> Tajikistan,World,Tajikistan,,,2,,,,,,,,,,,,,,,,,,,,
10067,r847,World -> Tajikistan -> Total articles,World,Tajikistan,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,9,6
10067,r848,World -> Tajikistan -> Total articles -> With multiple institutions,World,Tajikistan,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,5
10067,r849,World -> Tajikistan -> Total articles -> With domestic institutions only,World,Tajikistan,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
10067,r850,World -> Tajikistan -> Total articles -> With international institutions,World,Tajikistan,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,5
10067,r851,World -> Thailand,World,Thailand,,,2,,,,,,,,,,,,,,,,,,,,
10067,r852,World -> Thailand -> Total articles,World,Thailand,Total articles,,3,29,26,33,78,73,154,160,178,137,161,172,120,226,262,389,879,759,646,818,992
10067,r853,World -> Thailand -> Total articles -> With multiple institutions,World,Thailand,Total articles,With multiple institutions,4,17,16,18,40,47,76,60,75,66,71,77,58,109,105,178,387,394,305,438,561
10067,r854,World -> Thailand -> Total articles -> With domestic institutions only,World,Thailand,Total articles,With domestic institutions only,4,15,17,22,58,47,120,126,151,99,135,133,94,172,208,308,732,588,504,637,784
10067,r855,World -> Thailand -> Total articles -> With international institutions,World,Thailand,Total articles,With international institutions,4,13,9,11,20,22,33,33,27,36,26,39,26,54,53,81,147,171,141,179,208
10067,r856,World -> Timor-Leste,World,Timor-Leste,,,2,,,,,,,,,,,,,,,,,,,,
10067,r857,World -> Timor-Leste -> Total articles,World,Timor-Leste,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,1
10067,r858,World -> Timor-Leste -> Total articles -> With multiple institutions,World,Timor-Leste,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,1
10067,r859,World -> Timor-Leste -> Total articles -> With domestic institutions only,World,Timor-Leste,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r860,World -> Timor-Leste -> Total articles -> With international institutions,World,Timor-Leste,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,1
10067,r861,World -> Turkmenistan,World,Turkmenistan,,,2,,,,,,,,,,,,,,,,,,,,
10067,r862,World -> Turkmenistan -> Total articles,World,Turkmenistan,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10067,r863,World -> Turkmenistan -> Total articles -> With multiple institutions,World,Turkmenistan,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r864,World -> Turkmenistan -> Total articles -> With domestic institutions only,World,Turkmenistan,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10067,r865,World -> Turkmenistan -> Total articles -> With international institutions,World,Turkmenistan,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r866,World -> Uzbekistan,World,Uzbekistan,,,2,,,,,,,,,,,,,,,,,,,,
10067,r867,World -> Uzbekistan -> Total articles,World,Uzbekistan,Total articles,,3,1,0,0,1,0,0,1,0,0,7,0,0,0,1,22,2,7,186,21,64
10067,r868,World -> Uzbekistan -> Total articles -> With multiple institutions,World,Uzbekistan,Total articles,With multiple institutions,4,1,0,0,1,0,0,1,0,0,1,0,0,0,1,12,2,7,108,17,46
10067,r869,World -> Uzbekistan -> Total articles -> With domestic institutions only,World,Uzbekistan,Total articles,With domestic institutions only,4,1,0,0,1,0,0,0,0,0,6,0,0,0,0,17,2,2,159,8,32
10067,r870,World -> Uzbekistan -> Total articles -> With international institutions,World,Uzbekistan,Total articles,With international institutions,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,0,5,27,13,32
10067,r871,World -> Vietnam,World,Vietnam,,,2,,,,,,,,,,,,,,,,,,,,
10067,r872,World -> Vietnam -> Total articles,World,Vietnam,Total articles,,3,0,3,4,11,20,37,67,45,49,49,141,106,109,223,241,301,427,683,674,1018
10067,r873,World -> Vietnam -> Total articles -> With multiple institutions,World,Vietnam,Total articles,With multiple institutions,4,0,2,3,10,12,26,48,30,38,36,104,93,87,165,199,219,334,504,520,784
10067,r874,World -> Vietnam -> Total articles -> With domestic institutions only,World,Vietnam,Total articles,With domestic institutions only,4,0,2,1,2,12,18,38,24,28,22,66,41,52,131,113,150,227,371,360,634
10067,r875,World -> Vietnam -> Total articles -> With international institutions,World,Vietnam,Total articles,With international institutions,4,0,1,3,9,8,19,29,21,20,27,75,65,57,92,128,151,200,311,313,378
10067,r876,World -> Australia,World,Australia,,,2,,,,,,,,,,,,,,,,,,,,
10067,r877,World -> Australia -> Total articles,World,Australia,Total articles,,3,278,241,388,578,778,869,1064,814,907,881,1152,1179,1182,1314,1424,1682,2144,2326,2530,2452
10067,r878,World -> Australia -> Total articles -> With multiple institutions,World,Australia,Total articles,With multiple institutions,4,147,133,210,291,430,439,570,480,552,514,723,767,807,973,1002,1277,1595,1750,1965,2043
10067,r879,World -> Australia -> Total articles -> With domestic institutions only,World,Australia,Total articles,With domestic institutions only,4,170,145,264,394,502,576,685,450,482,490,615,562,552,521,604,656,862,878,901,700
10067,r880,World -> Australia -> Total articles -> With international institutions,World,Australia,Total articles,With international institutions,4,108,96,124,181,270,290,378,361,423,391,536,617,630,792,819,1024,1272,1435,1626,1735
10067,r881,World -> Fiji,World,Fiji,,,2,,,,,,,,,,,,,,,,,,,,
10067,r882,World -> Fiji -> Total articles,World,Fiji,Total articles,,3,1,0,0,2,4,2,1,3,2,4,4,6,10,12,3,34,6,19,12,4
10067,r883,World -> Fiji -> Total articles -> With multiple institutions,World,Fiji,Total articles,With multiple institutions,4,1,0,0,2,3,0,1,2,2,4,2,3,8,10,0,21,5,10,9,3
10067,r884,World -> Fiji -> Total articles -> With domestic institutions only,World,Fiji,Total articles,With domestic institutions only,4,0,0,0,1,1,2,0,1,0,0,3,4,5,6,3,22,1,14,7,1
10067,r885,World -> Fiji -> Total articles -> With international institutions,World,Fiji,Total articles,With international institutions,4,0,0,0,1,3,0,1,2,2,4,1,2,5,6,0,12,5,5,5,3
10067,r886,World -> New Zealand,World,New Zealand,,,2,,,,,,,,,,,,,,,,,,,,
10067,r887,World -> New Zealand -> Total articles,World,New Zealand,Total articles,,3,45,25,61,70,110,118,158,109,150,103,155,162,145,211,225,277,325,313,263,308
10067,r888,World -> New Zealand -> Total articles -> With multiple institutions,World,New Zealand,Total articles,With multiple institutions,4,26,12,31,37,44,56,89,48,72,56,77,96,96,110,131,170,216,188,199,208
10067,r889,World -> New Zealand -> Total articles -> With domestic institutions only,World,New Zealand,Total articles,With domestic institutions only,4,27,14,33,47,76,75,91,65,90,59,94,91,63,117,132,144,152,157,88,135
10067,r890,World -> New Zealand -> Total articles -> With international institutions,World,New Zealand,Total articles,With international institutions,4,18,11,28,23,34,43,65,43,60,44,61,70,82,94,93,133,172,156,175,170
10067,r891,World -> Samoa,World,Samoa,,,2,,,,,,,,,,,,,,,,,,,,
10067,r892,World -> Samoa -> Total articles,World,Samoa,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10067,r893,World -> Samoa -> Total articles -> With multiple institutions,World,Samoa,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r894,World -> Samoa -> Total articles -> With domestic institutions only,World,Samoa,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10067,r895,World -> Samoa -> Total articles -> With international institutions,World,Samoa,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r896,World -> Solomon Islands,World,Solomon Islands,,,2,,,,,,,,,,,,,,,,,,,,
10067,r897,World -> Solomon Islands -> Total articles,World,Solomon Islands,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10067,r898,World -> Solomon Islands -> Total articles -> With multiple institutions,World,Solomon Islands,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10067,r899,World -> Solomon Islands -> Total articles -> With domestic institutions only,World,Solomon Islands,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r900,World -> Solomon Islands -> Total articles -> With international institutions,World,Solomon Islands,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10067,r901,World -> Unassigned,World,Unassigned,,,2,,,,,,,,,,,,,,,,,,,,
10067,r902,World -> Unassigned -> Total articles,World,Unassigned,Total articles,,3,57,30,77,193,391,349,168,168,117,83,111,58,63,81,90,132,552,878,981,1392
10067,r903,World -> Unassigned -> Total articles -> With multiple institutions,World,Unassigned,Total articles,With multiple institutions,4,57,30,77,193,391,349,168,168,117,83,111,58,63,81,90,132,552,878,981,1392
10067,r904,World -> Unassigned -> Total articles -> With domestic institutions only,World,Unassigned,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r905,World -> Unassigned -> Total articles -> With international institutions,World,Unassigned,Total articles,With international institutions,4,12,9,11,57,77,54,20,34,18,14,17,17,11,16,33,26,131,207,223,379
