table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019
3194,r550,All institutions -> Marshall B. Ketchum U.,All institutions,Marshall B. Ketchum U.,2,549,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,030', '']","['1,468', '']","['1,491', '']","['1,512', 'i']","['1,451', 'i']","['1,430', 'i']"
3194,r551,All institutions -> Liberty U.,All institutions,Liberty U.,2,550,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,429', '']"
3194,r552,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,550,"['1,786', '']","['1,537', '']","['998', '']","['1,058', '']","['1,207', '']","['1,619', '']","['1,214', '']","['1,054', '']","['1,228', '']","['1,429', '']"
3194,r553,All institutions -> U. of the Incarnate Word,All institutions,U. of the Incarnate Word,2,552,"['ne', '']","['302', '']","['ne', '']","['ne', '']","['ne', '']","['576', '']","['ne', '']","['ne', '']","['1,057', '']","['1,428', '']"
3194,r554,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,553,"['1,003', '']","['1,037', '']","['751', '']","['1,019', '']","['647', '']","['ne', '']","['909', '']","['929', '']","['1,344', '']","['1,395', '']"
3194,r555,"All institutions -> CUNY, Medgar Evers C.",All institutions,"CUNY, Medgar Evers C.",2,554,"['618', '']","['1,929', '']","['1,555', '']","['1,134', '']","['1,063', '']","['937', '']","['ne', '']","['1,465', '']","['1,349', '']","['1,383', '']"
3194,r556,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,555,"['831', '']","['1,248', '']","['1,487', '']","['1,183', '']","['1,130', '']","['1,329', '']","['1,331', '']","['1,270', '']","['1,268', '']","['1,372', '']"
3194,r557,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,556,"['1,427', '']","['1,504', '']","['1,222', '']","['2,948', '']","['3,118', '']","['2,480', '']","['2,063', '']","['1,905', '']","['1,407', '']","['1,370', '']"
3194,r558,All institutions -> Bradley U.,All institutions,Bradley U.,2,557,"['1,123', '']","['1,856', '']","['2,354', '']","['2,840', '']","['1,483', '']","['1,452', '']","['2,088', '']","['1,765', '']","['1,201', '']","['1,347', '']"
3194,r559,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,558,"['1,620', '']","['1,147', '']","['1,107', '']","['1,241', '']","['1,484', '']","['1,588', '']","['1,725', '']","['1,621', '']","['1,640', '']","['1,341', '']"
3194,r560,All institutions -> Albany State U.,All institutions,Albany State U.,2,559,"['740', '']","['1,416', '']","['2,213', '']","['1,658', '']","['1,549', '']","['1,233', '']","['1,324', '']","['1,209', '']","['1,111', '']","['1,329', '']"
3194,r561,All institutions -> Monmouth U.,All institutions,Monmouth U.,2,560,"['2,195', '']","['1,956', '']","['904', '']","['ne', '']","['865', '']","['ne', '']","['900', '']","['ne', '']","['ne', '']","['1,294', '']"
3194,r562,All institutions -> Northwestern State U. Louisiana,All institutions,Northwestern State U. Louisiana,2,561,"['1,407', '']","['1,185', '']","['1,085', '']","['997', '']","['792', '']","['ne', '']","['1,202', '']","['1,023', '']","['1,199', '']","['1,275', '']"
3194,r563,All institutions -> Benedict C.,All institutions,Benedict C.,2,562,"['1,533', '']","['3,009', '']","['2,754', '']","['2,664', '']","['2,479', '']","['1,373', '']","['1,653', '']","['1,676', '']","['1,934', '']","['1,269', '']"
3194,r564,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,563,"['1,741', '']","['1,568', '']","['1,909', '']","['1,983', '']","['1,322', '']","['1,197', '']","['1,722', '']","['1,297', '']","['918', '']","['1,254', '']"
3194,r565,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,564,"['1,151', '']","['1,095', '']","['1,546', '']","['955', '']","['1,354', '']","['2,039', '']","['1,916', '']","['1,455', '']","['1,347', '']","['1,253', '']"
3194,r566,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,565,"['1,526', '']","['1,980', '']","['1,857', '']","['1,230', '']","['1,434', '']","['1,459', '']","['1,487', '']","['929', '']","['977', '']","['1,250', '']"
3194,r567,All institutions -> National U. of Natural Medicine,All institutions,National U. of Natural Medicine,2,566,"['ne', '']","['791', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['921', '']","['ne', '']","['1,245', '']"
3194,r568,All institutions -> Heidelberg U.,All institutions,Heidelberg U.,2,567,"['ne', '']","['1,219', 'i']","['ne', '']","['1,129', '']","['1,537', '']","['1,107', '']","['1,286', '']","['1,619', '']","['1,280', '']","['1,237', '']"
3194,r569,All institutions -> New England C. of Optometry,All institutions,New England C. of Optometry,2,568,"['1,457', '']","['1,751', '']","['2,237', '']","['2,172', '']","['1,234', '']","['1,077', '']","['980', '']","['ne', '']","['1,026', '']","['1,223', '']"
3194,r570,"All institutions -> Purdue U., Fort Wayne",All institutions,"Purdue U., Fort Wayne",2,569,"['4,832', '']","['5,206', '']","['4,563', '']","['5,080', '']","['4,348', '']","['4,013', '']","['3,930', '']","['3,317', '']","['3,401', '']","['1,220', '']"
3194,r571,All institutions -> Saint Michael's C.,All institutions,Saint Michael's C.,2,570,"['623', '']","['703', '']","['ne', '']","['1,497', '']","['1,500', '']","['1,532', '']","['1,618', '']","['1,411', '']","['1,482', '']","['1,200', '']"
3194,r572,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,571,"['1,968', 'i']","['1,976', '']","['1,949', '']","['1,452', '']","['1,102', '']","['748', '']","['ne', '']","['ne', '']","['1,168', '']","['1,195', '']"
3194,r573,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,571,"['1,546', '']","['1,734', '']","['3,405', '']","['2,233', '']","['2,208', '']","['1,848', '']","['1,718', '']","['1,009', '']","['1,169', '']","['1,195', '']"
3194,r574,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,573,"['ne', '']","['1,603', '']","['1,358', '']","['1,413', '']","['868', '']","['863', '']","['556', '']","['955', '']","['1,191', '']","['1,169', '']"
3194,r575,All institutions -> New Jersey City U.,All institutions,New Jersey City U.,2,574,"['145', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,600', '']","['3,255', '']","['1,165', '']"
3194,r576,All institutions -> Elon U.,All institutions,Elon U.,2,575,"['ne', '']","['602', 'i']","['707', 'i']","['876', 'i']","['851', '']","['1,054', '']","['1,141', '']","['1,130', '']","['1,304', '']","['1,162', '']"
3194,r577,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,576,"['ne', '']","['1,350', '']","['1,465', '']","['1,207', '']","['1,211', '']","['1,163', '']","['917', '']","['853', '']","['865', '']","['1,146', '']"
3194,r578,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,577,"['2,172', '']","['1,638', '']","['1,733', '']","['1,642', '']","['1,408', '']","['1,984', '']","['1,550', '']","['1,606', '']","['1,304', '']","['1,140', '']"
3194,r579,All institutions -> Seattle U.,All institutions,Seattle U.,2,578,"['1,190', 'i']","['1,274', '']","['642', '']","['ne', '']","['1,500', '']","['1,975', '']","['1,610', '']","['1,177', '']","['1,368', '']","['1,128', '']"
3194,r580,All institutions -> Dine C.,All institutions,Dine C.,2,579,"['ne', '']","['911', 'i']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,238', '']","['1,126', '']"
3194,r581,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,580,"['831', '']","['1,273', '']","['1,253', '']","['1,175', '']","['1,013', '']","['853', '']","['1,067', '']","['1,146', '']","['1,227', '']","['1,113', '']"
3194,r582,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,581,"['1,544', '']","['1,720', '']","['1,308', '']","['1,269', '']","['973', '']","['1,201', '']","['959', '']","['1,459', '']","['1,239', '']","['1,101', '']"
3194,r583,All institutions -> Biola U.,All institutions,Biola U.,2,582,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['947', 'i']","['978', 'i']","['1,026', 'i']","['1,097', 'i']"
3194,r584,All institutions -> Kenyon C.,All institutions,Kenyon C.,2,583,"['428', '']","['433', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,161', '']","['1,068', '']"
3194,r585,All institutions -> Keene State C.,All institutions,Keene State C.,2,584,"['ne', '']","['1,029', '']","['814', 'i']","['597', '']","['1,048', '']","['966', '']","['ne', '']","['825', '']","['ne', '']","['1,061', '']"
3194,r586,All institutions -> Colorado C.,All institutions,Colorado C.,2,585,"['543', '']","['751', '']","['701', '']","['398', '']","['896', '']","['1,423', '']","['1,003', '']","['1,346', '']","['1,294', '']","['1,053', '']"
3194,r587,All institutions -> Andrews U.,All institutions,Andrews U.,2,586,"['788', '']","['414', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,048', '']"
3194,r588,All institutions -> Northern Michigan U.,All institutions,Northern Michigan U.,2,587,"['423', '']","['405', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['627', '']","['653', '']","['963', '']","['1,047', '']"
3194,r589,All institutions -> Whitman C.,All institutions,Whitman C.,2,588,"['1,407', '']","['1,142', '']","['849', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,039', '']"
3194,r590,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,589,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['641', '']","['628', '']","['1,425', '']","['1,034', '']"
3194,r591,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,590,"['239', '']","['1,134', 'i']","['1,455', 'i']","['1,107', 'i']","['1,298', '']","['1,725', '']","['1,820', '']","['897', '']","['691', '']","['1,025', '']"
3194,r592,All institutions -> Providence C.,All institutions,Providence C.,2,591,"['895', '']","['758', '']","['ne', '']","['887', '']","['ne', '']","['1,311', '']","['1,151', '']","['997', '']","['1,186', '']","['1,016', '']"
3194,r593,All institutions -> Vassar C.,All institutions,Vassar C.,2,592,"['1,236', '']","['1,552', '']","['993', '']","['1,136', '']","['999', '']","['2,118', 'i']","['1,417', '']","['1,579', '']","['4,185', 'i']","['1,009', '']"
3194,r594,All institutions -> Eastern Kentucky U.,All institutions,Eastern Kentucky U.,2,593,"['3,017', '']","['3,169', '']","['2,965', '']","['2,182', '']","['1,858', '']","['1,375', '']","['1,340', '']","['1,157', '']","['1,004', '']","['975', '']"
3194,r595,All institutions -> Lawrence Technological U.,All institutions,Lawrence Technological U.,2,593,"['3,103', '']","['3,158', '']","['1,471', '']","['1,666', '']","['1,393', '']","['1,962', '']","['1,449', '']","['1,490', '']","['1,068', '']","['975', '']"
3194,r596,All institutions -> Manhattan C.,All institutions,Manhattan C.,2,595,"['498', '']","['521', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['969', '']"
3194,r597,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,596,"['659', '']","['1,083', '']","['1,248', '']","['1,416', '']","['971', '']","['1,106', '']","['1,198', '']","['873', '']","['ne', '']","['966', '']"
3194,r598,All institutions -> Canisius C.,All institutions,Canisius C.,2,597,"['221', '']","['205', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,398', '']","['1,054', '']","['943', '']"
3194,r599,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,598,"['993', '']","['2,085', '']","['1,523', '']","['1,327', '']","['1,165', '']","['1,098', '']","['1,454', '']","['1,554', '']","['1,343', '']","['927', '']"
3194,r600,All institutions -> Willamette U.,All institutions,Willamette U.,2,599,"['1,161', '']","['1,161', '']","['1,825', '']","['1,484', '']","['1,183', '']","['1,643', '']","['1,054', '']","['1,345', '']","['1,543', '']","['895', '']"
3194,r601,All institutions -> Chicago State U.,All institutions,Chicago State U.,2,600,"['1,598', '']","['2,014', '']","['565', '']","['ne', '']","['ne', '']","['ne', '']","['910', '']","['ne', '']","['1,154', '']","['894', '']"
3194,r602,All institutions -> U. Portland,All institutions,U. Portland,2,601,"['939', '']","['1,076', '']","['677', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['891', '']"
3194,r603,All institutions -> Doane U.,All institutions,Doane U.,2,602,"['ne', '']","['1,022', '']","['678', '']","['ne', '']","['1,026', '']","['474', '']","['ne', '']","['ne', '']","['952', '']","['887', '']"
3194,r604,All institutions -> Fort Hays State U.,All institutions,Fort Hays State U.,2,603,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['877', '']"
3194,r605,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,604,"['ne', '']","['1,910', '']","['1,739', '']","['1,422', '']","['1,761', '']","['1,497', '']","['1,507', '']","['987', '']","['1,100', '']","['876', '']"
3194,r606,All institutions -> Eastern Connecticut State U.,All institutions,Eastern Connecticut State U.,2,605,"['ne', '']","['96', '']","['ne', '']","['ne', '']","['574', '']","['606', '']","['464', '']","['770', '']","['588', '']","['871', '']"
3194,r607,All institutions -> American Samoa Community C.,All institutions,American Samoa Community C.,2,606,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,337', '']","['793', '']","['ne', '']","['ne', '']","['860', '']"
3194,r608,All institutions -> Salus U.,All institutions,Salus U.,2,607,"['1,359', '']","['1,493', '']","['1,337', '']","['1,368', '']","['1,190', '']","['1,257', '']","['1,641', '']","['1,566', '']","['1,286', '']","['854', '']"
3194,r609,All institutions -> Augustana U.,All institutions,Augustana U.,2,608,"['912', '']","['1,578', '']","['1,160', '']","['1,045', '']","['1,106', '']","['756', '']","['ne', '']","['958', '']","['1,128', '']","['841', '']"
3194,r610,All institutions -> Hamilton C.,All institutions,Hamilton C.,2,608,"['1,431', '']","['1,476', '']","['1,136', '']","['1,660', '']","['1,178', '']","['627', '']","['897', '']","['1,036', '']","['880', '']","['841', '']"
3194,r611,All institutions -> St. Olaf C.,All institutions,St. Olaf C.,2,610,"['1,545', '']","['1,078', '']","['1,415', '']","['1,209', '']","['1,191', '']","['1,118', '']","['1,389', '']","['1,346', '']","['904', '']","['836', '']"
3194,r612,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,611,"['681', '']","['715', 'i']","['ne', '']","['ne', '']","['899', 'i']","['726', 'i']","['ne', '']","['812', 'i']","['ne', '']","['829', 'i']"
3194,r613,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,612,"['3,030', '']","['5,560', '']","['679', '']","['691', '']","['688', '']","['736', '']","['825', '']","['850', '']","['724', '']","['810', '']"
3194,r614,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,613,"['ne', '']","['2,316', '']","['1,569', '']","['1,167', '']","['907', '']","['1,396', '']","['1,259', '']","['960', '']","['776', '']","['809', '']"
3194,r615,All institutions -> Emerson C.,All institutions,Emerson C.,2,614,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['455', '']","['358', '']","['769', '']","['1,703', '']","['786', '']"
3194,r616,All institutions -> Salish Kootenai C.,All institutions,Salish Kootenai C.,2,615,"['382', '']","['658', '']","['1,019', '']","['1,042', '']","['1,399', 'i']","['1,186', '']","['732', '']","['781', '']","['963', '']","['766', '']"
3194,r617,All institutions -> Albion C.,All institutions,Albion C.,2,616,"['ne', '']","['563', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['807', '']","['738', '']","['753', '']"
3194,r618,All institutions -> Fairfield U.,All institutions,Fairfield U.,2,617,"['2,233', '']","['2,720', '']","['2,640', 'i']","['2,557', '']","['2,897', '']","['2,400', '']","['2,705', '']","['3,535', '']","['1,534', '']","['704', '']"
3194,r619,All institutions -> Rhode Island School of Design,All institutions,Rhode Island School of Design,2,618,"['ne', '']","['377', '']","['ne', '']","['ne', '']","['ne', '']","['328', '']","['354', 'i']","['351', 'i']","['695', 'i']","['691', 'i']"
3194,r620,All institutions -> Naval War C.,All institutions,Naval War C.,2,619,"['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', '']","['0', '']","['4,240', 'i']","['5,270', '']","['679', '']"
3194,r621,All institutions -> California Lutheran U.,All institutions,California Lutheran U.,2,620,"['ne', '']","['666', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['670', '']"
3194,r622,All institutions -> A. T. Still U.,All institutions,A. T. Still U.,2,621,"['1,253', '']","['1,925', '']","['562', 'i']","['744', 'i']","['926', '']","['2,904', '']","['2,873', '']","['782', '']","['ne', '']","['644', '']"
3194,r623,All institutions -> Bethune-Cookman U.,All institutions,Bethune-Cookman U.,2,622,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,016', '']","['640', '']"
3194,r624,"All institutions -> U. Minnesota, Morris",All institutions,"U. Minnesota, Morris",2,623,"['415', '']","['473', '']","['ne', '']","['477', '']","['799', '']","['676', '']","['624', '']","['504', '']","['ne', '']","['634', '']"
3194,r625,All institutions -> Niagara U.,All institutions,Niagara U.,2,624,"['655', '']","['783', '']","['1,476', '']","['1,053', '']","['611', '']","['458', '']","['380', '']","['532', '']","['645', '']","['571', '']"
3194,r626,"All institutions -> Saint John's U., Collegeville",All institutions,"Saint John's U., Collegeville",2,625,"['390', '']","['563', '']","['ne', '']","['763', '']","['907', '']","['745', '']","['909', '']","['738', '']","['568', '']","['560', 'i']"
3194,r627,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,626,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['331', '']","['544', '']","['551', '']"
3194,r628,All institutions -> Franklin W. Olin C. of Engineering,All institutions,Franklin W. Olin C. of Engineering,2,627,"['ne', '']","['1,012', '']","['1,777', '']","['1,157', '']","['1,561', '']","['2,136', '']","['1,762', '']","['1,301', '']","['876', '']","['534', '']"
3194,r629,"All institutions -> U. Michigan, Flint",All institutions,"U. Michigan, Flint",2,627,"['189', '']","['328', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['733', '']","['953', '']","['534', '']"
3194,r630,"All institutions -> U. South Florida, Sarasota-Manatee",All institutions,"U. South Florida, Sarasota-Manatee",2,629,"['105', '']","['86', '']","['ne', '']","['ne', '']","['290', '']","['274', '']","['318', '']","['432', '']","['438', '']","['518', '']"
3194,r631,All institutions -> C. of Saint Benedict,All institutions,C. of Saint Benedict,2,630,"['ne', '']","['513', '']","['ne', '']","['738', '']","['769', '']","['662', '']","['854', '']","['660', '']","['520', '']","['512', 'i']"
3194,r632,All institutions -> Augsburg U.,All institutions,Augsburg U.,2,631,"['ne', '']","['1,113', '']","['1,073', '']","['620', '']","['ne', '']","['747', '']","['674', '']","['645', '']","['505', '']","['496', '']"
3194,r633,All institutions -> Drake U.,All institutions,Drake U.,2,632,"['680', '']","['644', '']","['ne', '']","['863', '']","['ne', '']","['ne', '']","['1,147', '']","['759', '']","['563', '']","['485', '']"
3194,r634,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,633,"['1,010', '']","['1,272', '']","['2,123', '']","['584', '']","['605', '']","['1,016', '']","['818', '']","['1,111', '']","['953', '']","['481', '']"
3194,r635,All institutions -> Dickinson C.,All institutions,Dickinson C.,2,634,"['1,432', '']","['1,308', '']","['1,133', '']","['836', '']","['756', '']","['760', '']","['711', '']","['695', '']","['ne', '']","['476', '']"
3194,r636,"All institutions -> U. Ana G. Mendez, Cupey",All institutions,"U. Ana G. Mendez, Cupey",2,635,"['1,248', '']","['1,740', '']","['8,092', '']","['6,016', '']","['4,764', '']","['4,747', '']","['3,746', '']","['4,291', '']","['3,057', '']","['429', '']"
3194,r637,All institutions -> Maine Maritime Academy,All institutions,Maine Maritime Academy,2,636,"['ne', '']","['338', 'i']","['ne', '']","['ne', '']","['ne', '']","['373', 'i']","['1,902', '']","['1,763', '']","['1,093', '']","['358', '']"
3194,r638,All institutions -> Allegheny C.,All institutions,Allegheny C.,2,637,"['284', '']","['427', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['553', '']","['862', '']","['794', '']","['329', '']"
3194,r639,All institutions -> Texas A&M U.-Central Texas,All institutions,Texas A&M U.-Central Texas,2,638,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['479', '']","['320', '']"
3194,r640,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,639,"['ne', '']","['563', 'i']","['90', '']","['ne', '']","['ne', '']","['266', '']","['ne', '']","['ne', '']","['336', '']","['280', '']"
3194,r641,All institutions -> Mills C.,All institutions,Mills C.,2,640,"['122', '']","['210', '']","['162', '']","['325', '']","['139', '']","['99', '']","['257', '']","['68', '']","['44', '']","['230', '']"
3194,r642,All institutions -> Southwest C. of Naturopathic Medicine and Health Sciences,All institutions,Southwest C. of Naturopathic Medicine and Health Sciences,2,640,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['230', '']"
3194,r643,All institutions -> La Sierra U.,All institutions,La Sierra U.,2,642,"['ne', '']","['661', '']","['ne', '']","['ne', '']","['283', '']","['280', '']","['471', '']","['228', '']","['147', '']","['213', '']"
3194,r644,All institutions -> Rider U.,All institutions,Rider U.,2,643,"['442', '']","['373', '']","['550', '']","['823', 'i']","['830', 'i']","['754', '']","['635', '']","['620', '']","['541', '']","['198', '']"
3194,r645,All institutions -> Jacksonville State U.,All institutions,Jacksonville State U.,2,644,"['398', '']","['624', '']","['ne', '']","['ne', '']","['ne', '']","['197', '']","['457', '']","['363', 'i']","['380', '']","['167', '']"
3194,r646,All institutions -> All other surveyed institutions,All institutions,All other surveyed institutions,2,-,"['1,315,507', '']","['1,706,489', '']","['1,651,715', '']","['1,595,382', '']","['931,663', '']","['940,564', '']","['928,493', '']","['964,656', '']","['994,533', '']","['0', '']"
