table_id,row_id,_b_state_or_territory_control_and_institution_b_full_path,_b_state_or_territory_control_and_institution_b_level_1,_b_state_or_territory_control_and_institution_b_level_2,_b_state_or_territory_control_and_institution_b_level_3,_b_state_or_territory_control_and_institution_b_hierarchy_depth,field_started_in_fy_2006_or_fy_2007,field_started_in_fy_2008_or_fy_2009,field_started_in_fy_2010_or_fy_2011,field_started_in_fy_2012_or_fy_2013,field_started_in_fy_2014_or_fy_2015,field_started_in_fy_2016_or_fy_2017,field_started_in_fy_2018_or_fy_2019,field_started_in_fy_2020_or_fy_2021,field_planned_to_start_in_fy_2022_or_fy_2023,field_deferred_projects_included_in_institutional_plan,field_deferred_projects_not_included_in_institutional_plan
7862,r583,South Dakota -> Public -> Dakota State U.,South Dakota,Public,Dakota State U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r584,South Dakota -> Public -> South Dakota School of Mines and Technology,South Dakota,Public,South Dakota School of Mines and Technology,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,260', '']","['300', '']","['0', '']","['600', '']","['0', '']","['0', '']"
7862,r585,South Dakota -> Public -> South Dakota State U.,South Dakota,Public,South Dakota State U.,3,"['710', '']","['14,139', '']","['4,045', '']","['1,450', '']","['1,100', '']","['1,789', '']","['6,189', '']","['1,450', '']","['3,114', '']","['45,238', '']","['0', '']"
7862,r586,South Dakota -> Public -> U. South Dakota,South Dakota,Public,U. South Dakota,3,"['0', '']","['15,780', '']","['9,049', '']","['2,000', '']","['550', '']","['2,150', '']","['937', '']","['380', '']","['3,180', '']","['0', '']","['0', '']"
7862,r587,South Dakota -> Private,South Dakota,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r588,South Dakota -> Private -> Augustana U.,South Dakota,Private,Augustana U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['6,368', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r589,Tennessee,Tennessee,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r590,Tennessee -> Public,Tennessee,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r591,Tennessee -> Public -> Austin Peay State U.,Tennessee,Public,Austin Peay State U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r592,Tennessee -> Public -> East Tennessee State U.,Tennessee,Public,East Tennessee State U.,3,"['0', '']","['350', '']","['3,499', '']","['0', '']","['0', '']","['1,500', '']","['0', '']","['1,356', '']","['0', '']","['0', '']","['0', '']"
7862,r593,Tennessee -> Public -> Middle Tennessee State U.,Tennessee,Public,Middle Tennessee State U.,3,"['0', '']","['0', '']","['0', '']","['695', '']","['1,902', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r594,Tennessee -> Public -> Tennessee State U.,Tennessee,Public,Tennessee State U.,3,"['0', '']","['0', '']","['2,500', '']","['1,041', '']","['0', '']","['1,187', '']","['1,330', '']","['1,081', '']","['4,020', '']","['0', '']","['0', '']"
7862,r595,Tennessee -> Public -> Tennessee Technological U.,Tennessee,Public,Tennessee Technological U.,3,"['0', '']","['0', '']","['1,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r596,Tennessee -> Public -> U. Memphis,Tennessee,Public,U. Memphis,3,"['4,218', '']","['4,600', '']","['439', '']","['2,270', '']","['4,435', '']","['0', '']","['0', '']","['1,148', '']","['27,060', '']","['31,235', '']","['0', '']"
7862,r597,"Tennessee -> Public -> U. Tennessee, Chattanooga",Tennessee,Public,"U. Tennessee, Chattanooga",3,"['0', '']","['1,085', '']","['2,430', '']","['0', '']","['489', '']","['0', '']","['11,110', '']","['0', '']","['0', '']","['979', '']","['0', '']"
7862,r598,"Tennessee -> Public -> U. Tennessee, Health Science Center",Tennessee,Public,"U. Tennessee, Health Science Center",3,"['na', '']","['na', '']","['na', '']","['0', '']","['0', '']","['75,000', '']","['0', '']","['0', '']","['30,690', '']","['8,000', '']","['0', '']"
7862,r599,"Tennessee -> Public -> U. Tennessee, Knoxville<sup>f</sup>",Tennessee,Public,"U. Tennessee, Knoxville<sup>f</sup>",3,"['16,379', '']","['0', '']","['14,467', '']","['4,467', '']","['17,205', '']","['8,960', '']","['4,373', '']","['20,783', '']","['3,360', '']","['0', '']","['0', '']"
7862,r600,Tennessee -> Private,Tennessee,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r601,Tennessee -> Private -> Fisk U.,Tennessee,Private,Fisk U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,250', '']","['12,000', '']","['0', '']","['0', '']"
7862,r602,Tennessee -> Private -> Meharry Medical C.,Tennessee,Private,Meharry Medical C.,3,"['14,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['500', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r603,Tennessee -> Private -> Vanderbilt U. and Vanderbilt U. Medical Center<sup>i</sup>,Tennessee,Private,Vanderbilt U. and Vanderbilt U. Medical Center<sup>i</sup>,3,"['7,476', '']","['4,548', '']","['19,487', '']","['19,015', '']","['36,900', '']","['26,936', '']","['3,642', '']","['19,822', '']","['59,217', '']","['0', '']","['0', '']"
7862,r604,Texas,Texas,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r605,Texas -> Public,Texas,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r606,Texas -> Public -> Lamar U.,Texas,Public,Lamar U.,3,"['1,790', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6,400', '']","['50,000', '']","['0', '']","['0', '']"
7862,r607,Texas -> Public -> Prairie View A&M U.,Texas,Public,Prairie View A&M U.,3,"['NA', '']","['0', '']","['0', '']","['0', '']","['7,500', '']","['1,037', '']","['1,037', '']","['300', '']","['0', '']","['0', '']","['0', '']"
7862,r608,Texas -> Public -> Sam Houston State U.,Texas,Public,Sam Houston State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['282', '']","['0', '']","['0', '']","['0', '']"
7862,r609,Texas -> Public -> Stephen F. Austin State U.,Texas,Public,Stephen F. Austin State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r610,Texas -> Public -> Sul Ross State U.,Texas,Public,Sul Ross State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r611,Texas -> Public -> Tarleton State U.,Texas,Public,Tarleton State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,740', '']","['0', '']"
7862,r612,Texas -> Public -> Texas A&M International U.,Texas,Public,Texas A&M International U.,3,"['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['350', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r613,"Texas -> Public -> Texas A&M U., College Station and Health Science Center",Texas,Public,"Texas A&M U., College Station and Health Science Center",3,"['NA', '']","['14,031', 'i']","['1,606', '']","['20,131', '']","['111,241', '']","['48,517', '']","['22,721', '']","['48,274', '']","['80,268', '']","['2,800', '']","['0', '']"
7862,r614,Texas -> Public -> Texas A&M U.-Commerce,Texas,Public,Texas A&M U.-Commerce,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r615,Texas -> Public -> Texas A&M U.-Corpus Christi,Texas,Public,Texas A&M U.-Corpus Christi,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['1,642', '']","['0', '']","['8,591', '']","['3,500', '']","['0', '']"
7862,r616,Texas -> Public -> Texas A&M U.-Kingsville,Texas,Public,Texas A&M U.-Kingsville,3,"['2,268', '']","['0', '']","['1,311', '']","['0', '']","['0', '']","['3,287', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r617,Texas -> Public -> Texas Southern U.,Texas,Public,Texas Southern U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['1,266', '']","['0', '']","['0', '']","['2,344', '']","['0', '']","['0', '']","['0', '']"
7862,r618,Texas -> Public -> Texas State U.,Texas,Public,Texas State U.,3,"['0', '']","['926', '']","['0', '']","['0', '']","['3,018', '']","['1,400', '']","['3,600', '']","['1,909', '']","['4,250', '']","['0', '']","['0', '']"
7862,r619,Texas -> Public -> Texas Tech U.,Texas,Public,Texas Tech U.,3,"['610', '']","['13,300', '']","['0', '']","['9,299', '']","['16,559', '']","['32,783', '']","['5,371', '']","['3,337', '']","['1,000', '']","['0', '']","['0', '']"
7862,r620,"Texas -> Public -> Texas Tech U., Health Sciences Center<sup>j</sup>",Texas,Public,"Texas Tech U., Health Sciences Center<sup>j</sup>",3,"['0', '']","['3,212', '']","['9,329', '']","['3,021', '']","['4,329', '']","['3,156', '']","['0', '']","['3,972', '']","['0', '']","['0', '']","['0', '']"
7862,r621,"Texas -> Public -> Texas Tech U., Health Sciences Center, El Paso",Texas,Public,"Texas Tech U., Health Sciences Center, El Paso",3,"['na', '']","['na', '']","['na', '']","['na', '']","['821', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,200', '']","['0', '']"
7862,r622,Texas -> Public -> Texas Woman's U.,Texas,Public,Texas Woman's U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r623,Texas -> Public -> U. Houston,Texas,Public,U. Houston,3,"['8,240', '']","['3,904', '']","['0', '']","['400', '']","['1,590', '']","['8,471', '']","['19,473', '']","['6,979', '']","['823', '']","['901', '']","['0', '']"
7862,r624,Texas -> Public -> U. Houston-Clear Lake,Texas,Public,U. Houston-Clear Lake,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r625,"Texas -> Public -> U. North Texas, Denton",Texas,Public,"U. North Texas, Denton",3,"['NA', '']","['6,708', '']","['9,420', '']","['18,668', '']","['20,143', '']","['1,680', '']","['10,068', '']","['6,268', '']","['15,000', '']","['0', '']","['0', '']"
7862,r626,"Texas -> Public -> U. North Texas, Health Science Center",Texas,Public,"U. North Texas, Health Science Center",3,"['0', '']","['3,300', '']","['10,948', '']","['4,211', '']","['6,972', '']","['656', '']","['6,800', '']","['20,240', '']","['27,647', '']","['0', '']","['0', '']"
7862,r627,"Texas -> Public -> U. Texas Health Science Center, Houston",Texas,Public,"U. Texas Health Science Center, Houston",3,"['0', '']","['2,898', '']","['4,054', '']","['4,777', '']","['16,600', '']","['7,232', '']","['87,527', '']","['3,218', '']","['0', '']","['0', '']","['0', '']"
7862,r628,"Texas -> Public -> U. Texas Health Science Center, San Antonio",Texas,Public,"U. Texas Health Science Center, San Antonio",3,"['5,548', '']","['13,753', '']","['5,278', '']","['29,053', '']","['8,448', '']","['857', '']","['8,200', '']","['8,374', '']","['48,600', '']","['0', '']","['0', '']"
7862,r629,"Texas -> Public -> U. Texas Health Science Center, Tyler",Texas,Public,"U. Texas Health Science Center, Tyler",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,956', '']","['2,853', '']","['4,541', '']","['0', '']","['0', '']","['0', '']"
7862,r630,Texas -> Public -> U. Texas M. D. Anderson Cancer Center,Texas,Public,U. Texas M. D. Anderson Cancer Center,3,"['444,323', '']","['16,424', '']","['63,091', '']","['13,025', '']","['18,686', '']","['157,386', '']","['17,057', '']","['29,306', '']","['73,656', '']","['0', '']","['0', '']"
7862,r631,Texas -> Public -> U. Texas Medical Branch,Texas,Public,U. Texas Medical Branch,3,"['1,078', '']","['26,659', '']","['0', '']","['9,191', '']","['3,271', '']","['1,489', '']","['11,389', '']","['3,063', '']","['2,946', '']","['698', '']","['0', '']"
7862,r632,Texas -> Public -> U. Texas Rio Grande Valley,Texas,Public,U. Texas Rio Grande Valley,3,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['7,900', '']","['357', '']","['1,141', '']","['115,000', '']","['0', '']","['0', '']"
7862,r633,Texas -> Public -> U. Texas Southwestern Medical Center,Texas,Public,U. Texas Southwestern Medical Center,3,"['29,375', '']","['34,926', '']","['74,493', '']","['45,569', '']","['24,135', '']","['25,965', '']","['24,587', '']","['18,750', '']","['44,369', '']","['8,395', '']","['10,465', '']"
7862,r634,"Texas -> Public -> U. Texas, Arlington",Texas,Public,"U. Texas, Arlington",3,"['406', '']","['1,378', '']","['525', '']","['5,263', '']","['3,987', '']","['7,531', '']","['282', '']","['765', '']","['820', '']","['0', '']","['0', '']"
7862,r635,"Texas -> Public -> U. Texas, Austin",Texas,Public,"U. Texas, Austin",3,"['5,655', '']","['13,704', '']","['20,171', '']","['8,397', '']","['10,287', '']","['188,884', '']","['136,006', '']","['91,945', '']","['23,059', '']","['55,546', '']","['0', '']"
7862,r636,"Texas -> Public -> U. Texas, Dallas",Texas,Public,"U. Texas, Dallas",3,"['17,431', '']","['13,000', '']","['10,938', '']","['4,287', '']","['5,616', '']","['5,500', '']","['6,478', '']","['858', '']","['685', '']","['0', '']","['0', '']"
7862,r637,"Texas -> Public -> U. Texas, El Paso",Texas,Public,"U. Texas, El Paso",3,"['3,363', '']","['34,162', '']","['9,000', '']","['5,600', '']","['1,500', '']","['3,147', '']","['345', '']","['639', '']","['0', '']","['0', '']","['0', '']"
7862,r638,"Texas -> Public -> U. Texas, San Antonio",Texas,Public,"U. Texas, San Antonio",3,"['407', '']","['1,562', '']","['1,245', '']","['4,070', '']","['2,376', '']","['1,689', '']","['1,752', '']","['330', '']","['0', '']","['685', '']","['0', '']"
7862,r639,"Texas -> Public -> U. Texas, Tyler",Texas,Public,"U. Texas, Tyler",3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,499', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r640,Texas -> Public -> West Texas A&M U.,Texas,Public,West Texas A&M U.,3,"['3,466', '']","['3,000', '']","['3,137', '']","['0', '']","['1,037', '']","['0', 'i']","['0', 'i']","['1,923', '']","['0', '']","['0', '']","['0', '']"
7862,r641,Texas -> Private,Texas,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r642,Texas -> Private -> Abilene Christian U.,Texas,Private,Abilene Christian U.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r643,Texas -> Private -> Baylor C. of Medicine,Texas,Private,Baylor C. of Medicine,3,"['10,375', '']","['560', '']","['5,998', '']","['4,250', '']","['17,060', '']","['2,006', '']","['6,252', '']","['5,300', '']","['4,600', '']","['0', '']","['0', '']"
7862,r644,Texas -> Private -> Baylor U.,Texas,Private,Baylor U.,3,"['978', '']","['2,312', '']","['3,879', '']","['26,509', '']","['4,099', '']","['6,815', '']","['3,931', '']","['7,340', '']","['14,360', '']","['0', '']","['0', '']"
7862,r645,Texas -> Private -> Rice U.,Texas,Private,Rice U.,3,"['7,496', '']","['2,025', '']","['6,711', '']","['6,018', '']","['2,344', '']","['29,650', '']","['21,350', '']","['16,762', '']","['3,743', '']","['0', '']","['0', '']"
7862,r646,Texas -> Private -> Southern Methodist U.,Texas,Private,Southern Methodist U.,3,"['6,000', '']","['0', '']","['545', '']","['440', '']","['1,550', '']","['15,442', '']","['3,086', '']","['990', '']","['0', '']","['0', '']","['0', '']"
7862,r647,Texas -> Private -> St. Edward's U.,Texas,Private,St. Edward's U.,3,"['ne', '']","['ne', '']","['ne', '']","['35,000', '']","['250', '']","['0', '']","['0', '']","['0', '']","['250', '']","['0', '']","['0', '']"
7862,r648,Texas -> Private -> Texas Christian U.,Texas,Private,Texas Christian U.,3,"['3,000', '']","['5,300', '']","['4,800', '']","['3,300', '']","['0', 'i']","['4,720', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r649,Texas -> Private -> Trinity U.,Texas,Private,Trinity U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,489', '']","['0', '']","['575', '']","['0', '']","['0', '']"
7862,r650,Texas -> Private -> U. of the Incarnate Word,Texas,Private,U. of the Incarnate Word,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7862,r651,Utah,Utah,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r652,Utah -> Public,Utah,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r653,Utah -> Public -> U. Utah,Utah,Public,U. Utah,3,"['7,297', '']","['24,296', '']","['18,280', '']","['26,429', '']","['56,213', '']","['75,365', '']","['64,609', '']","['58,105', '']","['40,714', '']","['0', '']","['58,138', '']"
7862,r654,Utah -> Public -> Utah State U.,Utah,Public,Utah State U.,3,"['2,992', '']","['3,293', '']","['2,439', '']","['500', '']","['2,088', '']","['314', '']","['26,000', '']","['2,695', '']","['0', '']","['0', '']","['0', '']"
7862,r655,Utah -> Private,Utah,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r656,"Utah -> Private -> Brigham Young U., Provo",Utah,Private,"Brigham Young U., Provo",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['1,681', 'i']","['0', '']","['5,987', 'i']","['0', '']","['0', '']"
7862,r657,Vermont,Vermont,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r658,Vermont -> Public,Vermont,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r659,Vermont -> Public -> U. Vermont,Vermont,Public,U. Vermont,3,"['2,034', '']","['5,070', '']","['7,920', '']","['5,584', '']","['253', '']","['507', '']","['0', '']","['3,324', '']","['19,168', '']","['30,000', '']","['0', '']"
7862,r660,Vermont -> Private,Vermont,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r661,Vermont -> Private -> Middlebury C.,Vermont,Private,Middlebury C.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['277', '']","['0', '']","['0', '']","['252', '']","['487', '']","['0', '']","['0', '']"
7862,r662,Virginia,Virginia,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r663,Virginia -> Public,Virginia,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r664,Virginia -> Public -> Christopher Newport U.,Virginia,Public,Christopher Newport U.,3,"['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r665,Virginia -> Public -> Eastern Virginia Medical School<sup>k</sup>,Virginia,Public,Eastern Virginia Medical School<sup>k</sup>,3,"['962', '']","['12,664', '']","['12,300', '']","['0', '']","['0', '']","['1,787', '']","['0', '']","['0', '']","['300', '']","['0', '']","['0', '']"
7862,r666,Virginia -> Public -> George Mason U.,Virginia,Public,George Mason U.,3,"['600', '']","['310', '']","['0', '']","['0', '']","['1,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['25,000', '']","['0', '']"
7862,r667,Virginia -> Public -> James Madison U.,Virginia,Public,James Madison U.,3,"['14,200', '']","['420', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,165', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r668,Virginia -> Public -> Norfolk State U.,Virginia,Public,Norfolk State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['300', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r669,Virginia -> Public -> Old Dominion U.,Virginia,Public,Old Dominion U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['1,918', '']","['1,252', '']","['2,087', '']","['3,259', '']","['18,810', '']","['60,000', '']","['0', '']"
7862,r670,"Virginia -> Public -> U. Virginia, Charlottesville<sup>l</sup>",Virginia,Public,"U. Virginia, Charlottesville<sup>l</sup>",3,"['10,615', '']","['1,615', '']","['43,189', '']","['26,042', '']","['17,544', '']","['26,233', '']","['137,950', '']","['30,391', '']","['52,590', '']","['0', '']","['0', '']"
7862,r671,Virginia -> Public -> Virginia Commonwealth U.,Virginia,Public,Virginia Commonwealth U.,3,"['17,389', '']","['1,720', '']","['4,800', '']","['0', '']","['32,431', '']","['0', '']","['6,377', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r672,Virginia -> Public -> Virginia Polytechnic Institute and State U.,Virginia,Public,Virginia Polytechnic Institute and State U.,3,"['0', '']","['0', '']","['1,150', '']","['22,277', '']","['2,448', '']","['10,436', '']","['5,791', '']","['11,750', '']","['2,035', '']","['50,493', '']","['0', '']"
7862,r673,Virginia -> Public -> Virginia State U.,Virginia,Public,Virginia State U.,3,"['0', '']","['0', '']","['17,097', '']","['1,599', '']","['771', '']","['1,539', '']","['688', '']","['0', '']","['500', '']","['0', '']","['5,044', '']"
7862,r674,Virginia -> Public -> William & Mary,Virginia,Public,William & Mary,3,"['5,545', '']","['4,126', '']","['0', '']","['0', '']","['7,709', '']","['996', '']","['1,369', '']","['704', '']","['0', '']","['0', '']","['0', '']"
7862,r675,Virginia -> Private,Virginia,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r676,Virginia -> Private -> Edward Via C. of Osteopathic Medicine,Virginia,Private,Edward Via C. of Osteopathic Medicine,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['600', '']","['1,610', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r677,Virginia -> Private -> Hampton U.,Virginia,Private,Hampton U.,3,"['0', '']","['0', '']","['1,135', '']","['1,446', '']","['0', '']","['460', '']","['500', '']","['460', '']","['0', '']","['0', '']","['0', '']"
7862,r678,Virginia -> Private -> Liberty U. ,Virginia,Private,Liberty U. ,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7862,r679,Virginia -> Private -> U. Richmond,Virginia,Private,U. Richmond,3,"['NA', '']","['NA', '']","['0', '']","['0', '']","['0', '']","['2,324', '']","['2,700', '']","['0', '']","['0', '']","['1,950', '']","['0', '']"
7862,r680,Washington,Washington,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r681,Washington -> Public,Washington,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r682,Washington -> Public -> Central Washington U.,Washington,Public,Central Washington U.,3,"['8,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['640', '']","['0', '']"
7862,r683,Washington -> Public -> Eastern Washington U.,Washington,Public,Eastern Washington U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['58,699', '']","['57,799', '']","['0', '']","['0', '']"
7862,r684,Washington -> Public -> Northwest Indian C.,Washington,Public,Northwest Indian C.,3,"['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r685,"Washington -> Public -> U. Washington, Bothell",Washington,Public,"U. Washington, Bothell",3,"['na', '']","['na', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r686,"Washington -> Public -> U. Washington, Seattle",Washington,Public,"U. Washington, Seattle",3,"['na', '']","['na', '']","['12,529', '']","['32,590', '']","['18,955', '']","['39,279', '']","['21,647', '']","['31,335', '']","['23,010', '']","['0', '']","['28,500', '']"
7862,r687,"Washington -> Public -> U. Washington, Tacoma",Washington,Public,"U. Washington, Tacoma",3,"['na', '']","['na', '']","['ne', '']","['ne', '']","['ne', '']","['6,250', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r688,Washington -> Public -> Washington State U.,Washington,Public,Washington State U.,3,"['2,964', '']","['12,542', '']","['10,347', '']","['4,421', '']","['5,005', '']","['9,101', '']","['2,433', '']","['6,539', '']","['25,282', '']","['43,218', '']","['0', '']"
7862,r689,Washington -> Public -> Western Washington U.,Washington,Public,Western Washington U.,3,"['785', '']","['1,302', '']","['1,322', '']","['1,200', '']","['500', '']","['0', '']","['1,829', '']","['1,350', '']","['0', '']","['2,500', '']","['0', '']"
7862,r690,West Virginia,West Virginia,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r691,West Virginia -> Public,West Virginia,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r692,West Virginia -> Public -> Marshall U.,West Virginia,Public,Marshall U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7862,r693,West Virginia -> Public -> West Virginia School of Osteopathic Medicine,West Virginia,Public,West Virginia School of Osteopathic Medicine,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7862,r694,West Virginia -> Public -> West Virginia State U.,West Virginia,Public,West Virginia State U.,3,"['0', '']","['0', '']","['507', '']","['616', '']","['1,430', '']","['1,342', '']","['4,498', '']","['2,827', '']","['4,650', '']","['1,000', '']","['0', '']"
7862,r695,West Virginia -> Public -> West Virginia U.,West Virginia,Public,West Virginia U.,3,"['6,329', '']","['8,365', '']","['10,134', '']","['4,584', '']","['7,150', '']","['4,089', '']","['25,789', '']","['5,707', '']","['0', '']","['0', '']","['0', '']"
7862,r696,Wisconsin,Wisconsin,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r697,Wisconsin -> Public,Wisconsin,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7862,r698,Wisconsin -> Public -> U. Wisconsin-Eau Claire,Wisconsin,Public,U. Wisconsin-Eau Claire,3,"['500', '']","['930', '']","['0', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
