table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
10162,r327,United States -> Massachusetts -> Private -> Worcester Polytechnic Institute,United States,Massachusetts,Private,Worcester Polytechnic Institute,4,"['56,904', '']","['34,004', '']","['3,041', '']","['14,261', '']","['3,308', '']","['1,414', '']","['876', '']"
10162,r328,United States -> Michigan,United States,Michigan,,,2,"['3,082,410', '']","['1,611,073', '']","['61,599', '']","['1,109,643', '']","['138,028', '']","['120,241', '']","['41,826', '']"
10162,r329,United States -> Michigan -> Public,United States,Michigan,Public,,3,"['2,983,908', '']","['1,570,719', '']","['59,815', '']","['1,069,425', '']","['137,355', '']","['112,979', '']","['33,615', '']"
10162,r330,United States -> Michigan -> Public -> Central Michigan U.,United States,Michigan,Public,Central Michigan U.,4,"['25,105', '']","['9,773', '']","['1', '']","['14,061', '']","['157', '']","['794', '']","['319', '']"
10162,r331,United States -> Michigan -> Public -> Eastern Michigan U.,United States,Michigan,Public,Eastern Michigan U.,4,"['8,025', '']","['2,346', '']","['50', '']","['5,324', '']","['57', '']","['248', '']","['0', '']"
10162,r332,United States -> Michigan -> Public -> Grand Valley State U.,United States,Michigan,Public,Grand Valley State U.,4,"['6,695', '']","['1,819', '']","['378', '']","['2,986', '']","['0', '']","['948', '']","['564', '']"
10162,r333,United States -> Michigan -> Public -> Lake Superior State U.,United States,Michigan,Public,Lake Superior State U.,4,"['2,056', '']","['1,184', '']","['125', '']","['569', '']","['83', '']","['0', '']","['95', '']"
10162,r334,United States -> Michigan -> Public -> Michigan State U.,United States,Michigan,Public,Michigan State U.,4,"['759,229', '']","['381,504', '']","['42,516', '']","['291,592', '']","['10,942', '']","['17,393', '']","['15,282', '']"
10162,r335,United States -> Michigan -> Public -> Michigan Technological U.,United States,Michigan,Public,Michigan Technological U.,4,"['91,084', '']","['48,766', '']","['999', '']","['32,247', '']","['6,687', '']","['591', '']","['1,794', '']"
10162,r336,United States -> Michigan -> Public -> Northern Michigan U.,United States,Michigan,Public,Northern Michigan U.,4,"['1,888', '']","['571', '']","['90', '']","['723', '']","['0', '']","['291', '']","['213', '']"
10162,r337,United States -> Michigan -> Public -> Oakland U.,United States,Michigan,Public,Oakland U.,4,"['38,061', '']","['9,533', '']","['2,911', '']","['18,539', '']","['2,613', '']","['2,636', '']","['1,829', '']"
10162,r338,United States -> Michigan -> Public -> Saginaw Valley State U.,United States,Michigan,Public,Saginaw Valley State U.,4,"['2,862', 'i']","['2,341', 'i']","['0', 'i']","['388', 'i']","['5', 'i']","['112', 'i']","['16', 'i']"
10162,r339,"United States -> Michigan -> Public -> U. Michigan, Ann Arbor",United States,Michigan,Public,"U. Michigan, Ann Arbor",4,"['1,770,708', '']","['970,636', '']","['1,592', '']","['612,187', '']","['106,122', '']","['71,520', '']","['8,651', '']"
10162,r340,"United States -> Michigan -> Public -> U. Michigan, Dearborn",United States,Michigan,Public,"U. Michigan, Dearborn",4,"['8,180', '']","['2,537', '']","['9', '']","['3,259', '']","['2,070', '']","['223', '']","['82', '']"
10162,r341,United States -> Michigan -> Public -> Wayne State U.,United States,Michigan,Public,Wayne State U.,4,"['242,247', '']","['126,814', '']","['9,796', '']","['78,061', '']","['6,556', '']","['17,750', '']","['3,270', '']"
10162,r342,United States -> Michigan -> Public -> Western Michigan U. and Homer Stryker M.D. School of Medicine,United States,Michigan,Public,Western Michigan U. and Homer Stryker M.D. School of Medicine,4,"['27,768', '']","['12,895', '']","['1,348', '']","['9,489', '']","['2,063', '']","['473', '']","['1,500', '']"
10162,r343,United States -> Michigan -> Private,United States,Michigan,Private,,3,"['98,502', '']","['40,354', '']","['1,784', '']","['40,218', '']","['673', '']","['7,262', '']","['8,211', '']"
10162,r344,United States -> Michigan -> Private -> Albion C.,United States,Michigan,Private,Albion C.,4,"['1,300', 'i']","['323', 'i']","['0', 'i']","['977', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10162,r345,United States -> Michigan -> Private -> Calvin U.,United States,Michigan,Private,Calvin U.,4,"['3,169', '']","['931', '']","['12', '']","['559', '']","['24', '']","['1,376', '']","['267', '']"
10162,r346,United States -> Michigan -> Private -> Hope C.,United States,Michigan,Private,Hope C.,4,"['6,355', '']","['3,691', '']","['0', '']","['1,928', '']","['0', '']","['625', '']","['111', '']"
10162,r347,United States -> Michigan -> Private -> Kettering U.,United States,Michigan,Private,Kettering U.,4,"['816', '']","['213', '']","['34', '']","['294', '']","['214', '']","['57', '']","['4', '']"
10162,r348,United States -> Michigan -> Private -> Lawrence Technological U.,United States,Michigan,Private,Lawrence Technological U.,4,"['3,050', '']","['1,109', '']","['1,037', '']","['154', '']","['192', '']","['558', '']","['0', '']"
10162,r349,United States -> Michigan -> Private -> U. Detroit Mercy,United States,Michigan,Private,U. Detroit Mercy,4,"['5,186', '']","['4,663', '']","['0', '']","['494', '']","['16', '']","['13', '']","['0', '']"
10162,r350,United States -> Michigan -> Private -> Van Andel Research Institute,United States,Michigan,Private,Van Andel Research Institute,4,"['78,626', '']","['29,424', '']","['701', '']","['35,812', '']","['227', '']","['4,633', '']","['7,829', '']"
10162,r351,United States -> Minnesota,United States,Minnesota,,,2,"['1,241,862', '']","['663,217', '']","['80,078', '']","['363,811', '']","['53,266', '']","['46,788', '']","['34,702', '']"
10162,r352,United States -> Minnesota -> Public,United States,Minnesota,Public,,3,"['1,229,878', '']","['659,482', '']","['79,602', '']","['358,024', '']","['52,909', '']","['45,535', '']","['34,326', '']"
10162,r353,"United States -> Minnesota -> Public -> Minnesota State U., Mankato",United States,Minnesota,Public,"Minnesota State U., Mankato",4,"['2,206', '']","['575', '']","['110', '']","['1,300', '']","['0', '']","['18', '']","['203', '']"
10162,r354,United States -> Minnesota -> Public -> St. Cloud State U.,United States,Minnesota,Public,St. Cloud State U.,4,"['2,226', '']","['401', '']","['235', '']","['690', '']","['601', '']","['299', '']","['0', '']"
10162,r355,"United States -> Minnesota -> Public -> U. Minnesota, Duluth",United States,Minnesota,Public,"U. Minnesota, Duluth",4,"['23,362', '']","['6,122', '']","['5,928', '']","['10,794', '']","['382', '']","['105', '']","['31', '']"
10162,r356,"United States -> Minnesota -> Public -> U. Minnesota, Twin Cities",United States,Minnesota,Public,"U. Minnesota, Twin Cities",4,"['1,202,084', '']","['652,384', '']","['73,329', '']","['345,240', '']","['51,926', '']","['45,113', '']","['34,092', '']"
10162,r357,United States -> Minnesota -> Private,United States,Minnesota,Private,,3,"['11,984', '']","['3,735', '']","['476', '']","['5,787', '']","['357', '']","['1,253', '']","['376', '']"
10162,r358,United States -> Minnesota -> Private -> C. of Saint Benedict,United States,Minnesota,Private,C. of Saint Benedict,4,"['1,228', 'i']","['51', 'i']","['0', 'i']","['1,177', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10162,r359,United States -> Minnesota -> Private -> Carleton C.,United States,Minnesota,Private,Carleton C.,4,"['4,358', '']","['1,914', '']","['18', '']","['2,055', '']","['0', '']","['214', '']","['157', '']"
10162,r360,United States -> Minnesota -> Private -> Macalester C.,United States,Minnesota,Private,Macalester C.,4,"['1,691', '']","['943', '']","['51', '']","['459', '']","['0', '']","['238', '']","['0', '']"
10162,r361,United States -> Minnesota -> Private -> Saint John's U.,United States,Minnesota,Private,Saint John's U.,4,"['1,298', 'i']","['0', 'i']","['0', 'i']","['1,298', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10162,r362,United States -> Minnesota -> Private -> St. Catherine U.,United States,Minnesota,Private,St. Catherine U.,4,"['933', '']","['300', '']","['0', '']","['83', '']","['30', '']","['364', '']","['156', '']"
10162,r363,United States -> Minnesota -> Private -> U. of St. Thomas (MN),United States,Minnesota,Private,U. of St. Thomas (MN),4,"['2,476', '']","['527', '']","['407', '']","['715', '']","['327', '']","['437', '']","['63', '']"
10162,r364,United States -> Mississippi,United States,Mississippi,,,2,"['565,341', '']","['297,587', '']","['109,217', '']","['136,905', '']","['6,521', '']","['13,033', '']","['2,078', '']"
10162,r365,United States -> Mississippi -> Public,United States,Mississippi,Public,,3,"['563,005', '']","['295,251', '']","['109,217', '']","['136,905', '']","['6,521', '']","['13,033', '']","['2,078', '']"
10162,r366,United States -> Mississippi -> Public -> Alcorn State U.,United States,Mississippi,Public,Alcorn State U.,4,"['16,726', 'i']","['9,361', 'i']","['4,977', 'i']","['2,349', 'i']","['7', 'i']","['32', 'i']","['0', 'i']"
10162,r367,United States -> Mississippi -> Public -> Jackson State U.,United States,Mississippi,Public,Jackson State U.,4,"['17,481', '']","['15,045', '']","['0', '']","['1,427', '']","['93', '']","['916', '']","['0', '']"
10162,r368,United States -> Mississippi -> Public -> Mississippi State U.,United States,Mississippi,Public,Mississippi State U.,4,"['303,418', '']","['138,207', '']","['92,113', '']","['60,534', '']","['3,170', '']","['7,928', '']","['1,466', '']"
10162,r369,United States -> Mississippi -> Public -> U. Mississippi,United States,Mississippi,Public,U. Mississippi,4,"['152,903', '']","['84,270', '']","['183', '']","['61,653', '']","['2,696', '']","['3,489', '']","['612', '']"
10162,r370,United States -> Mississippi -> Public -> U. Southern Mississippi,United States,Mississippi,Public,U. Southern Mississippi,4,"['72,477', '']","['48,368', '']","['11,944', '']","['10,942', '']","['555', '']","['668', '']","['0', '']"
10162,r371,United States -> Mississippi -> Private,United States,Mississippi,Private,,3,"['2,336', '']","['2,336', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10162,r372,United States -> Mississippi -> Private -> Tougaloo C.,United States,Mississippi,Private,Tougaloo C.,4,"['2,336', 'i']","['2,336', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10162,r373,United States -> Missouri,United States,Missouri,,,2,"['1,708,351', '']","['992,049', '']","['39,685', '']","['399,008', '']","['149,915', '']","['113,425', '']","['14,269', '']"
10162,r374,United States -> Missouri -> Public,United States,Missouri,Public,,3,"['574,233', '']","['266,003', '']","['38,692', '']","['220,144', '']","['22,681', '']","['14,996', '']","['11,717', '']"
10162,r375,"United States -> Missouri -> Public -> Lincoln U., Jefferson City",United States,Missouri,Public,"Lincoln U., Jefferson City",4,"['11,500', '']","['8,988', '']","['2,512', '']","['NA', '']","['0', '']","['0', '']","['0', '']"
10162,r376,United States -> Missouri -> Public -> Missouri State U.,United States,Missouri,Public,Missouri State U.,4,"['11,162', '']","['10,084', '']","['94', '']","['754', '']","['95', '']","['135', '']","['0', '']"
10162,r377,United States -> Missouri -> Public -> Missouri U. of Science and Technology,United States,Missouri,Public,Missouri U. of Science and Technology,4,"['53,357', '']","['28,792', '']","['227', '']","['15,993', '']","['4,559', '']","['662', '']","['3,124', '']"
10162,r378,"United States -> Missouri -> Public -> U. Missouri, Columbia",United States,Missouri,Public,"U. Missouri, Columbia",4,"['432,310', '']","['182,432', '']","['35,573', '']","['181,090', '']","['17,608', '']","['10,296', '']","['5,311', '']"
10162,r379,"United States -> Missouri -> Public -> U. Missouri, Kansas City",United States,Missouri,Public,"U. Missouri, Kansas City",4,"['52,657', '']","['31,134', '']","['225', '']","['17,201', '']","['338', '']","['969', '']","['2,790', '']"
10162,r380,"United States -> Missouri -> Public -> U. Missouri, Saint Louis",United States,Missouri,Public,"U. Missouri, Saint Louis",4,"['13,247', '']","['4,573', '']","['61', '']","['5,106', '']","['81', '']","['2,934', '']","['492', '']"
10162,r381,United States -> Missouri -> Private,United States,Missouri,Private,,3,"['1,134,118', '']","['726,046', '']","['993', '']","['178,864', '']","['127,234', '']","['98,429', '']","['2,552', '']"
10162,r382,United States -> Missouri -> Private -> Saint Louis U.,United States,Missouri,Private,Saint Louis U.,4,"['82,740', '']","['42,170', '']","['355', '']","['22,991', '']","['5,459', '']","['11,584', '']","['181', '']"
10162,r383,United States -> Missouri -> Private -> U. of Health Sciences and Pharmacy in St. Louis,United States,Missouri,Private,U. of Health Sciences and Pharmacy in St. Louis,4,"['4,280', '']","['2,523', '']","['0', '']","['977', '']","['635', '']","['145', '']","['0', '']"
10162,r384,"United States -> Missouri -> Private -> Washington U., Saint Louis",United States,Missouri,Private,"Washington U., Saint Louis",4,"['1,047,098', '']","['681,353', '']","['638', '']","['154,896', '']","['121,140', '']","['86,700', '']","['2,371', '']"
10162,r385,United States -> Montana,United States,Montana,,,2,"['340,611', '']","['198,081', '']","['24,891', '']","['105,738', '']","['2,537', '']","['5,428', '']","['3,936', '']"
10162,r386,United States -> Montana -> Public,United States,Montana,Public,,3,"['340,611', '']","['198,081', '']","['24,891', '']","['105,738', '']","['2,537', '']","['5,428', '']","['3,936', '']"
10162,r387,"United States -> Montana -> Public -> Montana State U., Bozeman",United States,Montana,Public,"Montana State U., Bozeman",4,"['200,820', '']","['118,974', '']","['18,147', '']","['55,164', '']","['1,546', '']","['3,208', '']","['3,781', '']"
10162,r388,United States -> Montana -> Public -> Montana Technological U.,United States,Montana,Public,Montana Technological U.,4,"['14,188', '']","['5,600', '']","['6,085', '']","['2,221', '']","['282', '']","['0', '']","['0', '']"
10162,r389,"United States -> Montana -> Public -> U. Montana, Missoula",United States,Montana,Public,"U. Montana, Missoula",4,"['125,603', '']","['73,507', '']","['659', '']","['48,353', '']","['709', '']","['2,220', '']","['155', '']"
10162,r390,United States -> Nebraska,United States,Nebraska,,,2,"['626,792', '']","['283,097', '']","['80,399', '']","['190,452', '']","['29,739', '']","['21,571', '']","['21,534', '']"
10162,r391,United States -> Nebraska -> Public,United States,Nebraska,Public,,3,"['599,183', '']","['271,075', '']","['76,697', '']","['181,459', '']","['28,450', '']","['21,251', '']","['20,251', '']"
10162,r392,"United States -> Nebraska -> Public -> U. Nebraska, central administration",United States,Nebraska,Public,"U. Nebraska, central administration",4,"['25,402', '']","['23,872', '']","['0', '']","['1,498', '']","['0', '']","['0', '']","['32', '']"
10162,r393,"United States -> Nebraska -> Public -> U. Nebraska, Kearney",United States,Nebraska,Public,"U. Nebraska, Kearney",4,"['4,009', '']","['1,900', '']","['530', '']","['1,459', '']","['48', '']","['0', '']","['72', '']"
10162,r394,"United States -> Nebraska -> Public -> U. Nebraska, Lincoln",United States,Nebraska,Public,"U. Nebraska, Lincoln",4,"['340,260', '']","['113,248', '']","['61,070', '']","['134,864', '']","['19,767', '']","['6,247', '']","['5,064', '']"
