table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_passed_through,field_total_to_higher_education_subrecipients,field_total_to_businesses,field_total_to_nonprofit_organizations,field_total_to_other_subrecipients,field_federally_financed_all_r_d_expenditures_passed_through,field_federally_financed_to_higher_education_subrecipients,field_federally_financed_to_businesses,field_federally_financed_to_nonprofit_organizations,field_federally_financed_to_other_subrecipients
12724,r298,"United States -> Maryland -> Public -> U. Maryland, Baltimore County",United States,Maryland,Public,"U. Maryland, Baltimore County",4,"['12,904', '']","['11,556', '']","['603', '']","['681', '']","['64', '']","['12,100', '']","['10,880', '']","['475', '']","['681', '']","['64', '']"
12724,r299,"United States -> Maryland -> Public -> U. Maryland, Eastern Shore",United States,Maryland,Public,"U. Maryland, Eastern Shore",4,"['3,103', '']","['3,089', '']","['14', '']","['0', '']","['0', '']","['3,103', '']","['3,089', '']","['14', '']","['0', '']","['0', '']"
12724,r300,United States -> Maryland -> Public -> U.S. Naval Academy,United States,Maryland,Public,U.S. Naval Academy,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r301,United States -> Maryland -> Public -> Uniformed Services U. of the Health Sciences,United States,Maryland,Public,Uniformed Services U. of the Health Sciences,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r302,United States -> Maryland -> Private,United States,Maryland,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r303,United States -> Maryland -> Private -> Johns Hopkins U.<sup>b</sup>,United States,Maryland,Private,Johns Hopkins U.<sup>b</sup>,4,"['226,661', '']","['101,222', '']","['18,665', '']","['91,380', '']","['15,394', '']","['184,216', '']","['90,139', '']","['17,671', '']","['64,161', '']","['12,245', '']"
12724,r304,United States -> Massachusetts,United States,Massachusetts,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r305,United States -> Massachusetts -> Public,United States,Massachusetts,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r306,United States -> Massachusetts -> Public -> Framingham State U.,United States,Massachusetts,Public,Framingham State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r307,"United States -> Massachusetts -> Public -> U. Massachusetts, Amherst",United States,Massachusetts,Public,"U. Massachusetts, Amherst",4,"['16,137', '']","['9,585', '']","['947', '']","['4,818', '']","['787', '']","['11,455', '']","['7,765', '']","['582', '']","['2,562', '']","['546', '']"
12724,r308,"United States -> Massachusetts -> Public -> U. Massachusetts, Boston",United States,Massachusetts,Public,"U. Massachusetts, Boston",4,"['6,340', '']","['3,415', '']","['576', '']","['2,218', '']","['131', '']","['3,102', '']","['1,810', '']","['215', '']","['946', '']","['131', '']"
12724,r309,"United States -> Massachusetts -> Public -> U. Massachusetts, Dartmouth",United States,Massachusetts,Public,"U. Massachusetts, Dartmouth",4,"['1,125', '']","['399', '']","['331', '']","['388', '']","['7', '']","['818', '']","['357', '']","['154', '']","['300', '']","['7', '']"
12724,r310,"United States -> Massachusetts -> Public -> U. Massachusetts, Lowell",United States,Massachusetts,Public,"U. Massachusetts, Lowell",4,"['8,708', '']","['3,858', '']","['1,889', '']","['2,950', '']","['11', '']","['6,728', '']","['3,180', '']","['987', '']","['2,550', '']","['11', '']"
12724,r311,"United States -> Massachusetts -> Public -> U. Massachusetts, Medical School",United States,Massachusetts,Public,"U. Massachusetts, Medical School",4,"['31,027', '']","['18,078', '']","['3,769', '']","['9,037', '']","['143', '']","['29,205', '']","['17,726', '']","['3,707', '']","['7,629', '']","['143', '']"
12724,r312,United States -> Massachusetts -> Private,United States,Massachusetts,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r313,United States -> Massachusetts -> Private -> Amherst C.,United States,Massachusetts,Private,Amherst C.,4,"['317', '']","['317', '']","['0', '']","['0', '']","['0', '']","['309', '']","['309', '']","['0', '']","['0', '']","['0', '']"
12724,r314,United States -> Massachusetts -> Private -> Babson C.,United States,Massachusetts,Private,Babson C.,4,"['NA', '']","['NA', '']","['NA', '']","['NA', '']","['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r315,United States -> Massachusetts -> Private -> Bentley U.,United States,Massachusetts,Private,Bentley U.,4,"['258', '']","['243', '']","['0', '']","['0', '']","['15', '']","['253', '']","['243', '']","['0', '']","['0', '']","['10', '']"
12724,r316,United States -> Massachusetts -> Private -> Boston C.,United States,Massachusetts,Private,Boston C.,4,"['6,505', '']","['2,245', '']","['25', '']","['1,873', '']","['2,362', '']","['4,116', '']","['2,151', '']","['0', '']","['1,352', '']","['613', '']"
12724,r317,United States -> Massachusetts -> Private -> Boston U.,United States,Massachusetts,Private,Boston U.,4,"['140,472', '']","['45,993', '']","['68,962', '']","['24,941', '']","['576', '']","['74,038', '']","['37,983', '']","['14,621', '']","['20,927', '']","['507', '']"
12724,r318,United States -> Massachusetts -> Private -> Brandeis U.,United States,Massachusetts,Private,Brandeis U.,4,"['5,726', '']","['3,549', '']","['165', '']","['1,190', '']","['822', '']","['4,737', '']","['3,396', '']","['165', '']","['911', '']","['265', '']"
12724,r319,United States -> Massachusetts -> Private -> Clark U.,United States,Massachusetts,Private,Clark U.,4,"['268', '']","['235', '']","['33', '']","['0', '']","['0', '']","['232', '']","['199', '']","['33', '']","['0', '']","['0', '']"
12724,r320,United States -> Massachusetts -> Private -> Franklin W. Olin C. of Engineering,United States,Massachusetts,Private,Franklin W. Olin C. of Engineering,4,"['109', '']","['23', '']","['0', '']","['86', '']","['0', '']","['23', '']","['23', '']","['0', '']","['0', '']","['0', '']"
12724,r321,United States -> Massachusetts -> Private -> Harvard U.,United States,Massachusetts,Private,Harvard U.,4,"['167,605', '']","['59,948', '']","['4,330', '']","['34,498', '']","['68,829', '']","['130,094', '']","['48,109', '']","['4,168', '']","['27,297', '']","['50,520', '']"
12724,r322,United States -> Massachusetts -> Private -> Massachusetts Institute of Technology,United States,Massachusetts,Private,Massachusetts Institute of Technology,4,"['88,095', '']","['35,355', '']","['21,653', '']","['12,850', '']","['18,237', '']","['64,430', '']","['27,211', '']","['17,185', '']","['8,815', '']","['11,219', '']"
12724,r323,United States -> Massachusetts -> Private -> Merrimack C.,United States,Massachusetts,Private,Merrimack C.,4,"['304', '']","['304', '']","['0', '']","['0', '']","['0', '']","['304', '']","['304', '']","['0', '']","['0', '']","['0', '']"
12724,r324,United States -> Massachusetts -> Private -> MGH Institute of Health Professions,United States,Massachusetts,Private,MGH Institute of Health Professions,4,"['625', '']","['625', '']","['0', '']","['0', '']","['0', '']","['625', '']","['625', '']","['0', '']","['0', '']","['0', '']"
12724,r325,United States -> Massachusetts -> Private -> Mount Holyoke C.,United States,Massachusetts,Private,Mount Holyoke C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r326,United States -> Massachusetts -> Private -> New England C. of Optometry,United States,Massachusetts,Private,New England C. of Optometry,4,"['196', '']","['196', '']","['0', '']","['0', '']","['0', '']","['196', '']","['196', '']","['0', '']","['0', '']","['0', '']"
12724,r327,United States -> Massachusetts -> Private -> Northeastern U.,United States,Massachusetts,Private,Northeastern U.,4,"['42,570', '']","['23,726', '']","['4,757', '']","['13,573', '']","['514', '']","['41,159', '']","['22,813', '']","['4,722', '']","['13,145', '']","['479', '']"
12724,r328,United States -> Massachusetts -> Private -> Smith C.,United States,Massachusetts,Private,Smith C.,4,"['171', '']","['171', '']","['0', '']","['0', '']","['0', '']","['171', '']","['171', '']","['0', '']","['0', '']","['0', '']"
12724,r329,United States -> Massachusetts -> Private -> Suffolk U.,United States,Massachusetts,Private,Suffolk U.,4,"['412', '']","['21', '']","['0', '']","['391', '']","['0', '']","['73', '']","['21', '']","['0', '']","['52', '']","['0', '']"
12724,r330,United States -> Massachusetts -> Private -> Tufts U.,United States,Massachusetts,Private,Tufts U.,4,"['32,836', '']","['101', '']","['369', '']","['1,255', '']","['31,111', '']","['28,713', '']","['0', '']","['0', '']","['0', '']","['28,713', '']"
12724,r331,United States -> Massachusetts -> Private -> Wellesley C.,United States,Massachusetts,Private,Wellesley C.,4,"['228', '']","['228', '']","['0', '']","['0', '']","['0', '']","['228', '']","['228', '']","['0', '']","['0', '']","['0', '']"
12724,r332,United States -> Massachusetts -> Private -> Western New England U.,United States,Massachusetts,Private,Western New England U.,4,"['31', '']","['4', '']","['0', '']","['27', '']","['0', '']","['31', '']","['4', '']","['0', '']","['27', '']","['0', '']"
12724,r333,United States -> Massachusetts -> Private -> Williams C.,United States,Massachusetts,Private,Williams C.,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12724,r334,United States -> Massachusetts -> Private -> Woods Hole Oceanographic Institution,United States,Massachusetts,Private,Woods Hole Oceanographic Institution,4,"['38,119', '']","['31,207', '']","['1,673', '']","['3,105', '']","['2,134', '']","['36,654', '']","['29,983', '']","['1,634', '']","['2,903', '']","['2,134', '']"
12724,r335,United States -> Massachusetts -> Private -> Worcester Polytechnic Institute,United States,Massachusetts,Private,Worcester Polytechnic Institute,4,"['8,343', '']","['3,638', '']","['1,195', '']","['2,289', '']","['1,221', '']","['8,055', '']","['3,350', '']","['1,195', '']","['2,289', '']","['1,221', '']"
12724,r336,United States -> Michigan,United States,Michigan,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r337,United States -> Michigan -> Public,United States,Michigan,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r338,United States -> Michigan -> Public -> Central Michigan U.,United States,Michigan,Public,Central Michigan U.,4,"['3,191', '']","['3,077', '']","['0', '']","['8', '']","['106', '']","['3,177', '']","['3,063', '']","['0', '']","['8', '']","['106', '']"
12724,r339,United States -> Michigan -> Public -> Eastern Michigan U.,United States,Michigan,Public,Eastern Michigan U.,4,"['789', '']","['737', '']","['0', '']","['52', '']","['0', '']","['755', '']","['715', '']","['0', '']","['40', '']","['0', '']"
12724,r340,United States -> Michigan -> Public -> Ferris State U.,United States,Michigan,Public,Ferris State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r341,United States -> Michigan -> Public -> Grand Valley State U.,United States,Michigan,Public,Grand Valley State U.,4,"['65', '']","['65', '']","['0', '']","['0', '']","['0', '']","['64', '']","['64', '']","['0', '']","['0', '']","['0', '']"
12724,r342,United States -> Michigan -> Public -> Lake Superior State U.,United States,Michigan,Public,Lake Superior State U.,4,"['69', '']","['25', '']","['0', '']","['0', '']","['44', '']","['25', '']","['25', '']","['0', '']","['0', '']","['0', '']"
12724,r343,United States -> Michigan -> Public -> Michigan State U.,United States,Michigan,Public,Michigan State U.,4,"['51,565', '']","['27,583', '']","['3,494', '']","['11,429', '']","['9,059', '']","['47,700', '']","['25,437', '']","['3,387', '']","['10,640', '']","['8,236', '']"
12724,r344,United States -> Michigan -> Public -> Michigan Technological U.,United States,Michigan,Public,Michigan Technological U.,4,"['8,219', '']","['4,760', '']","['2,806', '']","['270', '']","['383', '']","['7,918', '']","['4,711', '']","['2,787', '']","['269', '']","['151', '']"
12724,r345,United States -> Michigan -> Public -> Northern Michigan U.,United States,Michigan,Public,Northern Michigan U.,4,"['55', '']","['55', '']","['0', '']","['0', '']","['0', '']","['55', '']","['55', '']","['0', '']","['0', '']","['0', '']"
12724,r346,United States -> Michigan -> Public -> Oakland U.,United States,Michigan,Public,Oakland U.,4,"['1,017', '']","['254', '']","['564', '']","['199', '']","['0', '']","['741', '']","['164', '']","['564', '']","['13', '']","['0', '']"
12724,r347,United States -> Michigan -> Public -> Saginaw Valley State U.,United States,Michigan,Public,Saginaw Valley State U.,4,"['690', 'i']","['0', 'i']","['176', 'i']","['0', 'i']","['514', 'i']","['690', 'i']","['0', 'i']","['176', 'i']","['0', 'i']","['514', 'i']"
12724,r348,"United States -> Michigan -> Public -> U. Michigan, Ann Arbor",United States,Michigan,Public,"U. Michigan, Ann Arbor",4,"['130,747', '']","['90,063', '']","['13,038', '']","['17,224', '']","['10,422', '']","['118,342', '']","['84,051', '']","['11,270', '']","['16,340', '']","['6,681', '']"
12724,r349,"United States -> Michigan -> Public -> U. Michigan, Dearborn",United States,Michigan,Public,"U. Michigan, Dearborn",4,"['397', '']","['21', '']","['244', '']","['0', '']","['132', '']","['265', '']","['21', '']","['244', '']","['0', '']","['0', '']"
12724,r350,United States -> Michigan -> Public -> Wayne State U.,United States,Michigan,Public,Wayne State U.,4,"['13,923', '']","['10,983', '']","['78', '']","['2,862', '']","['0', '']","['13,608', '']","['10,849', '']","['75', '']","['2,684', '']","['0', '']"
12724,r351,United States -> Michigan -> Public -> Western Michigan U. and Homer Stryker M.D. School of Medicine,United States,Michigan,Public,Western Michigan U. and Homer Stryker M.D. School of Medicine,4,"['1,874', '']","['735', '']","['916', '']","['2', '']","['221', '']","['1,854', '']","['715', '']","['916', '']","['2', '']","['221', '']"
12724,r352,United States -> Michigan -> Private,United States,Michigan,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r353,United States -> Michigan -> Private -> Albion C.,United States,Michigan,Private,Albion C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r354,United States -> Michigan -> Private -> Andrews U.,United States,Michigan,Private,Andrews U.,4,"['43', '']","['43', '']","['0', '']","['0', '']","['0', '']","['43', '']","['43', '']","['0', '']","['0', '']","['0', '']"
12724,r355,United States -> Michigan -> Private -> Calvin U.,United States,Michigan,Private,Calvin U.,4,"['142', '']","['123', '']","['0', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r356,United States -> Michigan -> Private -> Hope C.,United States,Michigan,Private,Hope C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r357,United States -> Michigan -> Private -> Lawrence Technological U.,United States,Michigan,Private,Lawrence Technological U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r358,United States -> Michigan -> Private -> U. Detroit Mercy,United States,Michigan,Private,U. Detroit Mercy,4,"['582', '']","['582', '']","['0', '']","['0', '']","['0', '']","['582', '']","['582', '']","['0', '']","['0', '']","['0', '']"
12724,r359,United States -> Michigan -> Private -> Van Andel Research Institute,United States,Michigan,Private,Van Andel Research Institute,4,"['2,090', '']","['871', '']","['42', '']","['1,047', '']","['130', '']","['1,849', '']","['760', '']","['42', '']","['1,047', '']","['0', '']"
12724,r360,United States -> Minnesota,United States,Minnesota,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r361,United States -> Minnesota -> Public,United States,Minnesota,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r362,"United States -> Minnesota -> Public -> Minnesota State U., Mankato",United States,Minnesota,Public,"Minnesota State U., Mankato",4,"['467', 'i']","['253', 'i']","['92', 'i']","['63', 'i']","['59', 'i']","['414', 'i']","['228', 'i']","['78', 'i']","['57', 'i']","['51', 'i']"
12724,r363,United States -> Minnesota -> Public -> St. Cloud State U.,United States,Minnesota,Public,St. Cloud State U.,4,"['130', '']","['24', '']","['0', '']","['0', '']","['106', '']","['50', '']","['24', '']","['0', '']","['0', '']","['26', '']"
12724,r364,"United States -> Minnesota -> Public -> U. Minnesota, Duluth",United States,Minnesota,Public,"U. Minnesota, Duluth",4,"['466', '']","['264', 'i']","['79', 'i']","['72', 'i']","['51', 'i']","['270', '']","['168', 'i']","['37', 'i']","['37', 'i']","['28', 'i']"
