table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_received,field_total_from_educational_pass_through_entities,field_total_from_business,field_total_from_nonprofit_organizations,field_total_from_other_pass_through_entities,field_federally_financed_all_r_d_expenditures_received,field_federally_financed_from_educational_pass_through_entities,field_federally_financed_from_business,field_federally_financed_from_nonprofit_organizations,field_federally_financed_from_other_pass_through_entities
3188,r296,"United States -> Maryland -> Public -> U. Maryland, Eastern Shore",United States,Maryland,Public,"U. Maryland, Eastern Shore",4,"['89', '']","['89', '']","['0', '']","['0', '']","['0', '']","['85', '']","['85', '']","['0', '']","['0', '']","['0', '']"
3188,r297,United States -> Maryland -> Public -> U.S. Naval Academy,United States,Maryland,Public,U.S. Naval Academy,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3188,r298,United States -> Maryland -> Public -> Uniformed Services U. of the Health Sciences,United States,Maryland,Public,Uniformed Services U. of the Health Sciences,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3188,r299,United States -> Maryland -> Private,United States,Maryland,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r300,United States -> Maryland -> Private -> Johns Hopkins U.<sup>b</sup>,United States,Maryland,Private,Johns Hopkins U.<sup>b</sup>,4,"['119,283', '']","['62,918', '']","['12,421', '']","['33,126', '']","['10,818', '']","['95,493', '']","['53,773', '']","['9,771', '']","['23,121', '']","['8,828', '']"
3188,r301,United States -> Massachusetts,United States,Massachusetts,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r302,United States -> Massachusetts -> Public,United States,Massachusetts,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r303,"United States -> Massachusetts -> Public -> U. Massachusetts, Amherst",United States,Massachusetts,Public,"U. Massachusetts, Amherst",4,"['23,440', '']","['11,826', '']","['3,825', '']","['5,893', '']","['1,896', '']","['22,423', '']","['10,960', '']","['3,792', '']","['5,872', '']","['1,799', '']"
3188,r304,"United States -> Massachusetts -> Public -> U. Massachusetts, Boston",United States,Massachusetts,Public,"U. Massachusetts, Boston",4,"['6,885', '']","['2,768', '']","['807', '']","['2,992', '']","['318', '']","['5,534', '']","['2,628', '']","['760', '']","['1,828', '']","['318', '']"
3188,r305,"United States -> Massachusetts -> Public -> U. Massachusetts, central office",United States,Massachusetts,Public,"U. Massachusetts, central office",4,"['691', '']","['444', '']","['45', '']","['202', '']","['0', '']","['126', '']","['59', '']","['6', '']","['61', '']","['0', '']"
3188,r306,"United States -> Massachusetts -> Public -> U. Massachusetts, Dartmouth",United States,Massachusetts,Public,"U. Massachusetts, Dartmouth",4,"['1,710', '']","['733', '']","['46', '']","['876', '']","['55', '']","['1,703', '']","['729', '']","['43', '']","['876', '']","['55', '']"
3188,r307,"United States -> Massachusetts -> Public -> U. Massachusetts, Lowell",United States,Massachusetts,Public,"U. Massachusetts, Lowell",4,"['7,516', 'i']","['3,077', 'i']","['1,596', 'i']","['1,542', 'i']","['1,301', 'i']","['6,844', '']","['2,847', '']","['1,484', '']","['1,428', '']","['1,085', '']"
3188,r308,"United States -> Massachusetts -> Public -> U. Massachusetts, Medical School",United States,Massachusetts,Public,"U. Massachusetts, Medical School",4,"['22,186', '']","['11,892', '']","['1,424', '']","['8,743', '']","['127', '']","['20,130', '']","['10,956', '']","['1,403', '']","['7,644', '']","['127', '']"
3188,r309,United States -> Massachusetts -> Private,United States,Massachusetts,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r310,United States -> Massachusetts -> Private -> Amherst C.,United States,Massachusetts,Private,Amherst C.,4,"['111', '']","['111', '']","['0', '']","['0', '']","['0', '']","['111', '']","['111', '']","['0', '']","['0', '']","['0', '']"
3188,r311,United States -> Massachusetts -> Private -> Babson C.,United States,Massachusetts,Private,Babson C.,4,"['26', 'i']","['26', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['14', '']","['14', '']","['0', '']","['0', '']","['0', '']"
3188,r312,United States -> Massachusetts -> Private -> Boston C.,United States,Massachusetts,Private,Boston C.,4,"['3,535', '']","['1,433', '']","['489', '']","['1,057', '']","['556', '']","['2,523', '']","['1,047', '']","['419', '']","['516', '']","['541', '']"
3188,r313,United States -> Massachusetts -> Private -> Boston U.,United States,Massachusetts,Private,Boston U.,4,"['54,173', '']","['31,530', '']","['3,085', '']","['15,504', '']","['4,054', '']","['49,849', '']","['30,063', '']","['2,963', '']","['13,709', '']","['3,114', '']"
3188,r314,United States -> Massachusetts -> Private -> Brandeis U.,United States,Massachusetts,Private,Brandeis U.,4,"['2,517', '']","['1,544', '']","['18', '']","['623', '']","['332', '']","['2,275', '']","['1,480', '']","['18', '']","['445', '']","['332', '']"
3188,r315,United States -> Massachusetts -> Private -> Clark U.,United States,Massachusetts,Private,Clark U.,4,"['1,222', '']","['943', '']","['0', '']","['253', '']","['26', '']","['1,128', '']","['936', '']","['0', '']","['166', '']","['26', '']"
3188,r316,United States -> Massachusetts -> Private -> Emerson C.,United States,Massachusetts,Private,Emerson C.,4,"['68', '']","['58', '']","['0', '']","['10', '']","['0', '']","['58', '']","['58', '']","['0', '']","['0', '']","['0', '']"
3188,r317,United States -> Massachusetts -> Private -> Franklin W. Olin C. of Engineering,United States,Massachusetts,Private,Franklin W. Olin C. of Engineering,4,"['97', '']","['51', '']","['0', '']","['46', '']","['0', '']","['46', '']","['0', '']","['0', '']","['46', '']","['0', '']"
3188,r318,United States -> Massachusetts -> Private -> Harvard U.,United States,Massachusetts,Private,Harvard U.,4,"['106,167', '']","['46,378', '']","['4,792', '']","['24,520', '']","['30,477', '']","['88,338', '']","['42,505', '']","['4,271', '']","['17,735', '']","['23,827', '']"
3188,r319,United States -> Massachusetts -> Private -> Massachusetts Institute of Technology,United States,Massachusetts,Private,Massachusetts Institute of Technology,4,"['117,475', '']","['72,796', '']","['18,624', '']","['22,312', '']","['3,743', '']","['95,190', '']","['58,202', '']","['17,827', '']","['18,685', '']","['476', '']"
3188,r320,United States -> Massachusetts -> Private -> MGH Institute of Health Professions,United States,Massachusetts,Private,MGH Institute of Health Professions,4,"['401', '']","['401', '']","['0', '']","['0', '']","['0', '']","['401', '']","['401', '']","['0', '']","['0', '']","['0', '']"
3188,r321,United States -> Massachusetts -> Private -> Mount Holyoke C.,United States,Massachusetts,Private,Mount Holyoke C.,4,"['494', '']","['453', '']","['0', '']","['0', '']","['41', '']","['453', '']","['453', '']","['0', '']","['0', '']","['0', '']"
3188,r322,United States -> Massachusetts -> Private -> New England C. of Optometry,United States,Massachusetts,Private,New England C. of Optometry,4,"['58', '']","['58', '']","['0', '']","['0', '']","['0', '']","['58', '']","['58', '']","['0', '']","['0', '']","['0', '']"
3188,r323,United States -> Massachusetts -> Private -> Northeastern U.,United States,Massachusetts,Private,Northeastern U.,4,"['21,774', '']","['11,743', '']","['4,523', '']","['4,918', '']","['590', '']","['20,176', '']","['10,891', '']","['4,348', '']","['4,370', '']","['567', '']"
3188,r324,United States -> Massachusetts -> Private -> Smith C.,United States,Massachusetts,Private,Smith C.,4,"['1,597', '']","['656', '']","['21', '']","['870', '']","['50', '']","['815', '']","['610', '']","['0', '']","['205', '']","['0', '']"
3188,r325,United States -> Massachusetts -> Private -> Tufts U.,United States,Massachusetts,Private,Tufts U.,4,"['19,511', '']","['11,015', '']","['300', '']","['152', '']","['8,044', '']","['18,060', '']","['10,061', '']","['0', '']","['0', '']","['7,999', '']"
3188,r326,United States -> Massachusetts -> Private -> Wellesley C.,United States,Massachusetts,Private,Wellesley C.,4,"['2,108', '']","['434', '']","['0', '']","['1,666', '']","['8', '']","['2,036', '']","['427', '']","['0', '']","['1,601', '']","['8', '']"
3188,r327,United States -> Massachusetts -> Private -> Williams C.,United States,Massachusetts,Private,Williams C.,4,"['97', '']","['97', '']","['0', '']","['0', '']","['0', '']","['97', '']","['97', '']","['0', '']","['0', '']","['0', '']"
3188,r328,United States -> Massachusetts -> Private -> Woods Hole Oceanographic Institution,United States,Massachusetts,Private,Woods Hole Oceanographic Institution,4,"['22,413', '']","['8,911', '']","['9,511', '']","['2,740', '']","['1,251', '']","['19,562', '']","['8,257', '']","['9,428', '']","['1,654', '']","['223', '']"
3188,r329,United States -> Massachusetts -> Private -> Worcester Polytechnic Institute,United States,Massachusetts,Private,Worcester Polytechnic Institute,4,"['5,223', '']","['1,803', '']","['1,910', '']","['1,437', '']","['73', '']","['4,901', '']","['1,613', '']","['1,904', '']","['1,384', '']","['0', '']"
3188,r330,United States -> Michigan,United States,Michigan,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r331,United States -> Michigan -> Public,United States,Michigan,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r332,United States -> Michigan -> Public -> Central Michigan U.,United States,Michigan,Public,Central Michigan U.,4,"['1,544', '']","['1,084', '']","['5', '']","['319', '']","['136', '']","['1,171', '']","['983', '']","['5', '']","['57', '']","['126', '']"
3188,r333,United States -> Michigan -> Public -> Eastern Michigan U.,United States,Michigan,Public,Eastern Michigan U.,4,"['318', '']","['168', '']","['0', '']","['30', '']","['120', '']","['318', '']","['168', '']","['0', '']","['30', '']","['120', '']"
3188,r334,United States -> Michigan -> Public -> Grand Valley State U.,United States,Michigan,Public,Grand Valley State U.,4,"['520', '']","['301', '']","['0', '']","['11', '']","['208', '']","['399', '']","['273', '']","['0', '']","['1', '']","['125', '']"
3188,r335,United States -> Michigan -> Public -> Michigan State U.,United States,Michigan,Public,Michigan State U.,4,"['50,146', '']","['34,456', '']","['2,615', '']","['7,407', '']","['5,668', '']","['45,238', '']","['31,251', '']","['2,523', '']","['6,397', '']","['5,067', '']"
3188,r336,United States -> Michigan -> Public -> Michigan Technological U.,United States,Michigan,Public,Michigan Technological U.,4,"['8,389', 'i']","['2,450', 'i']","['3,656', 'i']","['667', 'i']","['1,616', 'i']","['7,758', '']","['2,234', '']","['3,552', '']","['561', '']","['1,411', '']"
3188,r337,United States -> Michigan -> Public -> Northern Michigan U.,United States,Michigan,Public,Northern Michigan U.,4,"['83', '']","['83', '']","['0', '']","['0', '']","['0', '']","['83', '']","['83', '']","['0', '']","['0', '']","['0', '']"
3188,r338,United States -> Michigan -> Public -> Oakland U.,United States,Michigan,Public,Oakland U.,4,"['663', '']","['600', '']","['60', '']","['0', '']","['3', '']","['504', '']","['492', '']","['12', '']","['0', '']","['0', '']"
3188,r339,United States -> Michigan -> Public -> Saginaw Valley State U.,United States,Michigan,Public,Saginaw Valley State U.,4,"['677', '']","['232', '']","['0', '']","['35', '']","['410', '']","['670', '']","['232', '']","['0', '']","['35', '']","['403', '']"
3188,r340,"United States -> Michigan -> Public -> U. Michigan, Ann Arbor",United States,Michigan,Public,"U. Michigan, Ann Arbor",4,"['149,935', '']","['78,920', '']","['19,220', '']","['34,960', '']","['16,835', '']","['125,899', '']","['68,966', '']","['12,561', '']","['30,746', '']","['13,626', '']"
3188,r341,"United States -> Michigan -> Public -> U. Michigan, Dearborn",United States,Michigan,Public,"U. Michigan, Dearborn",4,"['701', '']","['155', '']","['129', '']","['115', '']","['302', '']","['649', '']","['155', '']","['129', '']","['63', '']","['302', '']"
3188,r342,"United States -> Michigan -> Public -> U. Michigan, Flint",United States,Michigan,Public,"U. Michigan, Flint",4,"['218', '']","['27', '']","['0', '']","['2', '']","['189', '']","['2', '']","['0', '']","['0', '']","['2', '']","['0', '']"
3188,r343,United States -> Michigan -> Public -> Wayne State U.,United States,Michigan,Public,Wayne State U.,4,"['18,324', 'i']","['10,614', 'i']","['3,376', 'i']","['1,457', 'i']","['2,877', 'i']","['15,331', '']","['9,806', '']","['2,510', '']","['849', '']","['2,166', '']"
3188,r344,United States -> Michigan -> Public -> Western Michigan U. and Homer Stryker M.D. School of Medicine,United States,Michigan,Public,Western Michigan U. and Homer Stryker M.D. School of Medicine,4,"['1,706', '']","['882', '']","['206', '']","['465', '']","['153', '']","['1,480', '']","['658', '']","['206', '']","['465', '']","['151', '']"
3188,r345,United States -> Michigan -> Private,United States,Michigan,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r346,United States -> Michigan -> Private -> Albion C.,United States,Michigan,Private,Albion C.,4,"['49', '']","['49', '']","['0', '']","['0', '']","['0', '']","['49', '']","['49', '']","['0', '']","['0', '']","['0', '']"
3188,r347,United States -> Michigan -> Private -> Andrews U.,United States,Michigan,Private,Andrews U.,4,"['111', '']","['111', '']","['0', '']","['0', '']","['0', '']","['111', '']","['111', '']","['0', '']","['0', '']","['0', '']"
3188,r348,United States -> Michigan -> Private -> Calvin U.,United States,Michigan,Private,Calvin U.,4,"['371', '']","['0', '']","['0', '']","['49', '']","['322', '']","['322', '']","['0', '']","['0', '']","['0', '']","['322', '']"
3188,r349,United States -> Michigan -> Private -> Hope C.,United States,Michigan,Private,Hope C.,4,"['188', '']","['0', '']","['0', '']","['188', '']","['0', '']","['188', '']","['0', '']","['0', '']","['188', '']","['0', '']"
3188,r350,United States -> Michigan -> Private -> Kettering U.,United States,Michigan,Private,Kettering U.,4,"['76', '']","['21', '']","['3', '']","['0', '']","['52', '']","['24', '']","['21', '']","['3', '']","['0', '']","['0', '']"
3188,r351,United States -> Michigan -> Private -> Lawrence Technological U.,United States,Michigan,Private,Lawrence Technological U.,4,"['202', '']","['68', '']","['31', '']","['103', '']","['0', '']","['99', '']","['68', '']","['31', '']","['0', '']","['0', '']"
3188,r352,United States -> Michigan -> Private -> U. Detroit Mercy,United States,Michigan,Private,U. Detroit Mercy,4,"['134', '']","['80', '']","['54', '']","['0', '']","['0', '']","['134', '']","['80', '']","['54', '']","['0', '']","['0', '']"
3188,r353,United States -> Michigan -> Private -> Van Andel Research Institute,United States,Michigan,Private,Van Andel Research Institute,4,"['1,605', '']","['1,065', '']","['465', '']","['75', '']","['0', '']","['1,605', '']","['1,065', '']","['465', '']","['75', '']","['0', '']"
3188,r354,United States -> Minnesota,United States,Minnesota,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r355,United States -> Minnesota -> Public,United States,Minnesota,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r356,"United States -> Minnesota -> Public -> Minnesota State U., Mankato",United States,Minnesota,Public,"Minnesota State U., Mankato",4,"['364', 'i']","['170', 'i']","['50', 'i']","['49', 'i']","['95', 'i']","['324', 'i']","['155', 'i']","['44', 'i']","['43', 'i']","['82', 'i']"
3188,r357,United States -> Minnesota -> Public -> St. Cloud State U.,United States,Minnesota,Public,St. Cloud State U.,4,"['70', '']","['6', '']","['0', '']","['0', '']","['64', '']","['41', '']","['0', '']","['0', '']","['0', '']","['41', '']"
