table_id,row_id,_b_state_or_territory_control_and_institution_b_full_path,_b_state_or_territory_control_and_institution_b_level_1,_b_state_or_territory_control_and_institution_b_level_2,_b_state_or_territory_control_and_institution_b_level_3,_b_state_or_territory_control_and_institution_b_hierarchy_depth,field_started_in_fy_2006_or_fy_2007,field_started_in_fy_2008_or_fy_2009,field_started_in_fy_2010_or_fy_2011,field_started_in_fy_2012_or_fy_2013,field_started_in_fy_2014_or_fy_2015,field_started_in_fy_2016_or_fy_2017,field_started_in_fy_2018_or_fy_2019,field_started_in_fy_2020_or_fy_2021,field_planned_to_start_in_fy_2022_or_fy_2023,field_deferred_projects_included_in_institutional_plan,field_deferred_projects_not_included_in_institutional_plan
7857,r596,Tennessee -> Public -> U. Memphis,Tennessee,Public,U. Memphis,3,"['0', '']","['0', '']","['0', '']","['0', '']","['7,389', '']","['650', '']","['0', '']","['0', '']","['7,736', '']","['102,500', '']","['0', '']"
7857,r597,"Tennessee -> Public -> U. Tennessee, Chattanooga",Tennessee,Public,"U. Tennessee, Chattanooga",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,425', '']","['0', '']","['0', '']"
7857,r598,"Tennessee -> Public -> U. Tennessee, Health Science Center",Tennessee,Public,"U. Tennessee, Health Science Center",3,"['na', '']","['na', '']","['na', '']","['49,000', '']","['0', '']","['0', '']","['0', '']","['13,560', '']","['30,690', '']","['0', '']","['0', '']"
7857,r599,"Tennessee -> Public -> U. Tennessee, Knoxville<sup>f</sup>",Tennessee,Public,"U. Tennessee, Knoxville<sup>f</sup>",3,"['10,000', '']","['0', '']","['11,600', '']","['28,388', '']","['71,464', '']","['0', '']","['56,163', '']","['26,910', '']","['1,621', '']","['0', '']","['0', '']"
7857,r600,Tennessee -> Private,Tennessee,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r601,Tennessee -> Private -> Fisk U.,Tennessee,Private,Fisk U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12,000', '']","['0', '']","['0', '']"
7857,r602,Tennessee -> Private -> Meharry Medical C.,Tennessee,Private,Meharry Medical C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r603,Tennessee -> Private -> Vanderbilt U. and Vanderbilt U. Medical Center<sup>i</sup>,Tennessee,Private,Vanderbilt U. and Vanderbilt U. Medical Center<sup>i</sup>,3,"['54,710', '']","['0', '']","['775', '']","['0', '']","['26,948', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r604,Texas,Texas,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r605,Texas -> Public,Texas,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r606,Texas -> Public -> Lamar U.,Texas,Public,Lamar U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['45,000', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r607,Texas -> Public -> Prairie View A&M U.,Texas,Public,Prairie View A&M U.,3,"['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,195', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r608,Texas -> Public -> Sam Houston State U.,Texas,Public,Sam Houston State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['351', '']","['17,900', '']","['3,731', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r609,Texas -> Public -> Stephen F. Austin State U.,Texas,Public,Stephen F. Austin State U.,3,"['0', '']","['300', '']","['0', '']","['0', '']","['0', '']","['46,400', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r610,Texas -> Public -> Sul Ross State U.,Texas,Public,Sul Ross State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r611,Texas -> Public -> Tarleton State U.,Texas,Public,Tarleton State U.,3,"['0', '']","['5,000', '']","['0', '']","['0', '']","['0', '']","['27,837', '']","['10,000', '']","['0', '']","['3,950', '']","['0', '']","['0', '']"
7857,r612,Texas -> Public -> Texas A&M International U.,Texas,Public,Texas A&M International U.,3,"['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['25,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r613,"Texas -> Public -> Texas A&M U., College Station and Health Science Center",Texas,Public,"Texas A&M U., College Station and Health Science Center",3,"['NA', '']","['244,089', 'i']","['0', '']","['0', '']","['8,708', '']","['289,281', '']","['17,752', '']","['144,034', '']","['101,500', '']","['0', '']","['0', '']"
7857,r614,Texas -> Public -> Texas A&M U.-Commerce,Texas,Public,Texas A&M U.-Commerce,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['25,000', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r615,Texas -> Public -> Texas A&M U.-Corpus Christi,Texas,Public,Texas A&M U.-Corpus Christi,3,"['0', '']","['0', '']","['0', '']","['413', '']","['0', '']","['25,737', 'i']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r616,Texas -> Public -> Texas A&M U.-Kingsville,Texas,Public,Texas A&M U.-Kingsville,3,"['826', '']","['1,089', '']","['434', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r617,Texas -> Public -> Texas Southern U.,Texas,Public,Texas Southern U.,3,"['0', '']","['0', '']","['0', '']","['3,734', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r618,Texas -> Public -> Texas State U.,Texas,Public,Texas State U.,3,"['1,398', '']","['1,070', '']","['2,067', '']","['0', '']","['0', '']","['51,700', '']","['0', '']","['14,027', '']","['0', '']","['0', '']","['0', '']"
7857,r619,Texas -> Public -> Texas Tech U.,Texas,Public,Texas Tech U.,3,"['10,000', '']","['0', '']","['0', '']","['5,197', '']","['3,016', '']","['77,000', '']","['7,200', '']","['10,445', '']","['22,296', '']","['0', '']","['0', '']"
7857,r620,"Texas -> Public -> Texas Tech U., Health Sciences Center<sup>j</sup>",Texas,Public,"Texas Tech U., Health Sciences Center<sup>j</sup>",3,"['11,603', '']","['0', '']","['5,023', '']","['0', '']","['334', '']","['1,215', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r621,"Texas -> Public -> Texas Tech U., Health Sciences Center, El Paso",Texas,Public,"Texas Tech U., Health Sciences Center, El Paso",3,"['na', '']","['na', '']","['na', '']","['na', '']","['0', '']","['0', '']","['30,000', '']","['0', '']","['59,800', '']","['0', '']","['0', '']"
7857,r622,Texas -> Public -> Texas Woman's U.,Texas,Public,Texas Woman's U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['54,000', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r623,Texas -> Public -> U. Houston,Texas,Public,U. Houston,3,"['0', '']","['15,053', '']","['34,953', 'i']","['0', '']","['41,845', '']","['102,000', '']","['3,733', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r624,Texas -> Public -> U. Houston-Clear Lake,Texas,Public,U. Houston-Clear Lake,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['10,632', 'i']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r625,"Texas -> Public -> U. North Texas, Denton",Texas,Public,"U. North Texas, Denton",3,"['NA', '']","['33,658', '']","['1,150', '']","['6,052', '']","['0', '']","['0', '']","['5,294', '']","['0', '']","['124,400', '']","['0', '']","['0', '']"
7857,r626,"Texas -> Public -> U. North Texas, Health Science Center",Texas,Public,"U. North Texas, Health Science Center",3,"['3,003', '']","['0', '']","['0', '']","['0', '']","['0', '']","['47,018', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r627,"Texas -> Public -> U. Texas Health Science Center, Houston",Texas,Public,"U. Texas Health Science Center, Houston",3,"['0', '']","['76,022', '']","['2,861', '']","['0', '']","['0', '']","['10,622', '']","['0', '']","['0', '']","['137,000', '']","['0', '']","['0', '']"
7857,r628,"Texas -> Public -> U. Texas Health Science Center, San Antonio",Texas,Public,"U. Texas Health Science Center, San Antonio",3,"['0', '']","['150,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['51,700', '']","['19,550', '']","['20,500', '']","['0', '']","['0', '']"
7857,r629,"Texas -> Public -> U. Texas Health Science Center, Tyler",Texas,Public,"U. Texas Health Science Center, Tyler",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r630,Texas -> Public -> U. Texas M. D. Anderson Cancer Center,Texas,Public,U. Texas M. D. Anderson Cancer Center,3,"['136,630', '']","['0', '']","['0', '']","['282,200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['900,000', '']","['0', '']","['0', '']"
7857,r631,Texas -> Public -> U. Texas Medical Branch,Texas,Public,U. Texas Medical Branch,3,"['6,221', '']","['0', '']","['0', '']","['0', '']","['0', '']","['54,110', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r632,Texas -> Public -> U. Texas Rio Grande Valley,Texas,Public,U. Texas Rio Grande Valley,3,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['38,956', '']","['984', '']","['6,550', '']","['12,104', '']","['0', '']","['0', '']"
7857,r633,Texas -> Public -> U. Texas Southwestern Medical Center,Texas,Public,U. Texas Southwestern Medical Center,3,"['21,960', '']","['195,700', '']","['820,137', '']","['0', '']","['3,487', '']","['0', '']","['215,922', '']","['120,000', '']","['60,000', '']","['0', '']","['0', '']"
7857,r634,"Texas -> Public -> U. Texas, Arlington",Texas,Public,"U. Texas, Arlington",3,"['0', '']","['57,881', '']","['0', '']","['0', '']","['0', '']","['71,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r635,"Texas -> Public -> U. Texas, Austin",Texas,Public,"U. Texas, Austin",3,"['0', '']","['0', '']","['155,152', '']","['40,000', '']","['105,324', '']","['0', '']","['96,011', '']","['3,209', '']","['0', '']","['44,318', '']","['0', '']"
7857,r636,"Texas -> Public -> U. Texas, Dallas",Texas,Public,"U. Texas, Dallas",3,"['0', '']","['0', '']","['0', '']","['143,000', '']","['21,496', '']","['45,377', '']","['13,261', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r637,"Texas -> Public -> U. Texas, El Paso",Texas,Public,"U. Texas, El Paso",3,"['25,762', '']","['28,199', '']","['27,000', '']","['0', '']","['0', '']","['85,424', '']","['0', '']","['27,911', '']","['70,000', '']","['0', '']","['0', '']"
7857,r638,"Texas -> Public -> U. Texas, San Antonio",Texas,Public,"U. Texas, San Antonio",3,"['22,342', '']","['0', '']","['0', '']","['9,269', '']","['0', '']","['18,060', '']","['0', '']","['57,602', '']","['111,746', '']","['0', '']","['0', '']"
7857,r639,"Texas -> Public -> U. Texas, Tyler",Texas,Public,"U. Texas, Tyler",3,"['ne', '']","['0', '']","['0', '']","['860', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r640,Texas -> Public -> West Texas A&M U.,Texas,Public,West Texas A&M U.,3,"['0', '']","['0', '']","['3,103', '']","['700', '']","['0', '']","['0', 'i']","['0', 'i']","['493', '']","['0', '']","['0', '']","['0', '']"
7857,r641,Texas -> Private,Texas,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r642,Texas -> Private -> Abilene Christian U.,Texas,Private,Abilene Christian U.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['23,000', '']","['0', '']","['0', '']"
7857,r643,Texas -> Private -> Baylor C. of Medicine,Texas,Private,Baylor C. of Medicine,3,"['50,732', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6,982', '']","['0', '']","['0', '']","['150,000', '']","['0', '']","['0', '']"
7857,r644,Texas -> Private -> Baylor U.,Texas,Private,Baylor U.,3,"['0', '']","['792', '']","['0', '']","['0', '']","['526', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r645,Texas -> Private -> Rice U.,Texas,Private,Rice U.,3,"['46,400', '']","['24,696', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['73,450', '']","['0', '']","['0', '']","['0', '']"
7857,r646,Texas -> Private -> Southern Methodist U.,Texas,Private,Southern Methodist U.,3,"['7,200', '']","['2,383', '']","['0', '']","['9,800', '']","['0', '']","['0', '']","['11,762', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r647,Texas -> Private -> St. Edward's U.,Texas,Private,St. Edward's U.,3,"['ne', '']","['ne', '']","['ne', '']","['35,000', '']","['0', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r648,Texas -> Private -> Texas Christian U.,Texas,Private,Texas Christian U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r649,Texas -> Private -> Trinity U.,Texas,Private,Trinity U.,3,"['0', '']","['0', '']","['14,420', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r650,Texas -> Private -> U. of the Incarnate Word,Texas,Private,U. of the Incarnate Word,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7857,r651,Utah,Utah,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r652,Utah -> Public,Utah,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r653,Utah -> Public -> U. Utah,Utah,Public,U. Utah,3,"['19,858', '']","['131,920', '']","['75,104', '']","['274', '']","['112,571', '']","['53,145', '']","['3,385', '']","['9,685', '']","['319,561', '']","['0', '']","['90,000', '']"
7857,r654,Utah -> Public -> Utah State U.,Utah,Public,Utah State U.,3,"['22,586', '']","['82,720', '']","['5,064', '']","['0', '']","['2,320', '']","['39,038', '']","['32,000', '']","['35,996', '']","['10,000', '']","['0', '']","['0', '']"
7857,r655,Utah -> Private,Utah,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r656,"Utah -> Private -> Brigham Young U., Provo",Utah,Private,"Brigham Young U., Provo",3,"['0', '']","['0', '']","['89,269', 'i']","['250', 'i']","['0', '']","['35,940', 'i']","['3,675', 'i']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r657,Vermont,Vermont,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r658,Vermont -> Public,Vermont,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r659,Vermont -> Public -> U. Vermont,Vermont,Public,U. Vermont,3,"['520', '']","['46,985', '']","['0', '']","['2,311', '']","['1,673', '']","['11,177', '']","['0', '']","['0', '']","['40,457', '']","['0', '']","['0', '']"
7857,r660,Vermont -> Private,Vermont,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r661,Vermont -> Private -> Middlebury C.,Vermont,Private,Middlebury C.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['557', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r662,Virginia,Virginia,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r663,Virginia -> Public,Virginia,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r664,Virginia -> Public -> Christopher Newport U.,Virginia,Public,Christopher Newport U.,3,"['ne', '']","['ne', '']","['12,567', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r665,Virginia -> Public -> Eastern Virginia Medical School<sup>k</sup>,Virginia,Public,Eastern Virginia Medical School<sup>k</sup>,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r666,Virginia -> Public -> George Mason U.,Virginia,Public,George Mason U.,3,"['36,800', '']","['48,300', '']","['50,691', '']","['0', '']","['20,000', '']","['3,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r667,Virginia -> Public -> James Madison U.,Virginia,Public,James Madison U.,3,"['425', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r668,Virginia -> Public -> Norfolk State U.,Virginia,Public,Norfolk State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r669,Virginia -> Public -> Old Dominion U.,Virginia,Public,Old Dominion U.,3,"['24,570', '']","['10,566', '']","['0', '']","['13,877', '']","['0', '']","['0', '']","['15,960', '']","['0', '']","['69,484', '']","['224,393', '']","['0', '']"
7857,r670,"Virginia -> Public -> U. Virginia, Charlottesville<sup>l</sup>",Virginia,Public,"U. Virginia, Charlottesville<sup>l</sup>",3,"['74,550', '']","['160,250', '']","['1,315', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r671,Virginia -> Public -> Virginia Commonwealth U.,Virginia,Public,Virginia Commonwealth U.,3,"['83,341', '']","['7,727', '']","['11,817', '']","['0', '']","['0', '']","['0', '']","['100,641', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r672,Virginia -> Public -> Virginia Polytechnic Institute and State U.,Virginia,Public,Virginia Polytechnic Institute and State U.,3,"['86,860', '']","['94,000', '']","['64,332', '']","['86,266', '']","['17,558', '']","['535', '']","['83,294', '']","['53,737', '']","['20,000', '']","['0', '']","['0', '']"
7857,r673,Virginia -> Public -> Virginia State U.,Virginia,Public,Virginia State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7,500', '']","['0', '']","['0', '']","['0', '']"
7857,r674,Virginia -> Public -> William & Mary,Virginia,Public,William & Mary,3,"['12,824', '']","['5,737', '']","['3,307', '']","['0', '']","['14,940', '']","['1,337', '']","['0', '']","['24,801', '']","['85,739', '']","['0', '']","['0', '']"
7857,r675,Virginia -> Private,Virginia,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r676,Virginia -> Private -> Edward Via C. of Osteopathic Medicine,Virginia,Private,Edward Via C. of Osteopathic Medicine,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r677,Virginia -> Private -> Hampton U.,Virginia,Private,Hampton U.,3,"['0', '']","['4,351', '']","['8,695', '']","['12,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r678,Virginia -> Private -> Liberty U. ,Virginia,Private,Liberty U. ,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7857,r679,Virginia -> Private -> U. Richmond,Virginia,Private,U. Richmond,3,"['NA', '']","['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r680,Washington,Washington,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r681,Washington -> Public,Washington,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r682,Washington -> Public -> Central Washington U.,Washington,Public,Central Washington U.,3,"['0', '']","['1,600', '']","['0', '']","['0', '']","['16,500', '']","['3,364', '']","['427', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r683,Washington -> Public -> Eastern Washington U.,Washington,Public,Eastern Washington U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50,882', '']","['0', '']"
7857,r684,Washington -> Public -> Northwest Indian C.,Washington,Public,Northwest Indian C.,3,"['ne', '']","['ne', '']","['0', '']","['1,492', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r685,"Washington -> Public -> U. Washington, Bothell",Washington,Public,"U. Washington, Bothell",3,"['na', '']","['na', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['3,753', '']","['0', '']","['0', '']","['0', '']"
7857,r686,"Washington -> Public -> U. Washington, Seattle",Washington,Public,"U. Washington, Seattle",3,"['na', '']","['na', '']","['0', '']","['239,000', '']","['191,750', '']","['355,000', '']","['230,000', '']","['0', '']","['75,000', '']","['0', '']","['0', '']"
7857,r687,"Washington -> Public -> U. Washington, Tacoma",Washington,Public,"U. Washington, Tacoma",3,"['na', '']","['na', '']","['ne', '']","['ne', '']","['ne', '']","['3,500', '']","['0', '']","['5,000', '']","['0', '']","['0', '']","['0', '']"
7857,r688,Washington -> Public -> Washington State U.,Washington,Public,Washington State U.,3,"['57,300', '']","['0', '']","['125,930', '']","['0', '']","['69,104', '']","['1,879', '']","['51,411', '']","['373', '']","['57,100', '']","['129,000', '']","['0', '']"
7857,r689,Washington -> Public -> Western Washington U.,Washington,Public,Western Washington U.,3,"['16,277', '']","['1,271', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r690,West Virginia,West Virginia,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r691,West Virginia -> Public,West Virginia,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r692,West Virginia -> Public -> Marshall U.,West Virginia,Public,Marshall U.,3,"['4,500', '']","['278', '']","['0', '']","['22,894', '']","['0', '']","['0', '']","['1,560', '']","['1,563', '']","['0', '']","['0', '']","['0', '']"
7857,r693,West Virginia -> Public -> West Virginia School of Osteopathic Medicine,West Virginia,Public,West Virginia School of Osteopathic Medicine,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7857,r694,West Virginia -> Public -> West Virginia State U.,West Virginia,Public,West Virginia State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,681', '']","['0', '']","['0', '']","['0', '']","['14,550', '']","['0', '']"
7857,r695,West Virginia -> Public -> West Virginia U.,West Virginia,Public,West Virginia U.,3,"['78,017', '']","['0', '']","['23,606', '']","['65,300', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r696,Wisconsin,Wisconsin,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r697,Wisconsin -> Public,Wisconsin,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r698,Wisconsin -> Public -> U. Wisconsin-Eau Claire,Wisconsin,Public,U. Wisconsin-Eau Claire,3,"['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['72,955', '']","['0', '']"
7857,r699,Wisconsin -> Public -> U. Wisconsin-Green Bay,Wisconsin,Public,U. Wisconsin-Green Bay,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r700,Wisconsin -> Public -> U. Wisconsin-La Crosse,Wisconsin,Public,U. Wisconsin-La Crosse,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', 'i']","['7,224', '']","['0', '']","['6,800', '']","['0', '']","['0', '']"
7857,r701,Wisconsin -> Public -> U. Wisconsin-Madison,Wisconsin,Public,U. Wisconsin-Madison,3,"['NA', '']","['254,693', '']","['192,946', '']","['7,929', '']","['0', '']","['17,484', '']","['47,623', '']","['52,991', '']","['54,625', '']","['325,332', '']","['0', '']"
7857,r702,Wisconsin -> Public -> U. Wisconsin-Milwaukee,Wisconsin,Public,U. Wisconsin-Milwaukee,3,"['0', '']","['0', '']","['1,900', '']","['102,000', '']","['4,895', '']","['0', '']","['0', '']","['0', '']","['111,942', '']","['392,087', '']","['0', '']"
7857,r703,Wisconsin -> Public -> U. Wisconsin-Oshkosh,Wisconsin,Public,U. Wisconsin-Oshkosh,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r704,Wisconsin -> Public -> U. Wisconsin-Stevens Point,Wisconsin,Public,U. Wisconsin-Stevens Point,3,"['NA', '']","['NA', '']","['0', '']","['0', '']","['0', '']","['8,139', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r705,Wisconsin -> Public -> U. Wisconsin-Superior,Wisconsin,Public,U. Wisconsin-Superior,3,"['0', '']","['NA', '']","['0', '']","['0', 'i']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7857,r706,Wisconsin -> Private,Wisconsin,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r707,Wisconsin -> Private -> Marquette U.,Wisconsin,Private,Marquette U.,3,"['0', '']","['14,000', '']","['0', '']","['2,275', '']","['0', '']","['828', '']","['1,001', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r708,Wisconsin -> Private -> Medical C. Wisconsin,Wisconsin,Private,Medical C. Wisconsin,3,"['0', '']","['0', '']","['8,700', '']","['0', '']","['0', '']","['1,190', '']","['0', '']","['0', '']","['95,000', '']","['0', '']","['0', '']"
7857,r709,Wisconsin -> Private -> Milwaukee School of Engineering,Wisconsin,Private,Milwaukee School of Engineering,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8,000', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7857,r710,Wisconsin -> Private -> Northland C.,Wisconsin,Private,Northland C.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']"
7857,r711,Wyoming,Wyoming,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
7857,r712,Wyoming -> Public,Wyoming,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
