table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020
5461,r526,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,525,"['932', '']","['1,469', '']","['1,619', '']","['1,853', '']","['1,346', '']","['1,713', '']","['1,641', '']","['1,432', '']","['1,265', '']","['1,052', '']","['833', '']"
5461,r527,All institutions -> Polytechnic U. Puerto Rico,All institutions,Polytechnic U. Puerto Rico,2,526,"['ne', '']","['193', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,884', '']","['813', '']"
5461,r528,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,527,"['2,150', '']","['2,013', 'i']","['1,876', '']","['1,240', '']","['1,095', '']","['1,006', '']","['1,250', '']","['1,158', '']","['1,171', '']","['775', '']","['809', '']"
5461,r529,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,528,"['4,888', '']","['1,050', '']","['6,200', '']","['7,030', '']","['5,517', 'i']","['4,696', 'i']","['3,876', 'i']","['3,056', 'i']","['2,236', 'i']","['1,414', '']","['803', '']"
5461,r530,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,529,"['2,188', '']","['1,810', '']","['1,421', '']","['1,690', '']","['2,185', '']","['1,792', '']","['2,740', '']","['2,202', '']","['2,251', '']","['1,974', '']","['799', '']"
5461,r531,All institutions -> Colby C.,All institutions,Colby C.,2,530,"['1,015', '']","['1,002', '']","['1,148', '']","['989', '']","['943', '']","['1,038', '']","['1,061', '']","['1,038', '']","['1,188', '']","['1,058', '']","['787', '']"
5461,r532,All institutions -> New England C. of Optometry,All institutions,New England C. of Optometry,2,531,"['726', '']","['1,236', '']","['1,685', '']","['1,588', '']","['533', '']","['419', '']","['618', '']","['ne', '']","['837', '']","['928', '']","['785', '']"
5461,r533,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,532,"['521', '']","['677', '']","['989', '']","['755', '']","['564', '']","['535', '']","['639', '']","['747', '']","['672', '']","['638', '']","['781', '']"
5461,r534,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,533,"['960', '']","['683', '']","['565', '']","['292', '']","['147', '']","['169', '']","['160', '']","['129', '']","['163', '']","['261', '']","['775', '']"
5461,r535,All institutions -> Saint Michael's C.,All institutions,Saint Michael's C.,2,533,"['487', '']","['471', '']","['ne', '']","['1,293', '']","['1,242', '']","['1,153', '']","['1,396', '']","['1,228', '']","['1,255', '']","['964', '']","['775', '']"
5461,r536,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,535,"['1,689', '']","['977', '']","['2,084', '']","['1,325', '']","['280', '']","['309', '']","['352', '']","['613', '']","['718', '']","['813', '']","['774', '']"
5461,r537,All institutions -> Yeshiva U.,All institutions,Yeshiva U.,2,536,"['163,399', '']","['197,032', '']","['201,397', '']","['193,831', '']","['186,885', '']","['180,791', '']","['30,266', '']","['816', '']","['683', '']","['380', '']","['772', '']"
5461,r538,All institutions -> Fort Hays State U.,All institutions,Fort Hays State U.,2,537,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['690', '']","['761', '']"
5461,r539,All institutions -> Doane U.,All institutions,Doane U.,2,538,"['ne', '']","['1,008', '']","['546', '']","['ne', '']","['846', '']","['390', '']","['ne', '']","['ne', '']","['725', '']","['728', '']","['752', 'i']"
5461,r540,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,539,"['1,223', '']","['1,421', '']","['1,149', '']","['1,145', '']","['853', '']","['1,052', '']","['858', '']","['1,303', '']","['968', '']","['838', '']","['745', '']"
5461,r541,All institutions -> Oberlin C.,All institutions,Oberlin C.,2,540,"['1,359', '']","['1,183', '']","['1,330', '']","['1,204', '']","['1,204', '']","['1,364', '']","['962', '']","['1,558', '']","['1,096', '']","['1,576', '']","['743', '']"
5461,r542,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,541,"['1,102', '']","['1,061', '']","['1,082', 'i']","['1,081', 'i']","['1,080', 'i']","['ne', '']","['604', '']","['754', '']","['555', '']","['730', '']","['741', '']"
5461,r543,All institutions -> U. Texas of the Permian Basin,All institutions,U. Texas of the Permian Basin,2,542,"['627', '']","['692', '']","['786', '']","['716', '']","['489', '']","['595', '']","['510', '']","['328', '']","['50', '']","['ne', '']","['736', '']"
5461,r544,All institutions -> Naval War C.,All institutions,Naval War C.,2,543,"['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', '']","['0', '']","['3,797', 'i']","['4,384', '']","['679', '']","['724', '']"
5461,r545,All institutions -> Kenyon C.,All institutions,Kenyon C.,2,544,"['413', '']","['358', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['764', '']","['776', '']","['714', '']"
5461,r546,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,545,"['ne', '']","['871', '']","['935', '']","['651', '']","['594', '']","['676', '']","['490', '']","['391', '']","['442', '']","['634', '']","['697', '']"
5461,r547,All institutions -> Mercyhurst U.,All institutions,Mercyhurst U.,2,546,"['703', '']","['174', '']","['145', '']","['134', '']","['97', '']","['77', '']","['95', '']","['405', 'i']","['ne', '']","['656', 'i']","['678', 'i']"
5461,r548,All institutions -> Stockton U.,All institutions,Stockton U.,2,547,"['ne', '']","['405', '']","['160', '']","['ne', '']","['380', '']","['198', '']","['221', '']","['ne', '']","['246', '']","['549', '']","['663', '']"
5461,r549,All institutions -> Biola U.,All institutions,Biola U.,2,548,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['555', 'i']","['567', 'i']","['588', 'i']","['631', 'i']","['652', 'i']"
5461,r550,All institutions -> Macalester C.,All institutions,Macalester C.,2,549,"['1,044', '']","['1,455', '']","['1,075', '']","['871', '']","['878', '']","['708', '']","['771', '']","['970', '']","['553', '']","['805', '']","['647', '']"
5461,r551,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,549,"['1,271', '']","['826', '']","['786', '']","['646', '']","['393', '']","['ne', '']","['660', '']","['925', '']","['690', '']","['742', '']","['647', '']"
5461,r552,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,551,"['990', '']","['1,352', '']","['1,268', '']","['858', '']","['1,005', '']","['925', '']","['954', '']","['510', '']","['629', '']","['821', '']","['635', '']"
5461,r553,All institutions -> Benedict C.,All institutions,Benedict C.,2,552,"['1,473', '']","['2,925', '']","['2,713', '']","['2,625', '']","['2,443', '']","['1,373', '']","['1,621', '']","['1,634', '']","['1,889', '']","['1,226', '']","['633', '']"
5461,r554,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,553,"['301', '']","['818', '']","['730', '']","['875', '']","['739', '']","['541', '']","['756', '']","['753', '']","['894', '']","['718', '']","['632', '']"
5461,r555,"All institutions -> California State U., Maritime Academy",All institutions,"California State U., Maritime Academy",2,554,"['ne', '']","['1,200', '']","['1,748', '']","['1,257', '']","['122', '']","['23', '']","['71', '']","['225', '']","['550', '']","['617', '']","['621', '']"
5461,r556,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,555,"['1,155', '']","['287', '']","['648', '']","['372', '']","['414', '']","['546', '']","['340', '']","['582', '']","['588', '']","['326', '']","['617', '']"
5461,r557,All institutions -> Milwaukee School of Engineering,All institutions,Milwaukee School of Engineering,2,556,"['1,177', '']","['1,181', '']","['1,207', '']","['1,245', '']","['1,500', '']","['1,335', '']","['1,164', '']","['775', '']","['680', '']","['764', '']","['613', '']"
5461,r558,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,557,"['920', '']","['948', '']","['1,117', '']","['666', '']","['997', '']","['1,836', '']","['1,762', '']","['1,307', '']","['1,060', '']","['915', '']","['606', '']"
5461,r559,All institutions -> Northwestern State U. Louisiana,All institutions,Northwestern State U. Louisiana,2,558,"['635', '']","['683', '']","['609', '']","['590', '']","['494', '']","['ne', '']","['490', '']","['458', '']","['490', '']","['579', '']","['598', '']"
5461,r560,All institutions -> Midwestern State U.,All institutions,Midwestern State U.,2,559,"['10', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['593', '']"
5461,r561,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,560,"['3,531', 'i']","['5,691', '']","['788', '']","['513', '']","['392', '']","['500', '']","['453', '']","['618', '']","['425', '']","['704', '']","['575', '']"
5461,r562,All institutions -> Edward Via C. of Osteopathic Medicine,All institutions,Edward Via C. of Osteopathic Medicine,2,561,"['ne', '']","['707', '']","['502', '']","['517', '']","['250', '']","['89', '']","['88', '']","['94', '']","['195', '']","['749', '']","['566', '']"
5461,r563,"All institutions -> U. North Carolina, general administration",All institutions,"U. North Carolina, general administration",2,562,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['337', '']","['174', '']","['161', '']","['98', '']","['213', '']","['562', '']"
5461,r564,"All institutions -> Purdue U., Fort Wayne",All institutions,"Purdue U., Fort Wayne",2,563,"['1,231', '']","['1,490', '']","['1,132', '']","['1,121', '']","['806', '']","['956', '']","['742', '']","['688', '']","['766', '']","['476', '']","['561', '']"
5461,r565,All institutions -> Whitman C.,All institutions,Whitman C.,2,564,"['1,072', '']","['957', '']","['398', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['701', '']","['558', '']"
5461,r566,All institutions -> Lipscomb U.,All institutions,Lipscomb U.,2,565,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['548', 'i']"
5461,r567,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,566,"['887', '']","['1,029', '']","['1,232', '']","['1,341', '']","['1,596', '']","['1,474', '']","['2,397', '']","['1,658', '']","['1,025', '']","['1,424', '']","['543', '']"
5461,r568,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,567,"['2,206', '']","['1,259', '']","['679', '']","['691', '']","['688', '']","['736', '']","['825', '']","['850', '']","['724', '']","['810', '']","['539', '']"
5461,r569,"All institutions -> CUNY, Medgar Evers C.",All institutions,"CUNY, Medgar Evers C.",2,568,"['364', '']","['1,315', '']","['981', '']","['1,066', '']","['660', '']","['686', '']","['ne', '']","['1,007', '']","['965', '']","['954', '']","['538', '']"
5461,r570,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,569,"['2,001', '']","['812', '']","['667', '']","['297', '']","['296', '']","['357', '']","['1,189', '']","['522', '']","['639', '']","['708', '']","['525', '']"
5461,r571,All institutions -> Eastern Kentucky U.,All institutions,Eastern Kentucky U.,2,570,"['2,371', '']","['2,736', '']","['2,149', '']","['1,630', '']","['1,251', '']","['919', '']","['1,000', '']","['758', '']","['619', '']","['598', '']","['524', '']"
5461,r572,All institutions -> Kean U.,All institutions,Kean U.,2,571,"['ne', '']","['550', '']","['1,191', '']","['347', '']","['ne', '']","['244', '']","['8', '']","['ne', '']","['ne', '']","['ne', '']","['522', '']"
5461,r573,"All institutions -> U. Ana G. Mendez, Carolina",All institutions,"U. Ana G. Mendez, Carolina",2,572,"['1,126', '']","['1,158', '']","['1,130', '']","['972', '']","['656', '']","['530', '']","['564', '']","['782', '']","['391', '']","['ne', '']","['520', '']"
5461,r574,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,573,"['351', '']","['662', '']","['666', '']","['601', '']","['433', '']","['193', '']","['131', '']","['208', '']","['ne', '']","['328', '']","['518', '']"
5461,r575,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,574,"['ne', '']","['311', '']","['ne', '']","['316', '']","['520', '']","['825', '']","['244', '']","['122', '']","['269', '']","['500', '']","['513', '']"
5461,r576,All institutions -> Albany State U.,All institutions,Albany State U.,2,575,"['396', '']","['893', '']","['1,988', '']","['1,532', '']","['1,271', '']","['1,005', '']","['965', '']","['842', '']","['649', '']","['903', '']","['506', '']"
5461,r577,"All institutions -> SUNY, Oswego",All institutions,"SUNY, Oswego",2,576,"['644', '']","['871', '']","['ne', '']","['673', '']","['ne', '']","['ne', '']","['ne', '']","['669', '']","['661', '']","['628', '']","['492', '']"
5461,r578,All institutions -> U. Wisconsin-River Falls,All institutions,U. Wisconsin-River Falls,2,577,"['134', '']","['174', 'i']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['501', '']","['445', '']","['ne', '']","['488', '']"
5461,r579,All institutions -> Seattle U.,All institutions,Seattle U.,2,578,"['467', 'i']","['622', '']","['530', '']","['ne', '']","['848', '']","['890', '']","['809', '']","['748', '']","['873', '']","['574', '']","['487', '']"
5461,r580,All institutions -> Liberty U.,All institutions,Liberty U.,2,579,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['535', '']","['486', '']"
5461,r581,All institutions -> Connecticut C.,All institutions,Connecticut C.,2,580,"['954', '']","['1,005', '']","['1,130', '']","['833', '']","['514', '']","['756', '']","['817', '']","['777', '']","['505', '']","['752', '']","['483', '']"
5461,r582,All institutions -> Sul Ross State U.,All institutions,Sul Ross State U.,2,581,"['1,595', '']","['1,672', '']","['1,073', '']","['735', '']","['546', '']","['333', '']","['272', '']","['440', '']","['553', '']","['339', '']","['481', '']"
5461,r583,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,582,"['999', '']","['1,280', '']","['989', '']","['791', '']","['1,006', '']","['448', '']","['270', '']","['316', '']","['195', '']","['339', '']","['477', '']"
5461,r584,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,583,"['ne', '']","['729', '']","['481', '']","['364', '']","['189', '']","['334', '']","['301', '']","['347', '']","['599', '']","['295', '']","['475', '']"
5461,r585,All institutions -> Citadel Military C. South Carolina,All institutions,Citadel Military C. South Carolina,2,584,"['ne', '']","['157', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['470', '']"
5461,r586,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,585,"['1,427', '']","['959', '']","['867', '']","['1,863', '']","['1,385', '']","['1,080', '']","['1,680', '']","['554', '']","['872', '']","['964', '']","['462', '']"
5461,r587,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,586,"['656', '']","['720', '']","['557', '']","['570', '']","['352', '']","['ne', '']","['195', '']","['212', '']","['320', '']","['313', '']","['450', '']"
5461,r588,"All institutions -> Pennsylvania State U., Harrisburg",All institutions,"Pennsylvania State U., Harrisburg",2,587,"['963', '']","['1,288', '']","['1,161', '']","['377', '']","['194', '']","['565', '']","['270', '']","['215', '']","['292', '']","['80', '']","['437', '']"
5461,r589,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,588,"['62', '']","['91', '']","['ne', '']","['ne', '']","['224', '']","['ne', '']","['363', '']","['842', '']","['897', '']","['805', '']","['425', '']"
5461,r590,All institutions -> Kettering U.,All institutions,Kettering U.,2,589,"['4,477', '']","['3,452', '']","['1,985', '']","['1,084', '']","['908', '']","['666', '']","['817', '']","['1,395', '']","['883', '']","['321', '']","['423', '']"
5461,r591,All institutions -> Philadelphia C. of Osteopathic Medicine,All institutions,Philadelphia C. of Osteopathic Medicine,2,590,"['812', '']","['850', '']","['694', '']","['277', '']","['104', '']","['192', '']","['150', '']","['260', '']","['260', '']","['346', '']","['422', '']"
5461,r592,All institutions -> Northern Michigan U.,All institutions,Northern Michigan U.,2,591,"['287', '']","['124', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['228', '']","['96', '']","['151', '']","['258', '']","['418', '']"
5461,r593,All institutions -> West Virginia School of Osteopathic Medicine,All institutions,West Virginia School of Osteopathic Medicine,2,592,"['22', '']","['17', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['414', '']"
5461,r594,"All institutions -> U. Massachusetts, central office",All institutions,"U. Massachusetts, central office",2,593,"['ne', '']","['ne', '']","['485', '']","['131', '']","['185', '']","['86', '']","['201', '']","['402', '']","['408', '']","['333', '']","['410', '']"
5461,r595,All institutions -> Manhattan C.,All institutions,Manhattan C.,2,594,"['166', '']","['245', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['245', '']","['398', '']"
5461,r596,All institutions -> U. Puget Sound,All institutions,U. Puget Sound,2,595,"['86', '']","['186', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['459', '']","['ne', '']","['ne', '']","['397', '']"
5461,r597,All institutions -> Salish Kootenai C.,All institutions,Salish Kootenai C.,2,596,"['382', '']","['658', '']","['1,019', '']","['1,042', '']","['1,399', 'i']","['1,186', '']","['732', '']","['781', '']","['963', '']","['766', '']","['394', '']"
5461,r598,All institutions -> Stonehill C.,All institutions,Stonehill C.,2,597,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['393', '']"
5461,r599,All institutions -> Fairfield U.,All institutions,Fairfield U.,2,598,"['372', '']","['401', '']","['379', 'i']","['354', '']","['810', '']","['339', '']","['435', '']","['982', '']","['1,172', '']","['563', '']","['365', '']"
5461,r600,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,599,"['993', '']","['1,515', '']","['1,298', '']","['1,077', '']","['1,065', '']","['915', '']","['974', '']","['846', '']","['778', '']","['558', '']","['359', '']"
5461,r601,All institutions -> Dine C.,All institutions,Dine C.,2,600,"['ne', '']","['911', 'i']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,238', '']","['1,126', '']","['347', '']"
5461,r602,"All institutions -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",All institutions,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",2,601,"['ne', '']","['106', '']","['179', '']","['340', '']","['523', '']","['264', '']","['643', '']","['206', '']","['201', '']","['191', '']","['342', '']"
5461,r603,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,602,"['ne', '']","['193', '']","['ne', '']","['ne', '']","['ne', '']","['63', '']","['1,268', '']","['694', 'i']","['217', '']","['437', 'i']","['326', '']"
5461,r604,"All institutions -> Wheaton C., Wheaton",All institutions,"Wheaton C., Wheaton",2,603,"['ne', '']","['585', '']","['114', '']","['ne', '']","['168', '']","['162', '']","['ne', '']","['70', '']","['50', '']","['301', '']","['324', '']"
5461,r605,All institutions -> Marshall B. Ketchum U.,All institutions,Marshall B. Ketchum U.,2,604,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['48', '']","['224', '']","['375', '']","['368', 'i']","['354', 'i']","['336', 'i']","['323', 'i']"
5461,r606,All institutions -> Gettysburg C.,All institutions,Gettysburg C.,2,605,"['524', '']","['266', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['597', '']","['901', '']","['841', '']","['320', '']"
5461,r607,All institutions -> Merrimack C.,All institutions,Merrimack C.,2,606,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['353', '']","['ne', '']","['306', '']"
5461,r608,All institutions -> Weber State U.,All institutions,Weber State U.,2,606,"['338', '']","['537', '']","['152', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['306', '']"
5461,r609,All institutions -> Lawrence Technological U.,All institutions,Lawrence Technological U.,2,608,"['2,809', '']","['2,425', '']","['1,106', '']","['985', '']","['739', '']","['971', '']","['326', '']","['569', '']","['457', '']","['294', '']","['296', '']"
5461,r610,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,609,"['46', '']","['50', 'i']","['ne', '']","['ne', '']","['287', 'i']","['266', 'i']","['ne', '']","['299', 'i']","['ne', '']","['294', 'i']","['292', 'i']"
5461,r611,All institutions -> C. Wooster,All institutions,C. Wooster,2,610,"['249', '']","['512', '']","['183', '']","['ne', '']","['404', '']","['386', 'i']","['ne', '']","['736', '']","['744', '']","['456', '']","['283', '']"
5461,r612,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,611,"['905', '']","['1,178', '']","['1,824', '']","['464', '']","['496', '']","['773', '']","['620', '']","['828', '']","['703', '']","['130', '']","['274', '']"
5461,r613,All institutions -> Albion C.,All institutions,Albion C.,2,612,"['ne', '']","['113', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['210', '']","['114', '']","['180', '']","['272', '']"
5461,r614,All institutions -> Andrews U.,All institutions,Andrews U.,2,613,"['280', '']","['77', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['278', '']","['263', '']"
5461,r615,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,614,"['199', '']","['172', '']","['428', '']","['465', '']","['586', '']","['724', '']","['966', '']","['343', '']","['289', '']","['399', '']","['261', '']"
5461,r616,All institutions -> Franklin W. Olin C. of Engineering,All institutions,Franklin W. Olin C. of Engineering,2,615,"['ne', '']","['666', '']","['1,090', '']","['946', '']","['1,050', '']","['1,103', '']","['782', '']","['473', '']","['425', '']","['111', '']","['255', '']"
5461,r617,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,616,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['203', '']","['ne', '']","['ne', '']","['ne', '']","['338', '']","['252', '']"
5461,r618,All institutions -> Bradley U.,All institutions,Bradley U.,2,617,"['512', '']","['554', '']","['889', '']","['899', '']","['587', '']","['306', '']","['955', '']","['434', '']","['278', '']","['515', '']","['235', '']"
5461,r619,All institutions -> St. Olaf C.,All institutions,St. Olaf C.,2,618,"['1,235', '']","['843', '']","['1,220', '']","['955', '']","['760', '']","['668', '']","['849', '']","['769', '']","['287', '']","['240', '']","['227', '']"
5461,r620,All institutions -> Willamette U.,All institutions,Willamette U.,2,619,"['441', '']","['419', '']","['911', '']","['646', '']","['672', '']","['730', '']","['757', '']","['739', '']","['807', '']","['435', '']","['222', '']"
5461,r621,"All institutions -> U. Michigan, Flint",All institutions,"U. Michigan, Flint",2,620,"['32', '']","['181', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['219', '']","['159', '']","['122', '']","['220', '']"
5461,r622,All institutions -> New Jersey City U.,All institutions,New Jersey City U.,2,621,"['132', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,600', '']","['3,255', '']","['1,120', '']","['217', '']"
5461,r623,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,621,"['121', '']","['483', '']","['1,048', '']","['599', '']","['248', '']","['181', '']","['295', '']","['288', '']","['343', '']","['319', '']","['217', '']"
5461,r624,"All institutions -> U. Minnesota, Morris",All institutions,"U. Minnesota, Morris",2,623,"['243', '']","['276', '']","['ne', '']","['257', '']","['262', '']","['306', '']","['428', '']","['294', '']","['ne', '']","['195', '']","['213', '']"
5461,r625,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,624,"['ne', '']","['563', 'i']","['79', '']","['ne', '']","['ne', '']","['187', '']","['ne', '']","['ne', '']","['46', '']","['128', '']","['207', '']"
5461,r626,All institutions -> Rhode Island School of Design,All institutions,Rhode Island School of Design,2,625,"['ne', '']","['289', '']","['ne', '']","['ne', '']","['ne', '']","['252', '']","['274', 'i']","['269', 'i']","['212', 'i']","['215', 'i']","['206', 'i']"
5461,r627,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,626,"['422', '']","['586', '']","['360', '']","['674', '']","['1,155', '']","['967', '']","['841', '']","['806', '']","['369', '']","['658', '']","['204', '']"
5461,r628,All institutions -> California Lutheran U.,All institutions,California Lutheran U.,2,627,"['ne', '']","['171', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['159', '']","['203', '']"
5461,r629,All institutions -> Heidelberg U.,All institutions,Heidelberg U.,2,628,"['ne', '']","['266', 'i']","['ne', '']","['349', '']","['199', '']","['272', '']","['294', '']","['428', '']","['163', '']","['164', '']","['188', '']"
5461,r630,All institutions -> St. Bonaventure U.,All institutions,St. Bonaventure U.,2,629,"['128', '']","['587', '']","['155', '']","['ne', '']","['ne', '']","['ne', '']","['159', '']","['ne', '']","['ne', '']","['ne', '']","['187', '']"
5461,r631,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,630,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['257', '']","['198', '']","['222', '']","['183', '']"
5461,r632,All institutions -> Framingham State U.,All institutions,Framingham State U.,2,631,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['4', '']","['17', '']","['ne', '']","['179', '']"
5461,r633,All institutions -> Eastern Connecticut State U.,All institutions,Eastern Connecticut State U.,2,632,"['ne', '']","['0', '']","['ne', '']","['ne', '']","['6', '']","['17', '']","['27', '']","['19', '']","['36', '']","['181', '']","['177', '']"
5461,r634,All institutions -> Dickinson C.,All institutions,Dickinson C.,2,633,"['445', '']","['616', '']","['685', '']","['467', '']","['345', '']","['402', '']","['394', '']","['380', '']","['ne', '']","['226', '']","['154', '']"
5461,r635,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,634,"['335', '']","['313', '']","['1,842', '']","['858', '']","['738', '']","['503', '']","['280', '']","['405', '']","['310', '']","['198', '']","['148', '']"
5461,r636,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,635,"['501', '']","['380', '']","['215', '']","['420', '']","['797', '']","['1,299', '']","['561', '']","['554', '']","['494', '']","['515', '']","['141', '']"
5461,r637,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,636,"['ne', '']","['970', '']","['609', 'i']","['ne', '']","['ne', '']","['323', '']","['606', '']","['334', '']","['199', '']","['125', '']","['128', '']"
5461,r638,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,637,"['283', '']","['349', '']","['ne', '']","['ne', '']","['ne', '']","['532', '']","['322', '']","['252', '']","['217', '']","['304', '']","['121', '']"
5461,r639,All institutions -> Monmouth U.,All institutions,Monmouth U.,2,638,"['2,190', '']","['1,873', '']","['714', '']","['ne', '']","['635', '']","['ne', '']","['173', '']","['ne', '']","['ne', '']","['120', '']","['110', '']"
5461,r640,All institutions -> Elon U.,All institutions,Elon U.,2,639,"['ne', '']","['40', '']","['111', '']","['161', '']","['143', '']","['92', '']","['194', '']","['213', '']","['285', '']","['264', '']","['106', '']"
5461,r641,All institutions -> Columbus State U.,All institutions,Columbus State U.,2,640,"['ne', '']","['1,716', '']","['11', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['93', '']"
5461,r642,All institutions -> Colorado C.,All institutions,Colorado C.,2,641,"['412', '']","['362', '']","['307', '']","['269', '']","['511', '']","['570', '']","['320', '']","['585', '']","['259', '']","['202', '']","['91', '']"
5461,r643,All institutions -> Emerson C.,All institutions,Emerson C.,2,642,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['410', '']","['347', '']","['343', '']","['299', '']","['106', '']","['84', '']"
