table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
12713,r327,United States -> Massachusetts -> Private -> Mount Holyoke C.,United States,Massachusetts,Private,Mount Holyoke C.,4,"['2,533', '']","['1,612', '']","['125', '']","['504', '']","['0', '']","['292', '']","['0', '']"
12713,r328,United States -> Massachusetts -> Private -> New England C. of Optometry,United States,Massachusetts,Private,New England C. of Optometry,4,"['2,491', '']","['1,946', '']","['56', '']","['30', '']","['390', '']","['69', '']","['0', '']"
12713,r329,United States -> Massachusetts -> Private -> Northeastern U.,United States,Massachusetts,Private,Northeastern U.,4,"['288,558', '']","['186,013', '']","['3,336', '']","['68,663', '']","['11,524', '']","['18,604', '']","['418', '']"
12713,r330,United States -> Massachusetts -> Private -> Smith C.,United States,Massachusetts,Private,Smith C.,4,"['5,954', '']","['3,013', '']","['0', '']","['2,179', '']","['253', '']","['509', '']","['0', '']"
12713,r331,United States -> Massachusetts -> Private -> Suffolk U.,United States,Massachusetts,Private,Suffolk U.,4,"['5,164', '']","['893', '']","['737', '']","['3,303', '']","['0', '']","['231', '']","['0', '']"
12713,r332,United States -> Massachusetts -> Private -> Tufts U.,United States,Massachusetts,Private,Tufts U.,4,"['247,276', '']","['154,458', '']","['2,328', '']","['33,998', '']","['15,988', '']","['29,439', '']","['11,065', '']"
12713,r333,United States -> Massachusetts -> Private -> Wellesley C.,United States,Massachusetts,Private,Wellesley C.,4,"['6,320', '']","['2,921', '']","['449', '']","['NA', '']","['80', '']","['2,628', '']","['242', '']"
12713,r334,United States -> Massachusetts -> Private -> Western New England U.,United States,Massachusetts,Private,Western New England U.,4,"['1,115', '']","['538', '']","['54', '']","['302', '']","['89', '']","['132', '']","['0', '']"
12713,r335,United States -> Massachusetts -> Private -> Williams C.,United States,Massachusetts,Private,Williams C.,4,"['6,448', 'i']","['1,455', 'i']","['0', 'i']","['2,164', 'i']","['0', 'i']","['178', 'i']","['2,651', 'i']"
12713,r336,United States -> Massachusetts -> Private -> Woods Hole Oceanographic Institution,United States,Massachusetts,Private,Woods Hole Oceanographic Institution,4,"['287,825', '']","['238,554', '']","['882', '']","['15,591', '']","['5,431', '']","['10,476', '']","['16,891', '']"
12713,r337,United States -> Massachusetts -> Private -> Worcester Polytechnic Institute,United States,Massachusetts,Private,Worcester Polytechnic Institute,4,"['66,353', '']","['37,736', '']","['2,141', '']","['20,202', '']","['4,072', '']","['1,380', '']","['822', '']"
12713,r338,United States -> Michigan,United States,Michigan,,,2,"['3,368,889', '']","['1,745,518', '']","['64,733', '']","['1,212,840', '']","['156,373', '']","['142,391', '']","['47,034', '']"
12713,r339,United States -> Michigan -> Public,United States,Michigan,Public,,3,"['3,267,371', '']","['1,703,200', '']","['61,131', '']","['1,172,716', '']","['155,845', '']","['134,804', '']","['39,675', '']"
12713,r340,United States -> Michigan -> Public -> Central Michigan U.,United States,Michigan,Public,Central Michigan U.,4,"['25,363', '']","['9,591', '']","['0', '']","['13,833', '']","['408', '']","['852', '']","['679', '']"
12713,r341,United States -> Michigan -> Public -> Eastern Michigan U.,United States,Michigan,Public,Eastern Michigan U.,4,"['8,363', '']","['2,521', '']","['72', '']","['5,463', '']","['0', '']","['297', '']","['10', '']"
12713,r342,United States -> Michigan -> Public -> Ferris State U.,United States,Michigan,Public,Ferris State U.,4,"['1,915', '']","['1,430', '']","['88', '']","['271', '']","['53', '']","['73', '']","['0', '']"
12713,r343,United States -> Michigan -> Public -> Grand Valley State U.,United States,Michigan,Public,Grand Valley State U.,4,"['6,231', '']","['1,808', '']","['450', '']","['2,906', '']","['0', '']","['584', '']","['483', '']"
12713,r344,United States -> Michigan -> Public -> Lake Superior State U.,United States,Michigan,Public,Lake Superior State U.,4,"['2,545', '']","['1,475', '']","['166', '']","['720', '']","['66', '']","['37', '']","['81', '']"
12713,r345,United States -> Michigan -> Public -> Michigan State U.,United States,Michigan,Public,Michigan State U.,4,"['844,076', '']","['435,564', '']","['46,353', '']","['300,588', '']","['18,603', '']","['22,693', '']","['20,275', '']"
12713,r346,United States -> Michigan -> Public -> Michigan Technological U.,United States,Michigan,Public,Michigan Technological U.,4,"['103,819', '']","['52,102', '']","['1,236', '']","['40,859', '']","['6,632', '']","['968', '']","['2,022', '']"
12713,r347,United States -> Michigan -> Public -> Northern Michigan U.,United States,Michigan,Public,Northern Michigan U.,4,"['1,871', '']","['560', '']","['25', '']","['1,079', '']","['1', '']","['80', '']","['126', '']"
12713,r348,United States -> Michigan -> Public -> Oakland U.,United States,Michigan,Public,Oakland U.,4,"['37,263', '']","['9,600', '']","['3,066', '']","['15,987', '']","['4,953', '']","['1,636', '']","['2,021', '']"
12713,r349,United States -> Michigan -> Public -> Saginaw Valley State U.,United States,Michigan,Public,Saginaw Valley State U.,4,"['3,143', 'i']","['2,503', 'i']","['0', 'i']","['476', 'i']","['6', 'i']","['138', 'i']","['20', 'i']"
12713,r350,"United States -> Michigan -> Public -> U. Michigan, Ann Arbor",United States,Michigan,Public,"U. Michigan, Ann Arbor",4,"['1,925,875', '']","['1,041,430', '']","['1,934', '']","['679,205', '']","['113,903', '']","['80,894', '']","['8,509', '']"
12713,r351,"United States -> Michigan -> Public -> U. Michigan, Dearborn",United States,Michigan,Public,"U. Michigan, Dearborn",4,"['10,839', '']","['3,464', '']","['0', '']","['4,361', '']","['2,601', '']","['331', '']","['82', '']"
12713,r352,United States -> Michigan -> Public -> Wayne State U.,United States,Michigan,Public,Wayne State U.,4,"['250,911', '']","['128,521', '']","['6,525', '']","['81,136', '']","['5,339', '']","['25,618', '']","['3,772', '']"
12713,r353,United States -> Michigan -> Public -> Western Michigan U. and Homer Stryker M.D. School of Medicine,United States,Michigan,Public,Western Michigan U. and Homer Stryker M.D. School of Medicine,4,"['45,157', '']","['12,631', '']","['1,216', '']","['25,832', '']","['3,280', '']","['603', '']","['1,595', '']"
12713,r354,United States -> Michigan -> Private,United States,Michigan,Private,,3,"['101,518', '']","['42,318', '']","['3,602', '']","['40,124', '']","['528', '']","['7,587', '']","['7,359', '']"
12713,r355,United States -> Michigan -> Private -> Albion C.,United States,Michigan,Private,Albion C.,4,"['276', '']","['226', '']","['0', '']","['0', '']","['50', '']","['0', '']","['0', '']"
12713,r356,United States -> Michigan -> Private -> Andrews U.,United States,Michigan,Private,Andrews U.,4,"['1,255', '']","['445', '']","['0', '']","['721', '']","['0', '']","['89', '']","['0', '']"
12713,r357,United States -> Michigan -> Private -> Calvin U.,United States,Michigan,Private,Calvin U.,4,"['2,555', '']","['854', '']","['68', '']","['330', '']","['0', '']","['1,060', '']","['243', '']"
12713,r358,United States -> Michigan -> Private -> Hope C.,United States,Michigan,Private,Hope C.,4,"['6,910', '']","['3,639', '']","['0', '']","['1,678', '']","['0', '']","['1,308', '']","['285', '']"
12713,r359,United States -> Michigan -> Private -> Lawrence Technological U.,United States,Michigan,Private,Lawrence Technological U.,4,"['4,632', '']","['1,786', '']","['937', '']","['784', '']","['183', '']","['942', '']","['0', '']"
12713,r360,United States -> Michigan -> Private -> U. Detroit Mercy,United States,Michigan,Private,U. Detroit Mercy,4,"['5,142', '']","['4,434', '']","['0', '']","['529', '']","['140', '']","['39', '']","['0', '']"
12713,r361,United States -> Michigan -> Private -> Van Andel Research Institute,United States,Michigan,Private,Van Andel Research Institute,4,"['80,748', '']","['30,934', '']","['2,597', '']","['36,082', '']","['155', '']","['4,149', '']","['6,831', '']"
12713,r362,United States -> Minnesota,United States,Minnesota,,,2,"['1,365,645', '']","['717,493', '']","['83,872', '']","['404,729', '']","['56,733', '']","['42,630', '']","['60,188', '']"
12713,r363,United States -> Minnesota -> Public,United States,Minnesota,Public,,3,"['1,351,673', '']","['711,610', '']","['83,306', '']","['399,546', '']","['56,297', '']","['41,017', '']","['59,897', '']"
12713,r364,"United States -> Minnesota -> Public -> Minnesota State U., Mankato",United States,Minnesota,Public,"Minnesota State U., Mankato",4,"['3,055', '']","['905', '']","['196', '']","['1,537', '']","['0', '']","['45', '']","['372', '']"
12713,r365,United States -> Minnesota -> Public -> St. Cloud State U.,United States,Minnesota,Public,St. Cloud State U.,4,"['2,901', '']","['689', '']","['305', '']","['719', '']","['835', '']","['145', '']","['208', '']"
12713,r366,"United States -> Minnesota -> Public -> U. Minnesota, Duluth",United States,Minnesota,Public,"U. Minnesota, Duluth",4,"['25,534', '']","['7,533', '']","['6,410', '']","['11,092', '']","['381', '']","['63', '']","['55', '']"
12713,r367,"United States -> Minnesota -> Public -> U. Minnesota, Twin Cities",United States,Minnesota,Public,"U. Minnesota, Twin Cities",4,"['1,320,183', '']","['702,483', '']","['76,395', '']","['386,198', '']","['55,081', '']","['40,764', '']","['59,262', '']"
12713,r368,United States -> Minnesota -> Private,United States,Minnesota,Private,,3,"['13,972', '']","['5,883', '']","['566', '']","['5,183', '']","['436', '']","['1,613', '']","['291', '']"
12713,r369,United States -> Minnesota -> Private -> C. of Saint Benedict,United States,Minnesota,Private,C. of Saint Benedict,4,"['1,400', 'i']","['58', 'i']","['0', 'i']","['1,342', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12713,r370,United States -> Minnesota -> Private -> Carleton C.,United States,Minnesota,Private,Carleton C.,4,"['4,185', '']","['2,800', '']","['0', '']","['483', '']","['0', '']","['902', '']","['0', '']"
12713,r371,United States -> Minnesota -> Private -> Gustavus Adolphus C.,United States,Minnesota,Private,Gustavus Adolphus C.,4,"['969', '']","['467', '']","['9', '']","['107', '']","['181', '']","['54', '']","['151', '']"
12713,r372,United States -> Minnesota -> Private -> Macalester C.,United States,Minnesota,Private,Macalester C.,4,"['1,935', '']","['1,094', '']","['58', '']","['508', '']","['0', '']","['275', '']","['0', '']"
12713,r373,United States -> Minnesota -> Private -> Saint John's U.,United States,Minnesota,Private,Saint John's U.,4,"['1,479', 'i']","['0', 'i']","['0', 'i']","['1,479', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12713,r374,United States -> Minnesota -> Private -> St. Olaf C.,United States,Minnesota,Private,St. Olaf C.,4,"['1,724', '']","['933', '']","['0', '']","['686', '']","['0', '']","['105', '']","['0', '']"
12713,r375,United States -> Minnesota -> Private -> U. of St. Thomas (MN),United States,Minnesota,Private,U. of St. Thomas (MN),4,"['2,280', '']","['531', '']","['499', '']","['578', '']","['255', '']","['277', '']","['140', '']"
12713,r376,United States -> Mississippi,United States,Mississippi,,,2,"['608,155', '']","['314,446', '']","['122,058', '']","['148,631', '']","['6,855', '']","['14,340', '']","['1,825', '']"
12713,r377,United States -> Mississippi -> Public,United States,Mississippi,Public,,3,"['605,492', '']","['311,803', '']","['122,054', '']","['148,627', '']","['6,851', '']","['14,336', '']","['1,821', '']"
12713,r378,United States -> Mississippi -> Public -> Alcorn State U.,United States,Mississippi,Public,Alcorn State U.,4,"['19,141', '']","['10,996', '']","['5,206', '']","['2,894', '']","['24', '']","['21', '']","['0', '']"
12713,r379,United States -> Mississippi -> Public -> Jackson State U.,United States,Mississippi,Public,Jackson State U.,4,"['19,457', '']","['16,443', '']","['0', '']","['1,601', '']","['4', '']","['1,375', '']","['34', '']"
12713,r380,United States -> Mississippi -> Public -> Mississippi State U.,United States,Mississippi,Public,Mississippi State U.,4,"['319,684', '']","['150,804', '']","['92,674', '']","['63,773', '']","['3,140', '']","['7,858', '']","['1,435', '']"
12713,r381,United States -> Mississippi -> Public -> U. Mississippi,United States,Mississippi,Public,U. Mississippi,4,"['172,176', '']","['85,186', '']","['10,670', '']","['68,074', '']","['3,311', '']","['4,583', '']","['352', '']"
12713,r382,United States -> Mississippi -> Public -> U. Southern Mississippi,United States,Mississippi,Public,U. Southern Mississippi,4,"['75,034', '']","['48,374', '']","['13,504', '']","['12,285', '']","['372', '']","['499', '']","['0', '']"
12713,r383,United States -> Mississippi -> Private,United States,Mississippi,Private,,3,"['2,663', '']","['2,643', '']","['4', '']","['4', '']","['4', '']","['4', '']","['4', '']"
12713,r384,United States -> Mississippi -> Private -> Tougaloo C.,United States,Mississippi,Private,Tougaloo C.,4,"['2,663', 'i']","['2,643', 'i']","['4', 'i']","['4', 'i']","['4', 'i']","['4', 'i']","['4', 'i']"
12713,r385,United States -> Missouri,United States,Missouri,,,2,"['1,873,279', '']","['1,105,546', '']","['71,821', '']","['402,770', '']","['155,769', '']","['118,172', '']","['19,201', '']"
12713,r386,United States -> Missouri -> Public,United States,Missouri,Public,,3,"['614,154', '']","['299,815', '']","['70,604', '']","['190,754', '']","['20,430', '']","['15,558', '']","['16,993', '']"
12713,r387,"United States -> Missouri -> Public -> Lincoln U., Jefferson City",United States,Missouri,Public,"Lincoln U., Jefferson City",4,"['8,196', '']","['4,610', '']","['3,552', '']","['34', '']","['0', '']","['0', '']","['0', '']"
12713,r388,United States -> Missouri -> Public -> Missouri State U.,United States,Missouri,Public,Missouri State U.,4,"['14,654', '']","['12,973', '']","['84', '']","['1,387', '']","['20', '']","['172', '']","['18', '']"
12713,r389,United States -> Missouri -> Public -> Missouri U. of Science and Technology,United States,Missouri,Public,Missouri U. of Science and Technology,4,"['61,496', '']","['32,457', '']","['682', '']","['17,847', '']","['3,907', '']","['1,037', '']","['5,566', '']"
12713,r390,"United States -> Missouri -> Public -> U. Missouri, Columbia",United States,Missouri,Public,"U. Missouri, Columbia",4,"['462,435', '']","['217,091', '']","['65,868', '']","['146,211', '']","['15,816', '']","['11,225', '']","['6,224', '']"
12713,r391,"United States -> Missouri -> Public -> U. Missouri, Kansas City",United States,Missouri,Public,"U. Missouri, Kansas City",4,"['54,565', '']","['28,115', '']","['336', '']","['20,030', '']","['582', '']","['934', '']","['4,568', '']"
12713,r392,"United States -> Missouri -> Public -> U. Missouri, Saint Louis",United States,Missouri,Public,"U. Missouri, Saint Louis",4,"['12,808', '']","['4,569', '']","['82', '']","['5,245', '']","['105', '']","['2,190', '']","['617', '']"
12713,r393,United States -> Missouri -> Private,United States,Missouri,Private,,3,"['1,259,125', '']","['805,731', '']","['1,217', '']","['212,016', '']","['135,339', '']","['102,614', '']","['2,208', '']"
12713,r394,United States -> Missouri -> Private -> Saint Louis U.,United States,Missouri,Private,Saint Louis U.,4,"['85,921', '']","['44,157', '']","['646', '']","['21,971', '']","['5,412', '']","['13,484', '']","['251', '']"
12713,r395,United States -> Missouri -> Private -> U. of Health Sciences and Pharmacy in St. Louis,United States,Missouri,Private,U. of Health Sciences and Pharmacy in St. Louis,4,"['4,343', '']","['3,110', '']","['0', '']","['1,060', '']","['84', '']","['89', '']","['0', '']"
