table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020
5460,r258,All institutions -> Miami U.,All institutions,Miami U.,2,257,"['14,561', '']","['14,795', '']","['21,151', '']","['17,875', 'i']","['16,035', '']","['14,904', '']","['14,111', '']","['15,482', '']","['17,120', '']","['19,280', '']","['21,808', '']"
5460,r259,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,258,"['11,673', '']","['13,822', '']","['12,056', '']","['12,444', '']","['11,783', '']","['16,585', '']","['17,705', '']","['17,647', '']","['18,017', '']","['20,279', '']","['21,425', '']"
5460,r260,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,259,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['12,191', '']","['11,799', '']","['16,292', '']","['17,949', 'i']","['19,606', 'i']","['21,265', '']"
5460,r261,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,260,"['14,258', '']","['14,321', '']","['13,188', '']","['17,094', '']","['24,066', 'i']","['20,704', 'i']","['16,508', 'i']","['16,508', 'i']","['13,402', '']","['20,562', '']","['20,973', '']"
5460,r262,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,261,"['44,420', '']","['36,569', '']","['37,745', '']","['44,183', '']","['43,917', '']","['42,296', '']","['32,550', '']","['28,671', '']","['30,010', '']","['27,064', '']","['20,870', '']"
5460,r263,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,262,"['14,213', '']","['14,572', '']","['14,824', '']","['15,308', '']","['18,371', '']","['18,170', '']","['18,849', '']","['19,360', '']","['18,443', '']","['19,537', '']","['20,568', '']"
5460,r264,All institutions -> Villanova U.,All institutions,Villanova U.,2,263,"['9,191', 'i']","['9,281', 'i']","['7,831', 'i']","['6,931', 'i']","['11,645', '']","['12,208', '']","['12,934', '']","['15,189', '']","['16,376', '']","['18,225', '']","['20,414', '']"
5460,r265,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,264,"['20,752', '']","['21,641', '']","['20,265', '']","['18,983', '']","['17,088', '']","['17,744', '']","['16,639', '']","['17,079', '']","['18,089', '']","['19,760', '']","['20,371', '']"
5460,r266,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,265,"['28,400', '']","['27,316', '']","['23,277', '']","['20,243', '']","['17,908', '']","['17,653', '']","['17,311', '']","['15,637', 'i']","['8,141', 'i']","['19,398', 'i']","['20,137', '']"
5460,r267,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,266,"['16,747', '']","['9,795', '']","['15,619', '']","['9,466', '']","['12,628', '']","['12,053', '']","['12,471', '']","['15,336', '']","['17,036', '']","['18,758', '']","['19,405', '']"
5460,r268,All institutions -> Marshall U.,All institutions,Marshall U.,2,267,"['24,398', '']","['26,268', '']","['18,998', '']","['19,607', '']","['20,154', '']","['19,835', '']","['18,777', '']","['16,423', '']","['18,043', '']","['17,823', '']","['19,020', '']"
5460,r269,All institutions -> Creighton U.,All institutions,Creighton U.,2,268,"['25,432', 'i']","['28,907', '']","['29,911', 'i']","['27,709', 'i']","['24,073', 'i']","['22,228', 'i']","['21,843', 'i']","['22,310', 'i']","['18,896', 'i']","['22,278', 'i']","['18,899', 'i']"
5460,r270,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,269,"['22,690', '']","['18,703', '']","['19,895', '']","['21,186', '']","['26,460', '']","['24,135', '']","['21,347', '']","['20,567', '']","['19,797', '']","['18,180', '']","['18,487', '']"
5460,r271,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,270,"['27,780', '']","['30,139', '']","['31,877', '']","['26,755', '']","['26,656', '']","['26,544', '']","['22,610', '']","['17,600', '']","['13,889', '']","['18,019', '']","['17,888', '']"
5460,r272,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,271,"['12,189', '']","['10,705', '']","['14,225', '']","['11,575', '']","['14,741', '']","['11,528', '']","['16,409', '']","['13,133', '']","['16,601', '']","['12,307', '']","['17,436', '']"
5460,r273,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,272,"['11,427', '']","['9,749', '']","['9,187', '']","['9,195', '']","['10,564', 'i']","['11,201', '']","['15,196', '']","['18,040', '']","['16,343', '']","['16,847', '']","['17,276', '']"
5460,r274,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,273,"['12,768', '']","['12,544', '']","['17,470', '']","['14,942', '']","['15,337', '']","['13,406', '']","['15,353', '']","['14,527', '']","['12,727', '']","['12,791', '']","['16,919', '']"
5460,r275,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,274,"['23,353', '']","['17,672', '']","['18,147', '']","['18,866', '']","['15,165', 'i']","['13,660', '']","['16,515', '']","['12,565', '']","['18,965', '']","['18,337', '']","['16,675', '']"
5460,r276,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,275,"['12,557', '']","['15,226', '']","['14,523', '']","['13,174', '']","['12,248', '']","['12,932', '']","['12,511', '']","['13,455', '']","['14,766', '']","['15,538', '']","['16,103', '']"
5460,r277,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,276,"['3,229', '']","['5,865', '']","['8,190', '']","['9,996', '']","['11,506', '']","['9,725', '']","['10,304', '']","['11,521', '']","['13,406', '']","['15,607', '']","['16,050', '']"
5460,r278,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,277,"['14,762', '']","['14,006', 'i']","['13,250', 'i']","['12,494', '']","['9,746', '']","['8,108', '']","['14,175', '']","['16,993', '']","['18,408', '']","['17,459', '']","['15,900', '']"
5460,r279,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,278,"['10,819', '']","['13,581', '']","['13,358', '']","['12,722', '']","['15,916', '']","['17,103', '']","['18,823', '']","['19,216', '']","['18,218', '']","['18,007', '']","['15,756', '']"
5460,r280,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,279,"['16,233', '']","['22,831', '']","['22,067', '']","['18,601', '']","['22,053', '']","['18,332', '']","['18,538', '']","['15,522', '']","['15,969', '']","['17,643', '']","['15,606', '']"
5460,r281,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,280,"['12,818', '']","['16,230', '']","['12,590', '']","['12,629', '']","['15,735', '']","['16,673', '']","['16,129', '']","['14,416', '']","['14,374', '']","['16,500', '']","['15,364', '']"
5460,r282,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,281,"['14,432', '']","['15,875', '']","['13,546', '']","['12,821', '']","['13,500', '']","['13,375', '']","['11,974', '']","['17,687', '']","['15,913', '']","['15,160', '']","['15,350', '']"
5460,r283,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,282,"['20,618', '']","['19,961', '']","['17,015', '']","['15,490', '']","['12,212', '']","['13,166', '']","['13,597', '']","['14,000', '']","['15,058', '']","['16,039', '']","['15,005', '']"
5460,r284,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,283,"['38,114', '']","['39,867', '']","['38,027', '']","['32,119', '']","['24,132', '']","['22,163', '']","['22,408', '']","['21,272', '']","['18,972', '']","['18,057', '']","['14,979', '']"
5460,r285,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,284,"['11,253', '']","['11,961', '']","['14,108', '']","['15,149', '']","['19,437', '']","['19,208', '']","['18,324', '']","['16,247', '']","['16,355', '']","['14,376', '']","['14,913', '']"
5460,r286,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,285,"['12,426', '']","['14,261', '']","['15,587', '']","['17,401', '']","['17,794', '']","['16,604', '']","['16,760', '']","['17,006', '']","['16,765', '']","['16,126', '']","['14,601', '']"
5460,r287,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,286,"['1,401', '']","['1,374', '']","['1,738', 'i']","['2,100', '']","['1,881', '']","['1,316', '']","['6,279', '']","['7,728', '']","['8,006', '']","['20,195', '']","['14,555', '']"
5460,r288,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,287,"['28,572', '']","['32,010', '']","['18,991', '']","['12,156', '']","['10,472', '']","['14,970', '']","['15,396', '']","['15,541', '']","['15,092', '']","['12,973', '']","['14,490', '']"
5460,r289,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,288,"['30,958', '']","['33,318', '']","['25,608', '']","['24,594', '']","['17,215', '']","['18,248', '']","['17,243', '']","['15,559', '']","['16,914', '']","['15,513', '']","['14,260', '']"
5460,r290,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,289,"['19,234', '']","['21,047', '']","['20,764', '']","['21,476', '']","['19,962', '']","['17,540', '']","['20,305', '']","['18,398', '']","['17,659', '']","['14,560', '']","['14,232', '']"
5460,r291,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,290,"['18,289', '']","['17,772', '']","['14,787', '']","['12,009', '']","['13,642', '']","['13,194', '']","['12,799', '']","['14,180', '']","['15,780', '']","['16,211', '']","['14,095', '']"
5460,r292,All institutions -> Langston U.,All institutions,Langston U.,2,291,"['4,492', '']","['5,206', '']","['5,326', '']","['4,932', '']","['8,512', '']","['8,126', '']","['10,941', '']","['10,592', 'i']","['10,459', 'i']","['10,326', '']","['13,954', '']"
5460,r293,All institutions -> Chapman U.,All institutions,Chapman U.,2,292,"['2,135', '']","['2,098', '']","['2,396', '']","['2,734', '']","['3,189', '']","['3,074', '']","['5,023', '']","['8,568', '']","['9,895', '']","['12,498', '']","['13,951', '']"
5460,r294,All institutions -> Humboldt State U.,All institutions,Humboldt State U.,2,293,"['7,505', '']","['9,520', '']","['9,464', '']","['7,999', '']","['8,242', '']","['11,173', '']","['16,084', '']","['15,914', '']","['14,983', '']","['14,891', '']","['13,899', '']"
5460,r295,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,294,"['27,001', '']","['29,055', '']","['25,559', '']","['22,532', '']","['18,997', '']","['13,998', '']","['14,768', '']","['16,782', '']","['16,980', '']","['18,286', '']","['13,870', '']"
5460,r296,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,295,"['12,078', '']","['13,603', '']","['12,858', '']","['12,385', '']","['13,019', '']","['13,767', '']","['14,211', '']","['14,396', '']","['14,121', '']","['13,176', '']","['13,851', '']"
5460,r297,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,296,"['10,280', '']","['11,397', '']","['11,515', '']","['11,315', '']","['10,060', '']","['9,396', '']","['8,204', '']","['16,129', '']","['13,834', '']","['14,435', '']","['13,710', '']"
5460,r298,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,297,"['6,870', '']","['9,043', '']","['10,573', '']","['8,190', '']","['10,158', '']","['10,971', '']","['10,539', '']","['11,689', '']","['11,299', '']","['13,352', '']","['13,699', '']"
5460,r299,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,298,"['25,932', '']","['23,290', '']","['22,275', '']","['19,790', '']","['17,182', '']","['16,980', '']","['14,551', '']","['13,436', '']","['12,148', '']","['12,713', '']","['13,686', '']"
5460,r300,All institutions -> Charles R. Drew U. of Medicine and Science,All institutions,Charles R. Drew U. of Medicine and Science,2,299,"['22,152', '']","['22,150', '']","['20,580', '']","['18,250', '']","['20,686', '']","['14,128', '']","['13,360', '']","['15,652', '']","['11,490', '']","['13,739', '']","['13,682', '']"
5460,r301,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,300,"['31,272', '']","['21,373', 'i']","['24,543', 'i']","['18,374', 'i']","['14,732', 'i']","['19,456', '']","['21,215', '']","['12,031', '']","['11,853', '']","['11,668', '']","['13,622', '']"
5460,r302,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,301,"['9,185', '']","['9,496', '']","['10,657', '']","['8,506', '']","['6,954', '']","['6,173', '']","['7,680', '']","['9,146', '']","['13,694', 'i']","['13,903', 'i']","['13,618', 'i']"
5460,r303,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,302,"['16,152', '']","['11,809', '']","['9,138', '']","['8,705', '']","['9,410', '']","['9,804', '']","['9,776', '']","['11,467', '']","['12,227', '']","['13,107', '']","['13,613', '']"
5460,r304,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,303,"['3,815', '']","['3,841', '']","['5,105', '']","['5,342', '']","['5,132', '']","['5,095', '']","['4,053', '']","['4,330', '']","['3,279', '']","['4,291', '']","['13,590', '']"
5460,r305,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,304,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['12,340', '']","['12,159', '']","['13,568', '']"
5460,r306,All institutions -> Ponce Health Sciences U.,All institutions,Ponce Health Sciences U.,2,305,"['8,934', '']","['10,502', '']","['11,586', '']","['7,241', '']","['5,710', '']","['7,520', '']","['7,992', '']","['8,664', '']","['7,857', '']","['11,390', '']","['13,566', '']"
5460,r307,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,306,"['7,737', '']","['5,576', '']","['4,340', '']","['3,879', '']","['3,677', '']","['3,516', '']","['3,027', '']","['3,104', '']","['4,391', '']","['5,669', '']","['13,020', '']"
5460,r308,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,307,"['7,424', '']","['6,705', '']","['11,765', '']","['11,059', '']","['11,348', '']","['11,595', '']","['11,851', '']","['13,059', '']","['12,666', '']","['12,731', '']","['12,987', '']"
5460,r309,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,308,"['6,783', '']","['7,903', '']","['7,536', '']","['7,966', '']","['7,640', '']","['6,688', '']","['9,093', '']","['10,637', '']","['10,987', '']","['11,775', '']","['12,878', '']"
5460,r310,All institutions -> Oakland U.,All institutions,Oakland U.,2,309,"['11,796', '']","['14,725', '']","['15,439', '']","['14,033', '']","['12,515', '']","['15,015', '']","['14,083', '']","['12,757', '']","['11,961', '']","['17,226', '']","['12,851', '']"
