table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022,field_2023
12729,r230,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,229,"['28,307', '']","['28,489', '']","['27,294', '']","['22,814', '']","['19,932', '']","['16,511', '']","['18,883', '']","['18,839', '']","['17,911', '']","['16,745', '']","['15,791', '']","['16,641', '']","['17,341', '']","['20,061', '']"
12729,r231,All institutions -> U. Denver,All institutions,U. Denver,2,230,"['10,180', '']","['10,463', '']","['9,135', '']","['10,082', '']","['8,794', '']","['8,134', '']","['8,895', '']","['9,681', '']","['12,938', '']","['13,157', '']","['14,551', '']","['13,513', '']","['15,544', '']","['19,919', '']"
12729,r232,All institutions -> Marquette U.,All institutions,Marquette U.,2,231,"['9,115', '']","['10,898', '']","['9,557', '']","['8,491', '']","['7,988', '']","['9,139', '']","['10,136', '']","['10,111', '']","['10,451', '']","['12,613', '']","['12,981', '']","['13,470', '']","['14,883', '']","['19,446', '']"
12729,r233,All institutions -> Marshall U.,All institutions,Marshall U.,2,232,"['18,218', '']","['21,433', '']","['13,154', '']","['13,468', '']","['12,684', '']","['11,080', '']","['9,077', '']","['9,036', '']","['8,519', '']","['9,579', '']","['11,070', '']","['12,522', '']","['15,875', '']","['19,192', '']"
12729,r234,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,233,"['19,763', 'i']","['12,314', '']","['11,702', '']","['11,612', '']","['13,247', '']","['13,135', '']","['12,281', '']","['7,247', '']","['6,313', '']","['6,432', '']","['8,068', '']","['13,657', '']","['19,344', '']","['19,149', '']"
12729,r235,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,234,"['27,291', '']","['15,717', 'i']","['22,605', '']","['15,627', '']","['10,475', 'i']","['19,456', '']","['20,951', '']","['10,701', '']","['10,748', '']","['9,903', '']","['11,778', '']","['13,099', '']","['19,127', '']","['19,127', '']"
12729,r236,All institutions -> Wright State U.,All institutions,Wright State U.,2,235,"['24,785', '']","['27,422', '']","['25,519', '']","['26,496', '']","['27,523', '']","['26,814', '']","['30,093', '']","['35,514', '']","['43,359', '']","['41,362', '']","['35,267', '']","['19,393', '']","['20,418', '']","['19,060', '']"
12729,r237,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,236,"['13,890', '']","['15,316', '']","['13,504', '']","['11,753', '']","['8,490', '']","['6,321', '']","['6,478', '']","['7,055', '']","['9,235', '']","['12,185', '']","['11,452', '']","['12,359', '']","['15,503', '']","['18,742', '']"
12729,r238,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,237,"['11,122', '']","['8,729', '']","['13,965', '']","['7,778', '']","['11,007', '']","['10,889', '']","['10,136', '']","['12,952', '']","['13,822', '']","['15,543', '']","['16,478', '']","['13,363', '']","['14,692', '']","['18,432', '']"
12729,r239,All institutions -> U. Guam,All institutions,U. Guam,2,238,"['4,962', '']","['5,242', '']","['5,311', '']","['5,390', '']","['6,321', '']","['5,455', '']","['6,576', '']","['8,051', '']","['8,425', '']","['9,104', '']","['9,364', '']","['13,862', '']","['16,303', '']","['18,419', '']"
12729,r240,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,239,"['24,302', '']","['26,779', '']","['23,467', '']","['21,135', '']","['17,754', '']","['13,068', '']","['13,528', '']","['15,613', '']","['14,515', '']","['16,443', '']","['12,573', '']","['13,784', '']","['15,048', '']","['18,398', '']"
12729,r241,All institutions -> Rowan U.,All institutions,Rowan U.,2,240,"['1,737', '']","['2,071', '']","['2,295', '']","['1,875', '']","['4,588', '']","['4,665', '']","['5,239', '']","['7,110', '']","['9,568', '']","['11,909', '']","['15,276', '']","['17,211', '']","['18,502', '']","['18,392', '']"
12729,r242,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,241,"['29,291', '']","['25,319', '']","['24,694', '']","['28,728', '']","['28,532', '']","['28,637', '']","['21,459', '']","['21,209', '']","['21,356', '']","['19,408', '']","['15,748', '']","['14,774', '']","['17,616', '']","['17,947', '']"
12729,r243,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,242,"['17,787', '']","['15,040', '']","['17,649', '']","['13,471', '']","['14,544', '']","['15,464', '']","['17,326', '']","['16,308', '']","['16,852', '']","['16,117', '']","['15,007', '']","['14,938', '']","['14,823', '']","['17,753', '']"
12729,r244,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,243,"['10,857', '']","['12,155', '']","['10,943', '']","['10,520', '']","['10,589', '']","['11,106', '']","['12,279', '']","['10,845', '']","['10,441', '']","['11,527', '']","['10,579', '']","['12,357', '']","['15,462', '']","['17,719', '']"
12729,r245,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,244,"['13,496', '']","['15,491', '']","['14,829', '']","['14,689', '']","['15,809', '']","['13,532', '']","['13,966', '']","['11,780', '']","['11,882', '']","['12,862', '']","['12,208', '']","['11,779', '']","['14,611', '']","['17,408', '']"
12729,r246,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,245,"['22,209', '']","['23,696', '']","['22,055', '']","['18,398', '']","['16,288', '']","['14,895', '']","['14,574', '']","['13,421', '']","['12,733', '']","['12,625', '']","['12,735', '']","['12,655', '']","['13,582', '']","['17,027', '']"
12729,r247,All institutions -> Baylor U.,All institutions,Baylor U.,2,246,"['2,842', '']","['3,386', '']","['3,289', '']","['3,435', '']","['3,991', '']","['3,839', '']","['4,214', '']","['5,255', '']","['5,749', '']","['6,885', '']","['8,684', '']","['10,879', '']","['15,512', '']","['16,842', '']"
12729,r248,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,247,"['15,407', '']","['17,337', '']","['17,075', '']","['18,638', '']","['16,753', '']","['14,336', '']","['12,277', '']","['13,782', '']","['13,346', '']","['15,149', '']","['15,514', 'i']","['15,670', '']","['14,868', '']","['16,226', '']"
12729,r249,All institutions -> Kent State U.,All institutions,Kent State U.,2,248,"['13,311', '']","['13,334', '']","['13,425', '']","['10,009', '']","['9,350', '']","['9,594', '']","['8,733', '']","['9,204', '']","['10,265', '']","['12,576', '']","['13,406', '']","['13,620', '']","['14,228', '']","['16,041', '']"
12729,r250,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,249,"['10,986', '']","['11,033', '']","['11,243', '']","['13,132', '']","['14,102', 'i']","['12,265', 'i']","['10,386', '']","['10,386', '']","['10,386', '']","['14,825', '']","['15,122', '']","['15,424', '']","['14,880', '']","['16,006', '']"
12729,r251,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,250,"['12,142', '']","['17,819', '']","['15,839', '']","['13,516', '']","['18,427', '']","['11,806', '']","['12,910', '']","['11,978', '']","['11,568', '']","['15,219', '']","['15,559', '']","['14,803', '']","['14,798', '']","['15,992', '']"
12729,r252,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,251,"['34,927', '']","['36,460', '']","['33,342', '']","['27,285', '']","['19,898', '']","['18,449', '']","['19,934', '']","['18,997', '']","['16,990', '']","['16,156', '']","['13,560', '']","['12,939', '']","['14,261', '']","['15,934', '']"
12729,r253,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,252,"['21,130', '']","['24,336', '']","['24,867', '']","['17,190', '']","['17,489', '']","['18,177', '']","['15,870', '']","['11,137', '']","['9,826', '']","['13,670', '']","['13,767', '']","['14,953', '']","['16,716', '']","['15,897', '']"
12729,r254,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,253,"['7,647', '']","['7,225', '']","['5,387', '']","['5,990', '']","['7,085', '']","['9,155', '']","['7,078', '']","['9,057', '']","['11,694', '']","['13,131', '']","['12,453', '']","['9,782', '']","['13,622', '']","['15,799', '']"
12729,r255,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,254,"['12,243', '']","['17,503', '']","['19,296', '']","['12,420', '']","['11,014', '']","['11,118', '']","['12,662', '']","['15,171', '']","['15,129', '']","['14,063', '']","['14,725', '']","['14,891', '']","['14,641', '']","['15,095', '']"
12729,r256,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,255,"['6,936', '']","['7,732', '']","['9,393', '']","['9,354', '']","['11,886', '']","['10,920', '']","['11,590', '']","['9,226', '']","['9,336', '']","['8,449', '']","['19,052', '']","['15,066', 'i']","['10,859', '']","['15,003', '']"
12729,r257,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,256,"['12,950', '']","['14,790', '']","['13,944', '']","['14,804', '']","['9,480', '']","['9,949', '']","['9,943', '']","['8,995', '']","['7,477', '']","['11,262', '']","['12,977', '']","['12,114', '']","['14,602', '']","['14,679', '']"
12729,r258,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,257,"['25,172', '']","['28,051', '']","['14,338', '']","['7,853', '']","['7,029', '']","['9,286', '']","['10,370', '']","['10,639', '']","['10,240', '']","['9,283', '']","['10,659', '']","['11,587', '']","['15,100', '']","['14,640', '']"
12729,r259,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,258,"['12,123', '']","['18,007', '']","['16,081', '']","['16,852', '']","['13,202', '']","['11,993', '']","['12,156', '']","['14,482', '']","['14,276', '']","['16,573', '']","['14,622', '']","['13,242', '']","['14,240', '']","['14,631', '']"
12729,r260,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,259,"['15,758', '']","['13,884', '']","['11,845', '']","['10,278', '']","['9,716', '']","['9,481', '']","['10,714', '']","['11,040', '']","['10,243', '']","['11,827', '']","['12,940', '']","['13,166', '']","['13,384', '']","['14,193', '']"
12729,r261,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,260,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['12,328', '']","['12,052', '']","['13,367', '']","['12,688', '']","['12,511', '']","['14,150', '']"
12729,r262,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,261,"['6,870', '']","['9,043', '']","['10,573', '']","['7,750', '']","['9,320', '']","['10,293', '']","['9,691', '']","['10,627', '']","['10,728', '']","['12,235', '']","['11,883', '']","['9,831', '']","['12,561', '']","['13,916', 'i']"
12729,r263,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,262,"['16,353', '']","['14,337', '']","['13,601', '']","['14,991', '']","['11,932', '']","['8,464', '']","['8,827', '']","['11,117', '']","['12,346', '']","['13,312', '']","['12,899', '']","['11,541', '']","['13,503', '']","['13,861', '']"
12729,r264,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,263,"['11,396', '']","['8,296', '']","['9,618', '']","['9,442', '']","['8,903', '']","['9,651', '']","['10,966', '']","['10,035', '']","['9,313', '']","['9,574', '']","['9,765', '']","['10,785', '']","['14,172', '']","['13,490', '']"
12729,r265,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,264,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['5,080', '']","['5,572', '']","['8,722', '']","['12,254', '']","['11,880', '']","['13,413', '']"
12729,r266,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,265,"['12,096', '']","['11,570', 'i']","['11,044', 'i']","['10,517', '']","['7,689', '']","['6,047', '']","['10,960', '']","['12,991', '']","['13,704', '']","['13,380', '']","['11,846', '']","['10,849', '']","['11,132', '']","['13,341', '']"
12729,r267,All institutions -> Charles R. Drew U. of Medicine and Science,All institutions,Charles R. Drew U. of Medicine and Science,2,266,"['20,430', '']","['20,679', '']","['19,733', '']","['17,144', '']","['19,412', '']","['12,992', '']","['12,089', '']","['14,461', '']","['10,198', '']","['10,427', '']","['9,863', '']","['9,945', '']","['10,656', '']","['13,297', '']"
12729,r268,All institutions -> U. Colorado Denver<sup>c</sup>,All institutions,U. Colorado Denver<sup>c</sup>,2,267,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['9,058', '']","['10,245', '']","['13,287', '']"
12729,r269,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,268,"['6,051', '']","['4,756', '']","['3,697', '']","['3,129', '']","['3,027', '']","['3,141', '']","['2,633', '']","['2,659', '']","['3,977', '']","['4,907', '']","['12,232', '']","['8,928', '']","['10,082', '']","['12,973', '']"
12729,r270,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,269,"['5,669', '']","['6,673', '']","['7,177', '']","['5,856', '']","['7,077', '']","['7,735', '']","['10,487', '']","['10,901', '']","['9,971', '']","['8,526', '']","['9,628', '']","['11,074', '']","['11,718', '']","['12,830', '']"
12729,r271,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,270,"['11,236', '']","['12,253', '']","['10,329', '']","['8,076', '']","['8,413', '']","['7,134', '']","['6,463', '']","['7,118', '']","['6,595', '']","['6,957', '']","['6,066', '']","['7,626', '']","['10,239', '']","['12,803', '']"
12729,r272,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,271,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['3,713', '']","['3,757', '']","['5,792', '']","['6,438', 'i']","['7,084', 'i']","['7,732', '']","['12,007', '']","['14,362', '']","['12,555', '']"
12729,r273,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,272,"['27,175', '']","['30,899', '']","['23,447', '']","['24,991', '']","['19,044', '']","['21,082', '']","['16,118', '']","['15,192', '']","['13,806', 'i']","['12,548', 'i']","['11,289', 'i']","['10,031', '']","['9,134', '']","['12,485', '']"
12729,r274,All institutions -> Creighton U.,All institutions,Creighton U.,2,273,"['11,850', '']","['14,080', '']","['14,209', 'i']","['13,272', 'i']","['11,427', 'i']","['9,164', 'i']","['10,406', 'i']","['7,787', 'i']","['5,601', 'i']","['8,113', 'i']","['7,444', 'i']","['8,426', 'i']","['11,799', 'i']","['12,446', 'i']"
12729,r275,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,274,"['8,485', '']","['9,352', '']","['10,041', '']","['8,799', '']","['7,212', '']","['8,015', '']","['11,282', '']","['11,592', '']","['12,530', '']","['13,665', '']","['15,128', '']","['14,852', '']","['14,809', '']","['12,102', '']"
12729,r276,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,275,"['8,623', '']","['11,041', '']","['10,561', '']","['9,077', '']","['8,259', '']","['7,958', '']","['7,896', '']","['8,674', '']","['8,386', '']","['9,246', '']","['9,134', '']","['9,315', '']","['11,425', '']","['11,969', '']"
