table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022
10116,r235,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,234,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['16,892', '']","['14,808', '']","['13,330', '']","['13,629', '']","['13,093', '']","['13,018', '']","['18,317', '']"
10116,r236,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,235,"['13,312', '']","['18,502', '']","['16,640', '']","['14,274', '']","['20,611', '']","['14,324', '']","['15,587', '']","['14,464', '']","['13,439', '']","['17,869', '']","['17,752', '']","['17,886', '']","['17,680', '']"
10116,r237,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,236,"['29,291', '']","['25,319', '']","['24,694', '']","['28,728', '']","['28,532', '']","['28,637', '']","['21,459', '']","['21,209', '']","['21,356', '']","['19,408', '']","['15,748', '']","['14,774', '']","['17,616', '']"
10116,r238,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,237,"['28,307', '']","['28,489', '']","['27,294', '']","['22,814', '']","['19,932', '']","['16,511', '']","['18,883', '']","['18,839', '']","['17,911', '']","['16,745', '']","['15,791', '']","['16,641', '']","['17,341', '']"
10116,r239,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,238,"['6,014', '']","['6,333', '']","['5,980', '']","['5,693', '']","['5,687', '']","['6,066', '']","['7,180', '']","['7,486', '']","['7,939', '']","['8,807', '']","['9,996', '']","['13,503', '']","['17,301', '']"
10116,r240,All institutions -> U. West Florida,All institutions,U. West Florida,2,239,"['11,038', '']","['13,156', '']","['12,858', '']","['12,927', '']","['11,593', '']","['10,935', '']","['9,841', '']","['10,127', '']","['8,634', '']","['11,506', '']","['12,369', '']","['13,313', '']","['17,114', '']"
10116,r241,All institutions -> U. Guam,All institutions,U. Guam,2,240,"['4,962', '']","['5,391', '']","['5,448', '']","['5,554', '']","['6,599', '']","['5,586', '']","['6,621', '']","['8,067', '']","['8,597', '']","['9,339', '']","['9,722', '']","['14,316', '']","['17,066', '']"
10116,r242,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,241,"['21,717', '']","['24,887', '']","['25,407', '']","['17,946', '']","['18,262', '']","['18,922', '']","['15,892', '']","['11,512', '']","['10,028', '']","['13,943', '']","['14,071', '']","['15,108', '']","['16,905', '']"
10116,r243,All institutions -> Marshall U.,All institutions,Marshall U.,2,242,"['18,218', '']","['21,852', '']","['13,154', '']","['13,472', '']","['12,712', '']","['11,154', '']","['9,158', '']","['9,064', '']","['8,584', '']","['9,617', '']","['11,078', '']","['12,854', '']","['16,369', '']"
10116,r244,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,243,"['12,735', '']","['18,568', '']","['19,949', '']","['14,414', '']","['14,162', '']","['15,700', '']","['14,446', '']","['13,604', '']","['14,111', '']","['15,653', '']","['15,842', '']","['13,073', '']","['16,223', '']"
10116,r245,All institutions -> Kent State U.,All institutions,Kent State U.,2,244,"['14,586', '']","['15,085', '']","['14,882', '']","['11,506', '']","['11,181', '']","['11,158', '']","['10,013', '']","['10,524', '']","['11,118', '']","['13,350', '']","['15,004', '']","['15,179', '']","['16,195', '']"
10116,r246,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,245,"['12,631', '']","['18,226', '']","['20,588', '']","['16,295', '']","['12,520', '']","['12,611', '']","['13,737', '']","['16,617', '']","['17,516', '']","['15,397', '']","['16,196', '']","['16,281', '']","['16,099', '']"
10116,r247,All institutions -> Baylor U.,All institutions,Baylor U.,2,246,"['2,947', '']","['3,704', '']","['3,513', '']","['3,510', '']","['4,062', '']","['3,878', '']","['4,244', '']","['5,265', '']","['5,782', '']","['6,955', '']","['8,851', '']","['11,025', '']","['15,856', '']"
10116,r248,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,247,"['17,213', '']","['19,769', '']","['24,837', '']","['7,906', '']","['11,309', '']","['12,060', '']","['13,442', '']","['14,756', '']","['15,892', '']","['16,939', '']","['17,261', '']","['13,989', '']","['15,546', '']"
10116,r249,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,248,"['13,890', '']","['15,316', '']","['13,504', '']","['11,753', '']","['8,490', '']","['6,321', '']","['6,478', '']","['7,055', '']","['9,235', '']","['12,185', '']","['11,452', '']","['12,359', '']","['15,503', '']"
10116,r250,All institutions -> Marquette U.,All institutions,Marquette U.,2,249,"['9,381', '']","['11,291', '']","['9,968', '']","['8,756', '']","['8,191', '']","['9,320', '']","['10,298', '']","['10,111', '']","['10,672', '']","['12,792', '']","['13,187', '']","['13,918', '']","['15,316', '']"
10116,r251,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,250,"['15,601', '']","['17,337', '']","['17,075', '']","['19,024', '']","['17,129', '']","['14,336', '']","['12,804', '']","['14,817', '']","['14,388', '']","['15,675', '']","['15,834', 'i']","['15,993', '']","['15,276', '']"
10116,r252,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,251,"['9,368', '']","['9,858', '']","['10,760', '']","['9,686', '']","['7,824', '']","['8,575', '']","['11,867', '']","['12,681', '']","['13,597', '']","['14,219', '']","['15,290', '']","['15,079', '']","['15,249', '']"
10116,r253,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,252,"['7,869', '']","['7,506', '']","['5,446', '']","['6,129', '']","['7,176', '']","['9,491', '']","['8,669', '']","['10,259', '']","['12,815', '']","['14,451', '']","['13,349', '']","['10,967', '']","['15,229', '']"
10116,r254,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,253,"['12,123', '']","['18,007', '']","['16,081', '']","['16,852', '']","['13,202', '']","['14,096', '']","['13,957', '']","['15,069', '']","['15,008', '']","['17,476', '']","['15,498', '']","['14,072', '']","['15,109', '']"
10116,r255,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,254,"['25,172', '']","['28,105', '']","['14,480', '']","['7,853', '']","['7,078', '']","['9,286', '']","['10,370', '']","['10,639', '']","['10,240', '']","['9,283', '']","['10,659', '']","['11,587', '']","['15,100', '']"
10116,r256,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,255,"['11,637', '']","['8,658', '']","['10,125', '']","['10,280', '']","['9,087', '']","['9,796', '']","['11,276', '']","['10,535', '']","['9,613', '']","['9,720', '']","['10,178', '']","['11,163', '']","['15,084', '']"
10116,r257,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,256,"['24,302', '']","['26,779', '']","['23,467', '']","['21,135', '']","['17,754', '']","['13,068', '']","['13,528', '']","['15,613', '']","['14,515', '']","['16,443', '']","['12,573', '']","['13,784', '']","['15,048', '']"
10116,r258,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,257,"['39,457', '']","['43,001', '']","['39,511', '']","['29,700', '']","['21,677', '']","['19,656', '']","['20,854', '']","['20,136', '']","['17,385', '']","['16,259', '']","['13,662', '']","['14,038', '']","['15,045', '']"
10116,r259,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,258,"['12,309', '']","['12,397', '']","['12,633', '']","['16,789', '']","['14,145', '']","['12,267', 'i']","['10,388', '']","['10,388', '']","['10,388', '']","['14,825', '']","['15,122', '']","['15,424', '']","['14,911', '']"
10116,r260,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,259,"['13,642', '']","['15,573', '']","['14,897', '']","['15,443', '']","['16,460', '']","['14,080', '']","['14,275', '']","['11,884', '']","['12,390', '']","['13,457', '']","['12,726', '']","['12,386', '']","['14,756', '']"
10116,r261,All institutions -> American U.,All institutions,American U.,2,260,"['8,841', '']","['9,208', '']","['7,515', '']","['10,421', '']","['9,427', '']","['9,449', '']","['9,554', '']","['8,800', '']","['13,013', '']","['15,229', '']","['16,123', '']","['12,076', '']","['14,752', '']"
10116,r262,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,261,"['12,950', '']","['14,790', '']","['13,944', '']","['14,820', '']","['9,853', '']","['10,251', '']","['10,384', '']","['9,143', '']","['7,546', '']","['11,345', '']","['13,043', '']","['12,148', '']","['14,620', '']"
10116,r263,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,262,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['3,713', '']","['3,757', '']","['5,792', '']","['6,438', 'i']","['7,084', 'i']","['7,732', '']","['12,007', '']","['14,362', '']"
10116,r264,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,263,"['6,870', '']","['9,496', '']","['11,076', '']","['8,253', '']","['9,757', '']","['10,874', '']","['10,455', '']","['11,977', '']","['12,947', '']","['13,503', '']","['12,787', '']","['10,676', '']","['13,709', '']"
10116,r265,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,264,"['16,467', '']","['14,490', '']","['14,088', '']","['15,274', '']","['12,162', '']","['9,214', '']","['8,832', '']","['11,134', '']","['12,523', '']","['13,367', '']","['13,034', '']","['11,664', '']","['13,702', '']"
10116,r266,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,265,"['22,209', '']","['23,696', '']","['22,055', '']","['18,398', '']","['16,288', '']","['14,895', '']","['14,574', '']","['13,421', '']","['12,733', '']","['12,625', '']","['12,735', '']","['12,655', '']","['13,582', '']"
10116,r267,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,266,"['15,758', '']","['13,884', '']","['11,845', '']","['10,278', '']","['9,716', '']","['9,481', '']","['10,714', '']","['11,040', '']","['10,243', '']","['11,827', '']","['12,940', '']","['13,166', '']","['13,384', '']"
10116,r268,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,267,"['19,738', '']","['18,736', '']","['14,378', '']","['12,322', '']","['11,334', '']","['11,869', '']","['12,287', '']","['10,565', '']","['10,828', '']","['14,399', '']","['13,187', '']","['13,944', '']","['12,895', '']"
10116,r269,All institutions -> U. Colorado Denver<sup>c</sup>,All institutions,U. Colorado Denver<sup>c</sup>,2,268,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['11,866', '']","['12,668', '']"
10116,r270,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,269,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['257', '']","['ne', '']","['2,355', '']","['4,027', '']","['6,859', '']","['9,208', '']","['11,840', '']","['12,580', '']"
10116,r271,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,270,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['12,328', '']","['12,052', '']","['13,367', '']","['12,688', '']","['12,511', '']"
10116,r272,All institutions -> Creighton U.,All institutions,Creighton U.,2,271,"['11,850', '']","['14,140', '']","['14,270', '']","['13,569', '']","['11,690', '']","['9,359', '']","['10,619', '']","['7,946', '']","['5,721', '']","['8,265', '']","['7,583', '']","['8,585', '']","['12,022', '']"
10116,r273,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,272,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['5,080', '']","['5,572', '']","['8,722', '']","['12,254', '']","['11,880', '']"
10116,r274,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,273,"['12,731', '']","['12,055', 'i']","['11,379', 'i']","['10,701', '']","['7,879', '']","['6,198', '']","['11,176', '']","['13,085', '']","['14,021', '']","['13,579', '']","['12,014', '']","['11,178', '']","['11,739', '']"
10116,r275,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,274,"['5,669', '']","['6,673', '']","['7,177', '']","['5,856', '']","['7,078', '']","['7,735', '']","['10,503', '']","['10,939', '']","['10,165', '']","['8,679', '']","['9,680', '']","['11,213', '']","['11,733', '']"
10116,r276,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,275,"['8,623', '']","['11,058', '']","['10,569', '']","['9,077', '']","['8,278', '']","['7,994', '']","['7,952', '']","['8,722', '']","['8,421', '']","['9,346', '']","['9,249', '']","['9,566', '']","['11,665', '']"
10116,r277,All institutions -> Hampton U.,All institutions,Hampton U.,2,276,"['14,455', '']","['12,292', '']","['15,356', '']","['12,620', '']","['11,153', '']","['14,735', '']","['14,201', '']","['16,249', '']","['14,170', '']","['13,390', '']","['11,278', '']","['11,517', '']","['11,274', '']"
10116,r278,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,277,"['12,236', '']","['13,657', '']","['10,979', '']","['8,860', '']","['8,549', '']","['7,321', '']","['6,548', '']","['7,370', '']","['7,156', '']","['7,353', '']","['6,506', '']","['8,223', '']","['11,162', '']"
10116,r279,All institutions -> Chapman U.,All institutions,Chapman U.,2,278,"['1,871', '']","['1,576', '']","['1,733', '']","['2,379', '']","['2,373', '']","['2,790', '']","['3,357', '']","['3,598', '']","['4,057', '']","['5,738', '']","['7,850', '']","['8,574', '']","['11,098', '']"
10116,r280,All institutions -> U. Akron,All institutions,U. Akron,2,279,"['12,107', '']","['12,962', '']","['16,768', '']","['19,658', '']","['20,263', '']","['14,676', '']","['25,433', '']","['16,395', '']","['12,470', '']","['11,796', '']","['10,574', '']","['9,024', '']","['11,036', '']"
10116,r281,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,280,"['9,175', '']","['7,637', '']","['7,500', '']","['7,543', '']","['8,581', '']","['8,315', '']","['9,500', '']","['8,465', '']","['8,511', '']","['10,352', '']","['10,999', '']","['13,049', '']","['10,970', '']"
10116,r282,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,281,"['7,414', '']","['8,369', '']","['10,240', '']","['9,872', '']","['12,016', '']","['11,145', '']","['12,291', '']","['10,557', '']","['10,291', '']","['8,962', '']","['19,272', '']","['15,066', 'i']","['10,859', '']"
10116,r283,All institutions -> Charles R. Drew U. of Medicine and Science,All institutions,Charles R. Drew U. of Medicine and Science,2,282,"['20,430', '']","['20,679', '']","['19,733', '']","['17,144', '']","['19,412', '']","['12,992', '']","['12,089', '']","['14,461', '']","['10,198', '']","['10,427', '']","['9,863', '']","['9,945', '']","['10,656', '']"
