table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_received,field_total_from_higher_education_pass_through_entities,field_total_from_businesses,field_total_from_nonprofit_organizations,field_total_from_other_pass_through_entities,field_federally_financed_all_r_d_expenditures_received,field_federally_financed_from_higher_education_pass_through_entities,field_federally_financed_from_businesses,field_federally_financed_from_nonprofit_organizations,field_federally_financed_from_other_pass_through_entities
5457,r314,United States -> Massachusetts -> Private -> Brandeis U.,United States,Massachusetts,Private,Brandeis U.,4,"['6,159', '']","['3,003', '']","['1,632', '']","['429', '']","['1,095', '']","['5,687', '']","['2,860', '']","['1,561', '']","['334', '']","['932', '']"
5457,r315,United States -> Massachusetts -> Private -> Clark U.,United States,Massachusetts,Private,Clark U.,4,"['638', '']","['534', '']","['0', '']","['90', '']","['14', '']","['621', '']","['534', '']","['0', '']","['87', '']","['0', '']"
5457,r316,United States -> Massachusetts -> Private -> Emerson C.,United States,Massachusetts,Private,Emerson C.,4,"['32', '']","['32', '']","['0', '']","['0', '']","['0', '']","['32', '']","['32', '']","['0', '']","['0', '']","['0', '']"
5457,r317,United States -> Massachusetts -> Private -> Franklin W. Olin C. of Engineering,United States,Massachusetts,Private,Franklin W. Olin C. of Engineering,4,"['187', '']","['187', '']","['0', '']","['0', '']","['0', '']","['187', '']","['187', '']","['0', '']","['0', '']","['0', '']"
5457,r318,United States -> Massachusetts -> Private -> Harvard U.,United States,Massachusetts,Private,Harvard U.,4,"['106,462', '']","['49,108', '']","['5,827', '']","['23,588', '']","['27,939', '']","['90,128', '']","['45,685', '']","['4,618', '']","['17,262', '']","['22,563', '']"
5457,r319,United States -> Massachusetts -> Private -> Massachusetts Institute of Technology,United States,Massachusetts,Private,Massachusetts Institute of Technology,4,"['121,803', '']","['73,040', '']","['19,220', '']","['26,012', '']","['3,531', '']","['101,635', '']","['62,860', '']","['18,597', '']","['19,691', '']","['487', '']"
5457,r320,United States -> Massachusetts -> Private -> Merrimack C.,United States,Massachusetts,Private,Merrimack C.,4,"['132', '']","['71', '']","['0', '']","['61', '']","['0', '']","['131', '']","['71', '']","['0', '']","['60', '']","['0', '']"
5457,r321,United States -> Massachusetts -> Private -> MGH Institute of Health Professions,United States,Massachusetts,Private,MGH Institute of Health Professions,4,"['369', '']","['369', '']","['0', '']","['0', '']","['0', '']","['369', '']","['369', '']","['0', '']","['0', '']","['0', '']"
5457,r322,United States -> Massachusetts -> Private -> Mount Holyoke C.,United States,Massachusetts,Private,Mount Holyoke C.,4,"['356', '']","['356', '']","['0', '']","['0', '']","['0', '']","['356', '']","['356', '']","['0', '']","['0', '']","['0', '']"
5457,r323,United States -> Massachusetts -> Private -> New England C. of Optometry,United States,Massachusetts,Private,New England C. of Optometry,4,"['73', '']","['73', '']","['0', '']","['0', '']","['0', '']","['73', '']","['73', '']","['0', '']","['0', '']","['0', '']"
5457,r324,United States -> Massachusetts -> Private -> Northeastern U.,United States,Massachusetts,Private,Northeastern U.,4,"['22,835', '']","['12,072', '']","['4,119', '']","['5,489', '']","['1,155', '']","['21,376', '']","['11,301', '']","['4,048', '']","['5,099', '']","['928', '']"
5457,r325,United States -> Massachusetts -> Private -> Smith C.,United States,Massachusetts,Private,Smith C.,4,"['889', '']","['429', '']","['53', '']","['407', '']","['0', '']","['397', '']","['376', '']","['0', '']","['21', '']","['0', '']"
5457,r326,United States -> Massachusetts -> Private -> Stonehill C.,United States,Massachusetts,Private,Stonehill C.,4,"['363', '']","['0', '']","['0', '']","['363', '']","['0', '']","['363', '']","['0', '']","['0', '']","['363', '']","['0', '']"
5457,r327,United States -> Massachusetts -> Private -> Suffolk U.,United States,Massachusetts,Private,Suffolk U.,4,"['48', '']","['38', '']","['0', '']","['10', '']","['0', '']","['38', '']","['28', '']","['0', '']","['10', '']","['0', '']"
5457,r328,United States -> Massachusetts -> Private -> Tufts U.,United States,Massachusetts,Private,Tufts U.,4,"['20,480', '']","['9,736', '']","['41', '']","['768', '']","['9,935', '']","['18,879', '']","['9,000', '']","['0', '']","['0', '']","['9,879', '']"
5457,r329,United States -> Massachusetts -> Private -> Wellesley C.,United States,Massachusetts,Private,Wellesley C.,4,"['966', '']","['405', '']","['0', '']","['561', '']","['0', '']","['965', '']","['405', '']","['0', '']","['560', '']","['0', '']"
5457,r330,United States -> Massachusetts -> Private -> Williams C.,United States,Massachusetts,Private,Williams C.,4,"['88', 'i']","['88', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['88', 'i']","['88', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5457,r331,United States -> Massachusetts -> Private -> Woods Hole Oceanographic Institution,United States,Massachusetts,Private,Woods Hole Oceanographic Institution,4,"['17,665', '']","['8,410', '']","['7,349', '']","['1,544', '']","['362', '']","['16,263', '']","['7,759', '']","['7,300', '']","['956', '']","['248', '']"
5457,r332,United States -> Massachusetts -> Private -> Worcester Polytechnic Institute,United States,Massachusetts,Private,Worcester Polytechnic Institute,4,"['5,486', '']","['1,583', '']","['2,451', '']","['1,313', '']","['139', '']","['5,153', '']","['1,424', '']","['2,333', '']","['1,293', '']","['103', '']"
5457,r333,United States -> Michigan,United States,Michigan,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r334,United States -> Michigan -> Public,United States,Michigan,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r335,United States -> Michigan -> Public -> Central Michigan U.,United States,Michigan,Public,Central Michigan U.,4,"['1,465', '']","['1,031', '']","['0', '']","['105', '']","['329', '']","['1,417', '']","['983', '']","['0', '']","['105', '']","['329', '']"
5457,r336,United States -> Michigan -> Public -> Eastern Michigan U.,United States,Michigan,Public,Eastern Michigan U.,4,"['288', '']","['167', '']","['0', '']","['103', '']","['18', '']","['288', '']","['167', '']","['0', '']","['103', '']","['18', '']"
5457,r337,United States -> Michigan -> Public -> Grand Valley State U.,United States,Michigan,Public,Grand Valley State U.,4,"['625', '']","['254', '']","['0', '']","['0', '']","['371', '']","['421', '']","['235', '']","['0', '']","['0', '']","['186', '']"
5457,r338,United States -> Michigan -> Public -> Michigan State U.,United States,Michigan,Public,Michigan State U.,4,"['50,654', '']","['34,840', '']","['3,115', '']","['7,974', '']","['4,725', '']","['46,907', '']","['32,595', '']","['3,071', '']","['7,312', '']","['3,929', '']"
5457,r339,United States -> Michigan -> Public -> Michigan Technological U.,United States,Michigan,Public,Michigan Technological U.,4,"['10,415', 'i']","['2,537', 'i']","['4,932', 'i']","['1,592', 'i']","['1,354', 'i']","['9,839', '']","['2,340', '']","['4,837', '']","['1,495', '']","['1,167', '']"
5457,r340,United States -> Michigan -> Public -> Northern Michigan U.,United States,Michigan,Public,Northern Michigan U.,4,"['62', '']","['55', '']","['0', '']","['7', '']","['0', '']","['62', '']","['55', '']","['0', '']","['7', '']","['0', '']"
5457,r341,United States -> Michigan -> Public -> Oakland U.,United States,Michigan,Public,Oakland U.,4,"['851', '']","['740', '']","['55', '']","['17', '']","['39', '']","['810', '']","['716', '']","['55', '']","['0', '']","['39', '']"
5457,r342,United States -> Michigan -> Public -> Saginaw Valley State U.,United States,Michigan,Public,Saginaw Valley State U.,4,"['140', '']","['2', '']","['0', '']","['12', '']","['126', '']","['140', '']","['2', '']","['0', '']","['12', '']","['126', '']"
5457,r343,"United States -> Michigan -> Public -> U. Michigan, Ann Arbor",United States,Michigan,Public,"U. Michigan, Ann Arbor",4,"['147,778', '']","['71,444', '']","['17,433', '']","['40,444', '']","['18,457', '']","['124,707', '']","['62,458', '']","['11,204', '']","['34,921', '']","['16,124', '']"
5457,r344,"United States -> Michigan -> Public -> U. Michigan, Dearborn",United States,Michigan,Public,"U. Michigan, Dearborn",4,"['677', '']","['99', '']","['350', '']","['228', '']","['0', '']","['667', '']","['99', '']","['350', '']","['218', '']","['0', '']"
5457,r345,"United States -> Michigan -> Public -> U. Michigan, Flint",United States,Michigan,Public,"U. Michigan, Flint",4,"['46', '']","['38', '']","['0', '']","['5', '']","['3', '']","['32', '']","['32', '']","['0', '']","['0', '']","['0', '']"
5457,r346,United States -> Michigan -> Public -> Wayne State U.,United States,Michigan,Public,Wayne State U.,4,"['19,356', 'i']","['9,523', 'i']","['3,509', 'i']","['2,957', 'i']","['3,367', 'i']","['16,269', '']","['8,690', '']","['2,616', '']","['2,330', '']","['2,633', '']"
5457,r347,United States -> Michigan -> Public -> Western Michigan U. and Homer Stryker M.D. School of Medicine,United States,Michigan,Public,Western Michigan U. and Homer Stryker M.D. School of Medicine,4,"['1,556', '']","['502', '']","['378', '']","['311', '']","['365', '']","['1,438', '']","['485', '']","['277', '']","['311', '']","['365', '']"
5457,r348,United States -> Michigan -> Private,United States,Michigan,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r349,United States -> Michigan -> Private -> Albion C.,United States,Michigan,Private,Albion C.,4,"['49', '']","['49', '']","['0', '']","['0', '']","['0', '']","['49', '']","['49', '']","['0', '']","['0', '']","['0', '']"
5457,r350,United States -> Michigan -> Private -> Andrews U.,United States,Michigan,Private,Andrews U.,4,"['123', '']","['123', '']","['0', '']","['0', '']","['0', '']","['123', '']","['123', '']","['0', '']","['0', '']","['0', '']"
5457,r351,United States -> Michigan -> Private -> Calvin U.,United States,Michigan,Private,Calvin U.,4,"['400', 'i']","['0', 'i']","['0', 'i']","['53', 'i']","['347', 'i']","['347', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['347', 'i']"
5457,r352,United States -> Michigan -> Private -> Hope C.,United States,Michigan,Private,Hope C.,4,"['440', '']","['53', '']","['0', '']","['387', '']","['0', '']","['440', '']","['53', '']","['0', '']","['387', '']","['0', '']"
5457,r353,United States -> Michigan -> Private -> Kettering U.,United States,Michigan,Private,Kettering U.,4,"['249', '']","['149', '']","['0', '']","['0', '']","['100', '']","['149', '']","['149', '']","['0', '']","['0', '']","['0', '']"
5457,r354,United States -> Michigan -> Private -> Lawrence Technological U.,United States,Michigan,Private,Lawrence Technological U.,4,"['116', '']","['15', '']","['0', '']","['0', '']","['101', '']","['116', '']","['15', '']","['0', '']","['0', '']","['101', '']"
5457,r355,United States -> Michigan -> Private -> U. Detroit Mercy,United States,Michigan,Private,U. Detroit Mercy,4,"['129', '']","['61', '']","['55', '']","['0', '']","['13', '']","['129', '']","['61', '']","['55', '']","['0', '']","['13', '']"
5457,r356,United States -> Michigan -> Private -> Van Andel Research Institute,United States,Michigan,Private,Van Andel Research Institute,4,"['2,838', '']","['955', '']","['1,756', '']","['84', '']","['43', '']","['2,554', '']","['869', '']","['1,558', '']","['84', '']","['43', '']"
5457,r357,United States -> Minnesota,United States,Minnesota,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r358,United States -> Minnesota -> Public,United States,Minnesota,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r359,"United States -> Minnesota -> Public -> Minnesota State U., Mankato",United States,Minnesota,Public,"Minnesota State U., Mankato",4,"['365', 'i']","['173', 'i']","['49', 'i']","['48', 'i']","['95', 'i']","['325', 'i']","['158', 'i']","['43', 'i']","['42', 'i']","['82', 'i']"
5457,r360,United States -> Minnesota -> Public -> St. Cloud State U.,United States,Minnesota,Public,St. Cloud State U.,4,"['74', '']","['35', '']","['0', '']","['0', '']","['39', '']","['38', '']","['26', '']","['0', '']","['0', '']","['12', '']"
5457,r361,"United States -> Minnesota -> Public -> U. Minnesota, Duluth",United States,Minnesota,Public,"U. Minnesota, Duluth",4,"['1,174', '']","['724', '']","['10', '']","['0', '']","['440', '']","['1,133', '']","['724', '']","['6', '']","['0', '']","['403', '']"
5457,r362,"United States -> Minnesota -> Public -> U. Minnesota, Morris",United States,Minnesota,Public,"U. Minnesota, Morris",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5457,r363,"United States -> Minnesota -> Public -> U. Minnesota, Twin Cities",United States,Minnesota,Public,"U. Minnesota, Twin Cities",4,"['94,362', '']","['54,720', '']","['16,033', '']","['1,617', '']","['21,992', '']","['85,282', '']","['49,735', '']","['14,979', '']","['1,364', '']","['19,204', '']"
5457,r364,United States -> Minnesota -> Private,United States,Minnesota,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r365,United States -> Minnesota -> Private -> C. of Saint Benedict,United States,Minnesota,Private,C. of Saint Benedict,4,"['7', 'i']","['7', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['7', 'i']","['7', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5457,r366,United States -> Minnesota -> Private -> Carleton C.,United States,Minnesota,Private,Carleton C.,4,"['403', '']","['403', '']","['0', '']","['0', '']","['0', '']","['403', '']","['403', '']","['0', '']","['0', '']","['0', '']"
5457,r367,United States -> Minnesota -> Private -> Macalester C.,United States,Minnesota,Private,Macalester C.,4,"['99', '']","['29', '']","['0', '']","['70', '']","['0', '']","['99', '']","['29', '']","['0', '']","['70', '']","['0', '']"
5457,r368,"United States -> Minnesota -> Private -> Saint John's U., Collegeville",United States,Minnesota,Private,"Saint John's U., Collegeville",4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5457,r369,United States -> Minnesota -> Private -> St. Olaf C.,United States,Minnesota,Private,St. Olaf C.,4,"['33', '']","['10', '']","['0', '']","['23', '']","['0', '']","['10', '']","['10', '']","['0', '']","['0', '']","['0', '']"
5457,r370,United States -> Minnesota -> Private -> U. of St. Thomas (MN),United States,Minnesota,Private,U. of St. Thomas (MN),4,"['93', '']","['92', '']","['1', '']","['0', '']","['0', '']","['88', '']","['87', '']","['1', '']","['0', '']","['0', '']"
5457,r371,United States -> Mississippi,United States,Mississippi,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r372,United States -> Mississippi -> Public,United States,Mississippi,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r373,United States -> Mississippi -> Public -> Alcorn State U.,United States,Mississippi,Public,Alcorn State U.,4,"['137', '']","['137', '']","['0', '']","['0', '']","['0', '']","['137', '']","['137', '']","['0', '']","['0', '']","['0', '']"
5457,r374,United States -> Mississippi -> Public -> Jackson State U.,United States,Mississippi,Public,Jackson State U.,4,"['2,577', '']","['2,439', '']","['0', '']","['24', '']","['114', '']","['2,577', '']","['2,439', '']","['0', '']","['24', '']","['114', '']"
5457,r375,United States -> Mississippi -> Public -> Mississippi State U.,United States,Mississippi,Public,Mississippi State U.,4,"['25,577', '']","['8,774', '']","['4,986', '']","['762', '']","['11,055', '']","['24,770', '']","['7,967', '']","['4,986', '']","['762', '']","['11,055', '']"
