table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nsf_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12712,r591,All institutions -> Pratt Institute,All institutions,Pratt Institute,2,590,"['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50', '']"
12712,r592,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,591,"['48', '']","['0', '']","['0', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']"
12712,r593,All institutions -> Stockton U.,All institutions,Stockton U.,2,592,"['45', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r594,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,593,"['43', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r595,All institutions -> Albion C.,All institutions,Albion C.,2,594,"['42', '']","['0', '']","['23', '']","['0', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r596,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,595,"['41', '']","['0', '']","['0', '']","['41', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r597,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,596,"['39', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r598,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,597,"['35', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['35', '']","['0', '']"
12712,r599,"All institutions -> Touro U., California",All institutions,"Touro U., California",2,598,"['28', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r600,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,599,"['27', '']","['0', '']","['0', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r601,All institutions -> C. of Saint Benedict,All institutions,C. of Saint Benedict,2,600,"['26', 'i']","['3', 'i']","['0', 'i']","['8', 'i']","['2', 'i']","['10', 'i']","['1', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['1', 'i']"
12712,r602,"All institutions -> Pennsylvania State U., Altoona",All institutions,"Pennsylvania State U., Altoona",2,600,"['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']","['0', '']"
12712,r603,All institutions -> Radford U.,All institutions,Radford U.,2,602,"['24', '']","['0', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r604,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,603,"['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']"
12712,r605,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,604,"['21', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r606,All institutions -> Babson C.,All institutions,Babson C.,2,605,"['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18', '']"
12712,r607,"All institutions -> Oklahoma State U., Center for Health Sciences",All institutions,"Oklahoma State U., Center for Health Sciences",2,605,"['18', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r608,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,605,"['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18', '']"
12712,r609,All institutions -> Merrimack C.,All institutions,Merrimack C.,2,608,"['16', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r610,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,609,"['15', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r611,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,609,"['15', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r612,All institutions -> Virginia Military Institute,All institutions,Virginia Military Institute,2,611,"['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r613,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,612,"['9', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r614,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,612,"['9', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r615,All institutions -> Marshall B. Ketchum U.,All institutions,Marshall B. Ketchum U.,2,612,"['9', 'i']","['0', 'i']","['0', 'i']","['9', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12712,r616,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,615,"['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']"
12712,r617,All institutions -> Lake Superior State U.,All institutions,Lake Superior State U.,2,615,"['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r618,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,617,"['5', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r619,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,618,"['4', '']","['0', '']","['2', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r620,All institutions -> U. Wisconsin-Superior,All institutions,U. Wisconsin-Superior,2,618,"['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r621,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,620,"['1', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r622,All institutions -> Edward Via C. of Osteopathic Medicine,All institutions,Edward Via C. of Osteopathic Medicine,2,620,"['1', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
