table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_passed_through,field_total_to_higher_education_subrecipients,field_total_to_businesses,field_total_to_nonprofit_organizations,field_total_to_other_subrecipients,field_federally_financed_all_r_d_expenditures_passed_through,field_federally_financed_to_higher_education_subrecipients,field_federally_financed_to_businesses,field_federally_financed_to_nonprofit_organizations,field_federally_financed_to_other_subrecipients
10169,r308,United States -> Massachusetts -> Private -> Boston U.,United States,Massachusetts,Private,Boston U.,4,"['171,916', '']","['44,596', '']","['106,443', '']","['20,528', '']","['349', '']","['102,687', '']","['37,004', '']","['48,320', '']","['17,053', '']","['310', '']"
10169,r309,United States -> Massachusetts -> Private -> Brandeis U.,United States,Massachusetts,Private,Brandeis U.,4,"['4,802', '']","['3,354', '']","['101', '']","['982', '']","['365', '']","['3,567', '']","['2,699', '']","['101', '']","['694', '']","['73', '']"
10169,r310,United States -> Massachusetts -> Private -> Clark U.,United States,Massachusetts,Private,Clark U.,4,"['259', '']","['228', '']","['31', '']","['0', '']","['0', '']","['259', '']","['228', '']","['31', '']","['0', '']","['0', '']"
10169,r311,United States -> Massachusetts -> Private -> Franklin W. Olin C. of Engineering,United States,Massachusetts,Private,Franklin W. Olin C. of Engineering,4,"['173', '']","['76', '']","['0', '']","['97', '']","['0', '']","['76', '']","['76', '']","['0', '']","['0', '']","['0', '']"
10169,r312,United States -> Massachusetts -> Private -> Harvard U.,United States,Massachusetts,Private,Harvard U.,4,"['168,324', '']","['60,541', '']","['5,677', '']","['34,439', '']","['67,667', '']","['129,735', '']","['48,878', '']","['5,505', '']","['27,614', '']","['47,738', '']"
10169,r313,United States -> Massachusetts -> Private -> Massachusetts Institute of Technology,United States,Massachusetts,Private,Massachusetts Institute of Technology,4,"['15,441', '']","['1,428', '']","['12,578', '']","['1,225', '']","['210', '']","['14,568', '']","['1,426', '']","['12,379', '']","['553', '']","['210', '']"
10169,r314,United States -> Massachusetts -> Private -> MGH Institute of Health Professions,United States,Massachusetts,Private,MGH Institute of Health Professions,4,"['544', '']","['544', '']","['0', '']","['0', '']","['0', '']","['544', '']","['544', '']","['0', '']","['0', '']","['0', '']"
10169,r315,United States -> Massachusetts -> Private -> Mount Holyoke C.,United States,Massachusetts,Private,Mount Holyoke C.,4,"['4', '']","['0', '']","['0', '']","['4', '']","['0', '']","['4', '']","['0', '']","['0', '']","['4', '']","['0', '']"
10169,r316,United States -> Massachusetts -> Private -> New England C. of Optometry,United States,Massachusetts,Private,New England C. of Optometry,4,"['406', '']","['406', '']","['0', '']","['0', '']","['0', '']","['406', '']","['406', '']","['0', '']","['0', '']","['0', '']"
10169,r317,United States -> Massachusetts -> Private -> Northeastern U.,United States,Massachusetts,Private,Northeastern U.,4,"['29,937', '']","['13,456', '']","['4,932', '']","['10,973', '']","['576', '']","['28,524', '']","['13,095', '']","['4,896', '']","['10,107', '']","['426', '']"
10169,r318,United States -> Massachusetts -> Private -> Smith C.,United States,Massachusetts,Private,Smith C.,4,"['111', '']","['106', '']","['0', '']","['5', '']","['0', '']","['111', '']","['106', '']","['0', '']","['5', '']","['0', '']"
10169,r319,United States -> Massachusetts -> Private -> Suffolk U.,United States,Massachusetts,Private,Suffolk U.,4,"['230', '']","['120', '']","['0', '']","['110', '']","['0', '']","['191', '']","['81', '']","['0', '']","['110', '']","['0', '']"
10169,r320,United States -> Massachusetts -> Private -> Tufts U.,United States,Massachusetts,Private,Tufts U.,4,"['32,664', '']","['224', '']","['55', '']","['2,146', '']","['30,239', '']","['27,249', '']","['224', '']","['0', '']","['0', '']","['27,025', '']"
10169,r321,United States -> Massachusetts -> Private -> Wellesley C.,United States,Massachusetts,Private,Wellesley C.,4,"['144', '']","['144', '']","['0', '']","['0', '']","['0', '']","['131', '']","['131', '']","['0', '']","['0', '']","['0', '']"
10169,r322,United States -> Massachusetts -> Private -> Western New England U.,United States,Massachusetts,Private,Western New England U.,4,"['655', '']","['69', '']","['504', '']","['82', '']","['0', '']","['151', '']","['69', '']","['0', '']","['82', '']","['0', '']"
10169,r323,United States -> Massachusetts -> Private -> Williams C.,United States,Massachusetts,Private,Williams C.,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10169,r324,United States -> Massachusetts -> Private -> Woods Hole Oceanographic Institution,United States,Massachusetts,Private,Woods Hole Oceanographic Institution,4,"['34,103', '']","['28,871', '']","['1,568', '']","['1,845', '']","['1,819', '']","['33,530', '']","['28,393', '']","['1,568', '']","['1,827', '']","['1,742', '']"
10169,r325,United States -> Massachusetts -> Private -> Worcester Polytechnic Institute,United States,Massachusetts,Private,Worcester Polytechnic Institute,4,"['7,869', '']","['3,355', '']","['2,206', '']","['2,023', '']","['285', '']","['5,658', '']","['3,259', '']","['556', '']","['1,558', '']","['285', '']"
10169,r326,United States -> Michigan,United States,Michigan,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r327,United States -> Michigan -> Public,United States,Michigan,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r328,United States -> Michigan -> Public -> Central Michigan U.,United States,Michigan,Public,Central Michigan U.,4,"['3,675', '']","['3,280', '']","['0', '']","['0', '']","['395', '']","['3,646', '']","['3,256', '']","['0', '']","['0', '']","['390', '']"
10169,r329,United States -> Michigan -> Public -> Eastern Michigan U.,United States,Michigan,Public,Eastern Michigan U.,4,"['685', '']","['641', '']","['0', '']","['44', '']","['0', '']","['663', '']","['627', '']","['0', '']","['36', '']","['0', '']"
10169,r330,United States -> Michigan -> Public -> Grand Valley State U.,United States,Michigan,Public,Grand Valley State U.,4,"['95', '']","['77', '']","['18', '']","['NA', '']","['NA', '']","['95', '']","['77', '']","['18', '']","['0', '']","['0', '']"
10169,r331,United States -> Michigan -> Public -> Lake Superior State U.,United States,Michigan,Public,Lake Superior State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r332,United States -> Michigan -> Public -> Michigan State U.,United States,Michigan,Public,Michigan State U.,4,"['47,129', '']","['25,582', '']","['3,368', '']","['12,048', '']","['6,131', '']","['42,124', '']","['23,187', '']","['3,010', '']","['10,841', '']","['5,086', '']"
10169,r333,United States -> Michigan -> Public -> Michigan Technological U.,United States,Michigan,Public,Michigan Technological U.,4,"['8,540', '']","['3,682', '']","['4,510', '']","['246', '']","['102', '']","['8,353', '']","['3,553', '']","['4,510', '']","['246', '']","['44', '']"
10169,r334,United States -> Michigan -> Public -> Northern Michigan U.,United States,Michigan,Public,Northern Michigan U.,4,"['50', '']","['50', '']","['0', '']","['0', '']","['0', '']","['50', '']","['50', '']","['0', '']","['0', '']","['0', '']"
10169,r335,United States -> Michigan -> Public -> Oakland U.,United States,Michigan,Public,Oakland U.,4,"['526', '']","['454', '']","['6', '']","['66', '']","['0', '']","['526', '']","['454', '']","['6', '']","['66', '']","['0', '']"
10169,r336,United States -> Michigan -> Public -> Saginaw Valley State U.,United States,Michigan,Public,Saginaw Valley State U.,4,"['573', 'i']","['0', 'i']","['146', 'i']","['0', 'i']","['427', 'i']","['573', 'i']","['0', 'i']","['146', 'i']","['0', 'i']","['427', 'i']"
10169,r337,"United States -> Michigan -> Public -> U. Michigan, Ann Arbor",United States,Michigan,Public,"U. Michigan, Ann Arbor",4,"['124,637', '']","['85,314', '']","['8,716', '']","['20,704', '']","['9,903', '']","['112,106', '']","['80,537', '']","['6,896', '']","['20,057', '']","['4,616', '']"
10169,r338,"United States -> Michigan -> Public -> U. Michigan, Dearborn",United States,Michigan,Public,"U. Michigan, Dearborn",4,"['133', '']","['56', '']","['50', '']","['0', '']","['27', '']","['93', '']","['43', '']","['50', '']","['0', '']","['0', '']"
10169,r339,United States -> Michigan -> Public -> Wayne State U.,United States,Michigan,Public,Wayne State U.,4,"['13,865', '']","['9,838', '']","['279', '']","['3,748', '']","['0', '']","['12,787', '']","['9,492', '']","['250', '']","['3,045', '']","['0', '']"
10169,r340,United States -> Michigan -> Public -> Western Michigan U. and Homer Stryker M.D. School of Medicine,United States,Michigan,Public,Western Michigan U. and Homer Stryker M.D. School of Medicine,4,"['1,375', '']","['799', '']","['515', '']","['10', '']","['51', '']","['1,342', '']","['771', '']","['510', '']","['10', '']","['51', '']"
10169,r341,United States -> Michigan -> Private,United States,Michigan,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r342,United States -> Michigan -> Private -> Albion C.,United States,Michigan,Private,Albion C.,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10169,r343,United States -> Michigan -> Private -> Calvin U.,United States,Michigan,Private,Calvin U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r344,United States -> Michigan -> Private -> Hope C.,United States,Michigan,Private,Hope C.,4,"['3', '']","['0', '']","['0', '']","['3', '']","['0', '']","['3', '']","['0', '']","['0', '']","['3', '']","['0', '']"
10169,r345,United States -> Michigan -> Private -> Kettering U.,United States,Michigan,Private,Kettering U.,4,"['10', '']","['0', '']","['0', '']","['10', '']","['0', '']","['10', '']","['0', '']","['0', '']","['10', '']","['0', '']"
10169,r346,United States -> Michigan -> Private -> Lawrence Technological U.,United States,Michigan,Private,Lawrence Technological U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r347,United States -> Michigan -> Private -> U. Detroit Mercy,United States,Michigan,Private,U. Detroit Mercy,4,"['648', '']","['648', '']","['0', '']","['0', '']","['0', '']","['648', '']","['648', '']","['0', '']","['0', '']","['0', '']"
10169,r348,United States -> Michigan -> Private -> Van Andel Research Institute,United States,Michigan,Private,Van Andel Research Institute,4,"['2,228', '']","['839', '']","['0', '']","['1,259', '']","['130', '']","['2,098', '']","['839', '']","['0', '']","['1,259', '']","['0', '']"
10169,r349,United States -> Minnesota,United States,Minnesota,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r350,United States -> Minnesota -> Public,United States,Minnesota,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r351,"United States -> Minnesota -> Public -> Minnesota State U., Mankato",United States,Minnesota,Public,"Minnesota State U., Mankato",4,"['413', 'i']","['231', 'i']","['78', 'i']","['54', 'i']","['50', 'i']","['366', 'i']","['208', 'i']","['66', 'i']","['49', 'i']","['43', 'i']"
10169,r352,United States -> Minnesota -> Public -> St. Cloud State U.,United States,Minnesota,Public,St. Cloud State U.,4,"['144', '']","['27', '']","['0', '']","['0', '']","['117', '']","['30', '']","['27', '']","['0', '']","['0', '']","['3', '']"
10169,r353,"United States -> Minnesota -> Public -> U. Minnesota, Duluth",United States,Minnesota,Public,"U. Minnesota, Duluth",4,"['268', '']","['159', 'i']","['41', 'i']","['39', 'i']","['29', 'i']","['207', '']","['129', 'i']","['28', 'i']","['28', 'i']","['22', 'i']"
10169,r354,"United States -> Minnesota -> Public -> U. Minnesota, Twin Cities",United States,Minnesota,Public,"U. Minnesota, Twin Cities",4,"['144,228', '']","['81,164', 'i']","['27,500', 'i']","['19,320', 'i']","['16,244', 'i']","['126,178', '']","['71,817', 'i']","['23,914', 'i']","['16,877', 'i']","['13,570', 'i']"
10169,r355,United States -> Minnesota -> Private,United States,Minnesota,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r356,United States -> Minnesota -> Private -> C. of Saint Benedict,United States,Minnesota,Private,C. of Saint Benedict,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10169,r357,United States -> Minnesota -> Private -> Carleton C.,United States,Minnesota,Private,Carleton C.,4,"['76', '']","['76', '']","['0', '']","['0', '']","['0', '']","['76', '']","['76', '']","['0', '']","['0', '']","['0', '']"
10169,r358,United States -> Minnesota -> Private -> Macalester C.,United States,Minnesota,Private,Macalester C.,4,"['30', '']","['30', '']","['0', '']","['0', '']","['0', '']","['27', '']","['27', '']","['0', '']","['0', '']","['0', '']"
10169,r359,United States -> Minnesota -> Private -> Saint John's U.,United States,Minnesota,Private,Saint John's U.,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10169,r360,United States -> Minnesota -> Private -> St. Catherine U.,United States,Minnesota,Private,St. Catherine U.,4,"['109', '']","['42', '']","['0', '']","['0', '']","['67', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r361,United States -> Minnesota -> Private -> U. of St. Thomas (MN),United States,Minnesota,Private,U. of St. Thomas (MN),4,"['95', '']","['14', '']","['81', '']","['0', '']","['0', '']","['12', '']","['12', '']","['0', '']","['0', '']","['0', '']"
10169,r362,United States -> Mississippi,United States,Mississippi,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r363,United States -> Mississippi -> Public,United States,Mississippi,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r364,United States -> Mississippi -> Public -> Alcorn State U.,United States,Mississippi,Public,Alcorn State U.,4,"['538', 'i']","['538', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['538', 'i']","['538', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10169,r365,United States -> Mississippi -> Public -> Jackson State U.,United States,Mississippi,Public,Jackson State U.,4,"['1,285', '']","['1,178', '']","['107', '']","['0', '']","['0', '']","['1,285', '']","['1,178', '']","['107', '']","['0', '']","['0', '']"
10169,r366,United States -> Mississippi -> Public -> Mississippi State U.,United States,Mississippi,Public,Mississippi State U.,4,"['30,590', '']","['16,471', '']","['4,653', '']","['3,335', '']","['6,131', '']","['29,229', '']","['16,148', '']","['4,623', '']","['2,340', '']","['6,118', '']"
10169,r367,United States -> Mississippi -> Public -> U. Mississippi,United States,Mississippi,Public,U. Mississippi,4,"['6,443', '']","['5,354', '']","['208', '']","['689', '']","['192', '']","['6,248', '']","['5,354', '']","['37', '']","['665', '']","['192', '']"
10169,r368,United States -> Mississippi -> Public -> U. Southern Mississippi,United States,Mississippi,Public,U. Southern Mississippi,4,"['10,608', '']","['8,842', '']","['1,198', '']","['285', '']","['283', '']","['10,422', '']","['8,656', '']","['1,198', '']","['285', '']","['283', '']"
10169,r369,United States -> Mississippi -> Private,United States,Mississippi,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r370,United States -> Mississippi -> Private -> Tougaloo C.,United States,Mississippi,Private,Tougaloo C.,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
