table_id,row_id,_b_state_or_territory_control_and_institution_b_full_path,_b_state_or_territory_control_and_institution_b_level_1,_b_state_or_territory_control_and_institution_b_level_2,_b_state_or_territory_control_and_institution_b_level_3,_b_state_or_territory_control_and_institution_b_hierarchy_depth,field_started_in_fy_2006_or_fy_2007,field_started_in_fy_2008_or_fy_2009,field_started_in_fy_2010_or_fy_2011,field_started_in_fy_2012_or_fy_2013,field_started_in_fy_2014_or_fy_2015,field_started_in_fy_2016_or_fy_2017,field_started_in_fy_2018_or_fy_2019,field_started_in_fy_2020_or_fy_2021,field_started_in_fy_2022_or_fy_2023,field_planned_to_start_in_fy_2024_or_fy_2025,field_deferred_projects_included_in_institutional_plan,field_deferred_projects_not_included_in_institutional_plan
12859,r281,Massachusetts -> Public,Massachusetts,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r282,Massachusetts -> Public -> Framingham State U.,Massachusetts,Public,Framingham State U.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r283,"Massachusetts -> Public -> U. Massachusetts, Amherst",Massachusetts,Public,"U. Massachusetts, Amherst",3,"['12,968', '']","['82,622', '']","['0', '']","['0', '']","['190,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['293,000', '']","['0', '']","['0', '']"
12859,r284,"Massachusetts -> Public -> U. Massachusetts, Boston",Massachusetts,Public,"U. Massachusetts, Boston",3,"['750', '']","['0', '']","['130,600', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r285,"Massachusetts -> Public -> U. Massachusetts, Dartmouth",Massachusetts,Public,"U. Massachusetts, Dartmouth",3,"['0', '']","['0', '']","['0', '']","['12,000', '']","['0', '']","['16,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r286,"Massachusetts -> Public -> U. Massachusetts, Lowell",Massachusetts,Public,"U. Massachusetts, Lowell",3,"['0', '']","['0', '']","['16,600', '']","['0', '']","['0', '']","['6,136', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r287,"Massachusetts -> Public -> U. Massachusetts, Medical School",Massachusetts,Public,"U. Massachusetts, Medical School",3,"['0', '']","['28,600', '']","['191,685', '']","['0', '']","['0', '']","['0', '']","['0', '']","['265,319', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r288,Massachusetts -> Private,Massachusetts,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r289,Massachusetts -> Private -> Amherst C.,Massachusetts,Private,Amherst C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['41,454', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r290,Massachusetts -> Private -> Boston C.,Massachusetts,Private,Boston C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32,689', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r291,Massachusetts -> Private -> Boston U.,Massachusetts,Private,Boston U.,3,"['197,500', '']","['0', '']","['0', '']","['0', '']","['79,800', '']","['0', '']","['0', '']","['324,811', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r292,Massachusetts -> Private -> Brandeis U.,Massachusetts,Private,Brandeis U.,3,"['57,980', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['145,000', '']","['0', '']","['0', '']"
12859,r293,Massachusetts -> Private -> Clark U.,Massachusetts,Private,Clark U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6,500', '']","['0', '']","['0', '']","['200,000', '']"
12859,r294,Massachusetts -> Private -> Franklin W. Olin C. of Engineering,Massachusetts,Private,Franklin W. Olin C. of Engineering,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r295,Massachusetts -> Private -> Harvard U.,Massachusetts,Private,Harvard U.,3,"['8,904', '']","['0', '']","['1,700', '']","['0', '']","['0', '']","['303,360', '']","['0', '']","['0', '']","['0', '']","['381,470', '']","['0', '']","['0', '']"
12859,r296,Massachusetts -> Private -> Massachusetts Institute of Technology,Massachusetts,Private,Massachusetts Institute of Technology,3,"['NA', '']","['373,500', '']","['0', '']","['0', '']","['350,000', '']","['0', '']","['0', '']","['108,000', '']","['13,000', '']","['0', '']","['0', '']","['0', '']"
12859,r297,Massachusetts -> Private -> MGH Institute of Health Professions,Massachusetts,Private,MGH Institute of Health Professions,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r298,Massachusetts -> Private -> Mount Holyoke C.,Massachusetts,Private,Mount Holyoke C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r299,Massachusetts -> Private -> New England C. of Optometry,Massachusetts,Private,New England C. of Optometry,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['0', 'i']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r300,Massachusetts -> Private -> Northeastern U.,Massachusetts,Private,Northeastern U.,3,"['0', '']","['0', '']","['11,989', '']","['0', '']","['168,000', '']","['0', '']","['36,000', '']","['235,271', '']","['0', '']","['23,000', '']","['0', '']","['0', '']"
12859,r301,Massachusetts -> Private -> Smith C.,Massachusetts,Private,Smith C.,3,"['0', '']","['21,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['750', '']","['0', '']","['0', '']"
12859,r302,Massachusetts -> Private -> Tufts U.,Massachusetts,Private,Tufts U.,3,"['0', '']","['38,207', '']","['0', '']","['0', '']","['1,900', '']","['44,797', '']","['0', '']","['21,417', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r303,Massachusetts -> Private -> Wellesley C.,Massachusetts,Private,Wellesley C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['110,000', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r304,Massachusetts -> Private -> Western New England U.,Massachusetts,Private,Western New England U.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12859,r305,Massachusetts -> Private -> Williams C.,Massachusetts,Private,Williams C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12859,r306,Massachusetts -> Private -> Woods Hole Oceanographic Institution,Massachusetts,Private,Woods Hole Oceanographic Institution,3,"['0', '']","['0', '']","['12,100', '']","['0', '']","['0', '']","['850', '']","['0', '']","['20,100', '']","['2,400', '']","['6,000', '']","['0', '']","['0', '']"
12859,r307,Massachusetts -> Private -> Worcester Polytechnic Institute,Massachusetts,Private,Worcester Polytechnic Institute,3,"['19,250', '']","['0', '']","['0', '']","['3,340', '']","['0', '']","['0', '']","['0', '']","['23,700', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r308,Michigan,Michigan,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r309,Michigan -> Public,Michigan,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r310,Michigan -> Public -> Central Michigan U.,Michigan,Public,Central Michigan U.,3,"['NA', '']","['NA', '']","['NA', '']","['6,209', '']","['25,338', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r311,Michigan -> Public -> Eastern Michigan U.,Michigan,Public,Eastern Michigan U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,216', '']","['5,780', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r312,Michigan -> Public -> Ferris State U.,Michigan,Public,Ferris State U.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r313,Michigan -> Public -> Grand Valley State U.,Michigan,Public,Grand Valley State U.,3,"['3,000', '']","['380', '']","['0', '']","['1,953', '']","['0', '']","['910', '']","['1,276', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r314,Michigan -> Public -> Lake Superior State U.,Michigan,Public,Lake Superior State U.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12859,r315,Michigan -> Public -> Michigan State U.,Michigan,Public,Michigan State U.,3,"['6,666', '']","['19,550', '']","['66,976', '']","['132,922', '']","['792,500', '']","['100,806', '']","['19,800', '']","['325', '']","['18,861', '']","['573,873', '']","['256,400', '']","['0', '']"
12859,r316,Michigan -> Public -> Michigan Technological U.,Michigan,Public,Michigan Technological U.,3,"['0', '']","['1,307', '']","['20,278', '']","['0', '']","['0', '']","['3,424', '']","['0', '']","['0', '']","['41,396', '']","['5,500', '']","['53,000', '']","['50,000', '']"
12859,r317,Michigan -> Public -> Northern Michigan U.,Michigan,Public,Northern Michigan U.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['15,000', '']","['0', '']","['0', '']"
12859,r318,Michigan -> Public -> Oakland U.,Michigan,Public,Oakland U.,3,"['0', '']","['0', '']","['0', '']","['1,056', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r319,Michigan -> Public -> Saginaw Valley State U.,Michigan,Public,Saginaw Valley State U.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r320,"Michigan -> Public -> U. Michigan, Ann Arbor",Michigan,Public,"U. Michigan, Ann Arbor",3,"['na', '']","['na', '']","['0', '']","['7,500', '']","['500', '']","['87,000', '']","['50,114', '']","['0', '']","['98,810', '']","['95,000', '']","['0', 'i']","['0', 'i']"
12859,r321,"Michigan -> Public -> U. Michigan, Dearborn",Michigan,Public,"U. Michigan, Dearborn",3,"['na', '']","['na', '']","['0', '']","['0', '']","['0', '']","['0', '']","['19,898', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r322,Michigan -> Public -> Wayne State U.,Michigan,Public,Wayne State U.,3,"['11,214', '']","['0', '']","['0', '']","['76,260', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['200,000', '']","['0', '']","['0', '']"
12859,r323,Michigan -> Public -> Western Michigan U. and Homer Stryker M.D. School of Medicine,Michigan,Public,Western Michigan U. and Homer Stryker M.D. School of Medicine,3,"['0', '']","['0', '']","['700', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r324,Michigan -> Private,Michigan,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r325,Michigan -> Private -> Calvin U.,Michigan,Private,Calvin U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r326,Michigan -> Private -> Hope C.,Michigan,Private,Hope C.,3,"['0', '']","['0', '']","['0', '']","['2,528', 'i']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r327,Michigan -> Private -> U. Detroit Mercy,Michigan,Private,U. Detroit Mercy,3,"['ne', '']","['ne', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r328,Michigan -> Private -> Van Andel Research Institute,Michigan,Private,Van Andel Research Institute,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r329,Minnesota,Minnesota,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r330,Minnesota -> Public,Minnesota,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r331,"Minnesota -> Public -> Minnesota State U., Mankato",Minnesota,Public,"Minnesota State U., Mankato",3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r332,"Minnesota -> Public -> U. Minnesota, Duluth",Minnesota,Public,"U. Minnesota, Duluth",3,"['na', '']","['na', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12,778', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r333,"Minnesota -> Public -> U. Minnesota, Twin Cities",Minnesota,Public,"U. Minnesota, Twin Cities",3,"['na', '']","['na', '']","['188,085', '']","['98,726', '']","['42,998', '']","['27,705', '']","['1,347', '']","['16,925', '']","['0', '']","['0', '']","['542,400', '']","['0', '']"
12859,r334,Minnesota -> Private,Minnesota,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r335,Minnesota -> Private -> Carleton C.,Minnesota,Private,Carleton C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12,947', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r336,Minnesota -> Private -> Macalester C.,Minnesota,Private,Macalester C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r337,Minnesota -> Private -> St. Olaf C.,Minnesota,Private,St. Olaf C.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r338,Minnesota -> Private -> U. of St. Thomas (MN),Minnesota,Private,U. of St. Thomas (MN),3,"['ne', '']","['ne', '']","['NA', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', '']","['6,696', '']","['0', '']","['0', '']","['0', '']"
12859,r339,Mississippi,Mississippi,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r340,Mississippi -> Public,Mississippi,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r341,Mississippi -> Public -> Alcorn State U.,Mississippi,Public,Alcorn State U.,3,"['13,000', '']","['0', '']","['0', '']","['375', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r342,Mississippi -> Public -> Jackson State U.,Mississippi,Public,Jackson State U.,3,"['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r343,Mississippi -> Public -> Mississippi State U.,Mississippi,Public,Mississippi State U.,3,"['6,704', '']","['989', '']","['2,684', '']","['0', '']","['894', '']","['10,797', '']","['13,117', '']","['4,328', '']","['42,750', '']","['15,500', '']","['0', '']","['0', '']"
12859,r344,Mississippi -> Public -> U. Mississippi,Mississippi,Public,U. Mississippi,3,"['0', '']","['2,834', '']","['13,820', 'i']","['0', '']","['103,084', '']","['0', '']","['0', '']","['568', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r345,Mississippi -> Public -> U. Southern Mississippi,Mississippi,Public,U. Southern Mississippi,3,"['0', '']","['0', '']","['2,000', '']","['0', '']","['0', '']","['404', '']","['0', '']","['0', '']","['0', '']","['7,000', '']","['0', '']","['0', '']"
12859,r346,Mississippi -> Private,Mississippi,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r347,Mississippi -> Private -> Tougaloo C.,Mississippi,Private,Tougaloo C.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r348,Missouri,Missouri,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r349,Missouri -> Public,Missouri,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r350,"Missouri -> Public -> Lincoln U., Jefferson City",Missouri,Public,"Lincoln U., Jefferson City",3,"['0', '']","['0', '']","['0', '']","['1,267', '']","['0', '']","['679', '']","['0', '']","['0', '']","['0', '']","['8,000', '']","['0', '']","['0', '']"
12859,r351,Missouri -> Public -> Missouri State U.,Missouri,Public,Missouri State U.,3,"['0', '']","['0', '']","['7,600', '']","['3,300', '']","['0', '']","['0', '']","['647', '']","['0', '']","['59,125', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12859,r352,Missouri -> Public -> Missouri U. of Science and Technology,Missouri,Public,Missouri U. of Science and Technology,3,"['17,402', '']","['0', '']","['4,216', '']","['7,535', '']","['0', '']","['0', '']","['10,446', '']","['0', '']","['0', '']","['88,000', '']","['100,000', '']","['0', '']"
12859,r353,"Missouri -> Public -> U. Missouri, Columbia",Missouri,Public,"U. Missouri, Columbia",3,"['9,080', '']","['18,382', '']","['0', '']","['0', '']","['0', '']","['0', '']","['233,697', '']","['11,550', '']","['37,474', '']","['76,019', '']","['0', '']","['0', '']"
12859,r354,"Missouri -> Public -> U. Missouri, Kansas City",Missouri,Public,"U. Missouri, Kansas City",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32,082', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r355,"Missouri -> Public -> U. Missouri, Saint Louis",Missouri,Public,"U. Missouri, Saint Louis",3,"['38,500', '']","['0', '']","['0', '']","['0', '']","['4,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r356,Missouri -> Private,Missouri,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r357,Missouri -> Private -> Saint Louis U.,Missouri,Private,Saint Louis U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8,800', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r358,Missouri -> Private -> U. of Health Sciences and Pharmacy in St. Louis,Missouri,Private,U. of Health Sciences and Pharmacy in St. Louis,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r359,"Missouri -> Private -> Washington U., Saint Louis",Missouri,Private,"Washington U., Saint Louis",3,"['0', '']","['22,859', '']","['2,884', '']","['80,013', '']","['654', '']","['66,119', '']","['58,583', '']","['289,155', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r360,Montana,Montana,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
