table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_received,field_total_from_higher_education_pass_through_entities,field_total_from_businesses,field_total_from_nonprofit_organizations,field_total_from_other_pass_through_entities,field_federally_financed_all_r_d_expenditures_received,field_federally_financed_from_higher_education_pass_through_entities,field_federally_financed_from_businesses,field_federally_financed_from_nonprofit_organizations,field_federally_financed_from_other_pass_through_entities
10168,r299,"United States -> Massachusetts -> Public -> U. Massachusetts, Boston",United States,Massachusetts,Public,"U. Massachusetts, Boston",4,"['7,106', '']","['2,437', '']","['397', '']","['3,271', '']","['1,001', '']","['4,783', '']","['2,172', '']","['325', '']","['1,920', '']","['366', '']"
10168,r300,"United States -> Massachusetts -> Public -> U. Massachusetts, Dartmouth",United States,Massachusetts,Public,"U. Massachusetts, Dartmouth",4,"['3,204', '']","['806', '']","['525', '']","['1,544', '']","['329', '']","['3,104', '']","['746', '']","['485', '']","['1,544', '']","['329', '']"
10168,r301,"United States -> Massachusetts -> Public -> U. Massachusetts, Lowell",United States,Massachusetts,Public,"U. Massachusetts, Lowell",4,"['14,306', 'i']","['7,692', 'i']","['2,681', 'i']","['2,702', 'i']","['1,231', 'i']","['13,631', '']","['7,461', '']","['2,568', '']","['2,587', '']","['1,015', '']"
10168,r302,"United States -> Massachusetts -> Public -> U. Massachusetts, Medical School",United States,Massachusetts,Public,"U. Massachusetts, Medical School",4,"['33,745', '']","['18,980', '']","['2,656', '']","['11,561', '']","['548', '']","['28,183', '']","['17,007', '']","['2,470', '']","['8,158', '']","['548', '']"
10168,r303,United States -> Massachusetts -> Private,United States,Massachusetts,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r304,United States -> Massachusetts -> Private -> Amherst C.,United States,Massachusetts,Private,Amherst C.,4,"['71', '']","['71', '']","['0', '']","['0', '']","['0', '']","['71', '']","['71', '']","['0', '']","['0', '']","['0', '']"
10168,r305,United States -> Massachusetts -> Private -> Babson C.,United States,Massachusetts,Private,Babson C.,4,"['43', 'i']","['43', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['32', '']","['32', '']","['0', '']","['0', '']","['0', '']"
10168,r306,United States -> Massachusetts -> Private -> Bentley U.,United States,Massachusetts,Private,Bentley U.,4,"['212', '']","['212', '']","['0', '']","['0', '']","['0', '']","['161', '']","['161', '']","['0', '']","['0', '']","['0', '']"
10168,r307,United States -> Massachusetts -> Private -> Boston C.,United States,Massachusetts,Private,Boston C.,4,"['5,398', '']","['2,264', '']","['1,154', '']","['1,362', '']","['618', '']","['3,547', '']","['1,725', '']","['1,154', '']","['668', '']","['0', '']"
10168,r308,United States -> Massachusetts -> Private -> Boston U.,United States,Massachusetts,Private,Boston U.,4,"['69,164', '']","['36,389', '']","['5,918', '']","['22,326', '']","['4,531', '']","['62,548', '']","['32,317', '']","['5,471', '']","['20,668', '']","['4,092', '']"
10168,r309,United States -> Massachusetts -> Private -> Brandeis U.,United States,Massachusetts,Private,Brandeis U.,4,"['8,226', '']","['3,505', '']","['877', '']","['1,945', '']","['1,899', '']","['7,216', '']","['3,092', '']","['684', '']","['1,610', '']","['1,830', '']"
10168,r310,United States -> Massachusetts -> Private -> Clark U.,United States,Massachusetts,Private,Clark U.,4,"['347', '']","['177', '']","['0', '']","['69', '']","['101', '']","['246', '']","['177', '']","['0', '']","['69', '']","['0', '']"
10168,r311,United States -> Massachusetts -> Private -> Franklin W. Olin C. of Engineering,United States,Massachusetts,Private,Franklin W. Olin C. of Engineering,4,"['271', '']","['271', '']","['0', '']","['0', '']","['0', '']","['253', '']","['253', '']","['0', '']","['0', '']","['0', '']"
10168,r312,United States -> Massachusetts -> Private -> Harvard U.,United States,Massachusetts,Private,Harvard U.,4,"['125,427', '']","['55,598', '']","['7,579', '']","['27,398', '']","['34,852', '']","['102,698', '']","['51,195', '']","['3,620', '']","['20,293', '']","['27,590', '']"
10168,r313,United States -> Massachusetts -> Private -> Massachusetts Institute of Technology,United States,Massachusetts,Private,Massachusetts Institute of Technology,4,"['156,556', '']","['81,387', '']","['30,545', '']","['34,364', '']","['10,260', '']","['123,471', '']","['67,018', '']","['25,120', '']","['29,132', '']","['2,201', '']"
10168,r314,United States -> Massachusetts -> Private -> MGH Institute of Health Professions,United States,Massachusetts,Private,MGH Institute of Health Professions,4,"['600', '']","['600', '']","['0', '']","['0', '']","['0', '']","['600', '']","['600', '']","['0', '']","['0', '']","['0', '']"
10168,r315,United States -> Massachusetts -> Private -> Mount Holyoke C.,United States,Massachusetts,Private,Mount Holyoke C.,4,"['256', '']","['256', '']","['0', '']","['0', '']","['0', '']","['256', '']","['256', '']","['0', '']","['0', '']","['0', '']"
10168,r316,United States -> Massachusetts -> Private -> New England C. of Optometry,United States,Massachusetts,Private,New England C. of Optometry,4,"['72', '']","['72', '']","['0', '']","['0', '']","['0', '']","['72', '']","['72', '']","['0', '']","['0', '']","['0', '']"
10168,r317,United States -> Massachusetts -> Private -> Northeastern U.,United States,Massachusetts,Private,Northeastern U.,4,"['31,267', '']","['15,615', '']","['3,713', '']","['9,531', '']","['2,408', '']","['28,743', '']","['14,464', '']","['3,595', '']","['8,767', '']","['1,917', '']"
10168,r318,United States -> Massachusetts -> Private -> Smith C.,United States,Massachusetts,Private,Smith C.,4,"['648', '']","['254', '']","['0', '']","['393', '']","['1', '']","['344', '']","['192', '']","['0', '']","['152', '']","['0', '']"
10168,r319,United States -> Massachusetts -> Private -> Suffolk U.,United States,Massachusetts,Private,Suffolk U.,4,"['50', '']","['49', '']","['0', '']","['1', '']","['0', '']","['49', '']","['49', '']","['0', '']","['0', '']","['0', '']"
10168,r320,United States -> Massachusetts -> Private -> Tufts U.,United States,Massachusetts,Private,Tufts U.,4,"['20,070', '']","['8,572', '']","['17', '']","['64', '']","['11,417', '']","['19,955', '']","['8,538', '']","['0', '']","['0', '']","['11,417', '']"
10168,r321,United States -> Massachusetts -> Private -> Wellesley C.,United States,Massachusetts,Private,Wellesley C.,4,"['190', '']","['140', '']","['0', '']","['50', '']","['0', '']","['190', '']","['140', '']","['0', '']","['50', '']","['0', '']"
10168,r322,United States -> Massachusetts -> Private -> Western New England U.,United States,Massachusetts,Private,Western New England U.,4,"['131', '']","['131', '']","['0', '']","['0', '']","['0', '']","['131', '']","['131', '']","['0', '']","['0', '']","['0', '']"
10168,r323,United States -> Massachusetts -> Private -> Williams C.,United States,Massachusetts,Private,Williams C.,4,"['95', 'i']","['95', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['95', 'i']","['95', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10168,r324,United States -> Massachusetts -> Private -> Woods Hole Oceanographic Institution,United States,Massachusetts,Private,Woods Hole Oceanographic Institution,4,"['23,222', '']","['9,219', '']","['8,773', '']","['4,275', '']","['955', '']","['22,082', '']","['8,976', '']","['8,731', '']","['3,420', '']","['955', '']"
10168,r325,United States -> Massachusetts -> Private -> Worcester Polytechnic Institute,United States,Massachusetts,Private,Worcester Polytechnic Institute,4,"['7,492', '']","['3,168', '']","['3,092', '']","['1,206', '']","['26', '']","['7,205', '']","['3,057', '']","['3,067', '']","['1,073', '']","['8', '']"
10168,r326,United States -> Michigan,United States,Michigan,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r327,United States -> Michigan -> Public,United States,Michigan,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r328,United States -> Michigan -> Public -> Central Michigan U.,United States,Michigan,Public,Central Michigan U.,4,"['1,489', '']","['1,127', '']","['0', '']","['230', '']","['132', '']","['1,380', '']","['1,094', '']","['0', '']","['155', '']","['131', '']"
10168,r329,United States -> Michigan -> Public -> Eastern Michigan U.,United States,Michigan,Public,Eastern Michigan U.,4,"['500', '']","['401', '']","['32', '']","['67', '']","['0', '']","['468', '']","['401', '']","['0', '']","['67', '']","['0', '']"
10168,r330,United States -> Michigan -> Public -> Grand Valley State U.,United States,Michigan,Public,Grand Valley State U.,4,"['796', '']","['467', '']","['0', '']","['0', '']","['329', '']","['597', '']","['362', '']","['0', '']","['0', '']","['235', '']"
10168,r331,United States -> Michigan -> Public -> Lake Superior State U.,United States,Michigan,Public,Lake Superior State U.,4,"['974', '']","['47', '']","['0', '']","['0', '']","['927', '']","['974', '']","['47', '']","['0', '']","['0', '']","['927', '']"
10168,r332,United States -> Michigan -> Public -> Michigan State U.,United States,Michigan,Public,Michigan State U.,4,"['66,049', '']","['40,531', '']","['10,539', '']","['9,132', '']","['5,847', '']","['61,367', '']","['38,554', '']","['8,543', '']","['8,670', '']","['5,600', '']"
10168,r333,United States -> Michigan -> Public -> Michigan Technological U.,United States,Michigan,Public,Michigan Technological U.,4,"['14,119', 'i']","['2,610', 'i']","['8,623', 'i']","['1,218', 'i']","['1,668', 'i']","['13,535', '']","['2,410', '']","['8,527', '']","['1,120', '']","['1,478', '']"
10168,r334,United States -> Michigan -> Public -> Northern Michigan U.,United States,Michigan,Public,Northern Michigan U.,4,"['258', '']","['54', '']","['0', '']","['0', '']","['204', '']","['258', '']","['54', '']","['0', '']","['0', '']","['204', '']"
10168,r335,United States -> Michigan -> Public -> Oakland U.,United States,Michigan,Public,Oakland U.,4,"['3,371', '']","['1,718', '']","['108', '']","['0', '']","['1,545', '']","['3,219', '']","['1,600', '']","['108', '']","['0', '']","['1,511', '']"
10168,r336,United States -> Michigan -> Public -> Saginaw Valley State U.,United States,Michigan,Public,Saginaw Valley State U.,4,"['116', 'i']","['3', 'i']","['0', 'i']","['10', 'i']","['103', 'i']","['116', 'i']","['3', 'i']","['0', 'i']","['10', 'i']","['103', 'i']"
10168,r337,"United States -> Michigan -> Public -> U. Michigan, Ann Arbor",United States,Michigan,Public,"U. Michigan, Ann Arbor",4,"['163,108', '']","['82,052', '']","['23,751', '']","['41,120', '']","['16,185', '']","['141,901', '']","['75,135', '']","['15,455', '']","['36,026', '']","['15,285', '']"
10168,r338,"United States -> Michigan -> Public -> U. Michigan, Dearborn",United States,Michigan,Public,"U. Michigan, Dearborn",4,"['325', '']","['241', '']","['1', '']","['83', '']","['0', '']","['279', '']","['216', '']","['0', '']","['63', '']","['0', '']"
10168,r339,United States -> Michigan -> Public -> Wayne State U.,United States,Michigan,Public,Wayne State U.,4,"['14,496', '']","['8,549', '']","['1,336', '']","['2,906', '']","['1,705', '']","['13,527', '']","['8,539', '']","['917', '']","['2,644', '']","['1,427', '']"
10168,r340,United States -> Michigan -> Public -> Western Michigan U. and Homer Stryker M.D. School of Medicine,United States,Michigan,Public,Western Michigan U. and Homer Stryker M.D. School of Medicine,4,"['1,943', '']","['696', '']","['242', '']","['106', '']","['899', '']","['1,623', '']","['596', '']","['242', '']","['34', '']","['751', '']"
10168,r341,United States -> Michigan -> Private,United States,Michigan,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r342,United States -> Michigan -> Private -> Albion C.,United States,Michigan,Private,Albion C.,4,"['53', 'i']","['53', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['53', 'i']","['53', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10168,r343,United States -> Michigan -> Private -> Calvin U.,United States,Michigan,Private,Calvin U.,4,"['75', '']","['51', '']","['24', '']","['0', '']","['0', '']","['75', '']","['51', '']","['24', '']","['0', '']","['0', '']"
10168,r344,United States -> Michigan -> Private -> Hope C.,United States,Michigan,Private,Hope C.,4,"['2,082', '']","['102', '']","['0', '']","['129', '']","['1,851', '']","['2,051', '']","['71', '']","['0', '']","['129', '']","['1,851', '']"
10168,r345,United States -> Michigan -> Private -> Kettering U.,United States,Michigan,Private,Kettering U.,4,"['208', '']","['161', '']","['0', '']","['0', '']","['47', '']","['203', '']","['161', '']","['0', '']","['0', '']","['42', '']"
10168,r346,United States -> Michigan -> Private -> Lawrence Technological U.,United States,Michigan,Private,Lawrence Technological U.,4,"['377', '']","['1', '']","['0', '']","['12', '']","['364', '']","['377', '']","['1', '']","['0', '']","['12', '']","['364', '']"
10168,r347,United States -> Michigan -> Private -> U. Detroit Mercy,United States,Michigan,Private,U. Detroit Mercy,4,"['125', '']","['78', '']","['47', '']","['0', '']","['0', '']","['125', '']","['78', '']","['47', '']","['0', '']","['0', '']"
10168,r348,United States -> Michigan -> Private -> Van Andel Research Institute,United States,Michigan,Private,Van Andel Research Institute,4,"['6,096', '']","['3,042', '']","['2,376', '']","['678', '']","['0', '']","['3,978', '']","['1,043', '']","['2,257', '']","['678', '']","['0', '']"
10168,r349,United States -> Minnesota,United States,Minnesota,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r350,United States -> Minnesota -> Public,United States,Minnesota,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r351,"United States -> Minnesota -> Public -> Minnesota State U., Mankato",United States,Minnesota,Public,"Minnesota State U., Mankato",4,"['454', 'i']","['217', 'i']","['61', 'i']","['60', 'i']","['116', 'i']","['404', 'i']","['199', 'i']","['53', 'i']","['52', 'i']","['100', 'i']"
10168,r352,United States -> Minnesota -> Public -> St. Cloud State U.,United States,Minnesota,Public,St. Cloud State U.,4,"['39', '']","['39', '']","['0', '']","['0', '']","['0', '']","['39', '']","['39', '']","['0', '']","['0', '']","['0', '']"
10168,r353,"United States -> Minnesota -> Public -> U. Minnesota, Duluth",United States,Minnesota,Public,"U. Minnesota, Duluth",4,"['1,668', '']","['1,019', '']","['140', '']","['0', '']","['509', '']","['1,513', '']","['1,000', '']","['140', '']","['0', '']","['373', '']"
10168,r354,"United States -> Minnesota -> Public -> U. Minnesota, Twin Cities",United States,Minnesota,Public,"U. Minnesota, Twin Cities",4,"['157,321', '']","['65,589', '']","['60,211', '']","['2,610', '']","['28,911', '']","['147,279', '']","['60,567', '']","['58,958', '']","['1,647', '']","['26,107', '']"
10168,r355,United States -> Minnesota -> Private,United States,Minnesota,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r356,United States -> Minnesota -> Private -> C. of Saint Benedict,United States,Minnesota,Private,C. of Saint Benedict,4,"['7', 'i']","['7', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['7', 'i']","['7', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10168,r357,United States -> Minnesota -> Private -> Carleton C.,United States,Minnesota,Private,Carleton C.,4,"['848', '']","['848', '']","['0', '']","['0', '']","['0', '']","['848', '']","['848', '']","['0', '']","['0', '']","['0', '']"
10168,r358,United States -> Minnesota -> Private -> Macalester C.,United States,Minnesota,Private,Macalester C.,4,"['131', '']","['131', '']","['0', '']","['0', '']","['0', '']","['83', '']","['83', '']","['0', '']","['0', '']","['0', '']"
10168,r359,United States -> Minnesota -> Private -> Saint John's U.,United States,Minnesota,Private,Saint John's U.,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
