table_id,row_id,state_or_territory_control_and_institution_full_path,state_or_territory_control_and_institution_level_1,state_or_territory_control_and_institution_level_2,state_or_territory_control_and_institution_level_3,state_or_territory_control_and_institution_hierarchy_depth,field_started_in_fy_2006_or_fy_2007,field_started_in_fy_2008_or_fy_2009,field_started_in_fy_2010_or_fy_2011,field_started_in_fy_2012_or_fy_2013,field_started_in_fy_2014_or_fy_2015,field_started_in_fy_2016_or_fy_2017,field_started_in_fy_2018_or_fy_2019,field_planned_to_start_in_fy_2020_or_fy_2021,field_deferred_projects_included_in_institutional_plan,field_deferred_projects_not_included_in_institutional_plan
3034,r630,Texas -> Public -> U. Houston-Clear Lake,Texas,Public,U. Houston-Clear Lake,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['10,632', 'i']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r631,"Texas -> Public -> U. North Texas, Denton",Texas,Public,"U. North Texas, Denton",3,"['NA', '']","['33,658', '']","['1,150', '']","['6,052', '']","['0', '']","['0', '']","['5,294', '']","['0', '']","['0', '']","['0', '']"
3034,r632,"Texas -> Public -> U. North Texas, Health Science Center",Texas,Public,"U. North Texas, Health Science Center",3,"['3,003', '']","['0', '']","['0', '']","['0', '']","['0', '']","['47,018', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r633,"Texas -> Public -> U. Texas Health Science Center, Houston",Texas,Public,"U. Texas Health Science Center, Houston",3,"['0', '']","['76,022', '']","['2,861', '']","['0', '']","['0', '']","['10,622', '']","['0', '']","['0', '']","['176,000', '']","['0', '']"
3034,r634,"Texas -> Public -> U. Texas Health Science Center, San Antonio",Texas,Public,"U. Texas Health Science Center, San Antonio",3,"['0', '']","['150,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['51,700', '']","['0', '']","['0', '']","['0', '']"
3034,r635,"Texas -> Public -> U. Texas Health Science Center, Tyler",Texas,Public,"U. Texas Health Science Center, Tyler",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r636,Texas -> Public -> U. Texas M. D. Anderson Cancer Center,Texas,Public,U. Texas M. D. Anderson Cancer Center,3,"['136,630', '']","['0', '']","['0', '']","['282,200', '']","['0', '']","['0', '']","['0', '']","['83,000', '']","['0', '']","['0', '']"
3034,r637,Texas -> Public -> U. Texas Medical Branch,Texas,Public,U. Texas Medical Branch,3,"['6,221', '']","['0', '']","['0', '']","['0', '']","['0', '']","['54,110', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r638,Texas -> Public -> U. Texas Rio Grande Valley,Texas,Public,U. Texas Rio Grande Valley,3,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['38,956', '']","['984', '']","['38,900', '']","['0', '']","['0', '']"
3034,r639,Texas -> Public -> U. Texas Southwestern Medical Center,Texas,Public,U. Texas Southwestern Medical Center,3,"['21,960', '']","['195,700', '']","['820,137', '']","['0', '']","['3,487', '']","['0', '']","['215,922', '']","['120,000', '']","['0', '']","['0', '']"
3034,r640,"Texas -> Public -> U. Texas, Arlington",Texas,Public,"U. Texas, Arlington",3,"['0', '']","['57,881', '']","['0', '']","['0', '']","['0', '']","['71,000', '']","['0', '']","['76,000', '']","['0', '']","['0', '']"
3034,r641,"Texas -> Public -> U. Texas, Austin",Texas,Public,"U. Texas, Austin",3,"['0', '']","['0', '']","['155,152', '']","['40,000', '']","['105,324', '']","['0', '']","['96,011', '']","['20,000', '']","['75,000', '']","['0', '']"
3034,r642,"Texas -> Public -> U. Texas, Dallas",Texas,Public,"U. Texas, Dallas",3,"['0', '']","['0', '']","['0', '']","['143,000', '']","['21,496', '']","['45,377', '']","['13,261', '']","['0', '']","['0', '']","['0', '']"
3034,r643,"Texas -> Public -> U. Texas, El Paso",Texas,Public,"U. Texas, El Paso",3,"['25,762', '']","['28,199', '']","['27,000', '']","['0', '']","['0', '']","['85,424', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r644,"Texas -> Public -> U. Texas, San Antonio",Texas,Public,"U. Texas, San Antonio",3,"['22,342', '']","['0', '']","['0', '']","['9,269', '']","['0', '']","['18,060', '']","['0', '']","['900', '']","['0', '']","['0', '']"
3034,r645,"Texas -> Public -> U. Texas, Tyler",Texas,Public,"U. Texas, Tyler",3,"['ne', '']","['0', '']","['0', '']","['860', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r646,Texas -> Public -> West Texas A&M U.,Texas,Public,West Texas A&M U.,3,"['0', '']","['0', '']","['3,103', '']","['700', '']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3034,r647,Texas -> Private,Texas,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r648,Texas -> Private -> Baylor C. of Medicine,Texas,Private,Baylor C. of Medicine,3,"['50,732', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6,982', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r649,Texas -> Private -> Baylor U.,Texas,Private,Baylor U.,3,"['0', '']","['792', '']","['0', '']","['0', '']","['526', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r650,Texas -> Private -> Rice U.,Texas,Private,Rice U.,3,"['46,400', '']","['24,696', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r651,Texas -> Private -> Southern Methodist U.,Texas,Private,Southern Methodist U.,3,"['7,200', '']","['2,383', '']","['0', '']","['9,800', '']","['0', '']","['0', '']","['11,762', '']","['0', '']","['15,000', '']","['0', '']"
3034,r652,Texas -> Private -> St. Edward's U.,Texas,Private,St. Edward's U.,3,"['ne', '']","['ne', '']","['ne', '']","['35,000', '']","['0', '']","['250', '']","['0', '']","['500', '']","['0', '']","['0', '']"
3034,r653,Texas -> Private -> Texas Christian U.,Texas,Private,Texas Christian U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r654,Texas -> Private -> Trinity U.,Texas,Private,Trinity U.,3,"['0', '']","['0', '']","['14,420', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r655,Texas -> Private -> U. of the Incarnate Word,Texas,Private,U. of the Incarnate Word,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3034,r656,Utah,Utah,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r657,Utah -> Public,Utah,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r658,Utah -> Public -> U. Utah,Utah,Public,U. Utah,3,"['19,858', '']","['131,920', '']","['75,104', '']","['274', '']","['112,571', '']","['53,145', '']","['3,385', '']","['0', '']","['185,000', '']","['0', '']"
3034,r659,Utah -> Public -> Utah State U.,Utah,Public,Utah State U.,3,"['22,586', '']","['82,720', '']","['5,064', '']","['0', '']","['2,320', '']","['39,038', '']","['32,000', '']","['15,000', '']","['0', '']","['0', '']"
3034,r660,Utah -> Private,Utah,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r661,"Utah -> Private -> Brigham Young U., Provo",Utah,Private,"Brigham Young U., Provo",3,"['0', '']","['0', '']","['89,269', 'i']","['250', 'i']","['0', '']","['35,940', 'i']","['3,675', 'i']","['0', '']","['0', '']","['0', '']"
3034,r662,Vermont,Vermont,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r663,Vermont -> Public,Vermont,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r664,Vermont -> Public -> U. Vermont,Vermont,Public,U. Vermont,3,"['520', '']","['46,985', '']","['0', '']","['2,311', '']","['1,673', '']","['11,177', '']","['0', '']","['37,900', '']","['0', '']","['0', '']"
3034,r665,Vermont -> Private,Vermont,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r666,Vermont -> Private -> Middlebury C.,Vermont,Private,Middlebury C.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['557', '']","['0', '']","['0', '']","['0', '']"
3034,r667,Vermont -> Private -> Saint Michael's C.,Vermont,Private,Saint Michael's C.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r668,Virginia,Virginia,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r669,Virginia -> Public,Virginia,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r670,Virginia -> Public -> Christopher Newport U.,Virginia,Public,Christopher Newport U.,3,"['ne', '']","['ne', '']","['12,567', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r671,Virginia -> Public -> George Mason U.,Virginia,Public,George Mason U.,3,"['36,800', '']","['48,300', '']","['50,691', '']","['0', '']","['20,000', '']","['3,000', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r672,Virginia -> Public -> James Madison U.,Virginia,Public,James Madison U.,3,"['425', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r673,Virginia -> Public -> Norfolk State U.,Virginia,Public,Norfolk State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['19,500', '']","['0', '']","['0', '']"
3034,r674,Virginia -> Public -> Old Dominion U.,Virginia,Public,Old Dominion U.,3,"['24,570', '']","['10,566', '']","['0', '']","['13,877', '']","['0', '']","['0', '']","['15,960', '']","['73,400', '']","['0', '']","['0', '']"
3034,r675,"Virginia -> Public -> U. Virginia, Charlottesville<sup>a</sup>",Virginia,Public,"U. Virginia, Charlottesville<sup>a</sup>",3,"['74,550', '']","['160,250', '']","['1,315', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10,000', '']","['0', '']","['0', '']"
3034,r676,Virginia -> Public -> Virginia Commonwealth U.,Virginia,Public,Virginia Commonwealth U.,3,"['83,341', '']","['7,727', '']","['11,817', '']","['0', '']","['0', '']","['0', '']","['100,641', '']","['7,600', '']","['748,961', '']","['0', '']"
3034,r677,Virginia -> Public -> Virginia Polytechnic Institute and State U.,Virginia,Public,Virginia Polytechnic Institute and State U.,3,"['86,860', '']","['94,000', '']","['64,332', '']","['86,266', '']","['17,558', '']","['535', '']","['83,294', '']","['55,194', '']","['0', '']","['0', '']"
3034,r678,Virginia -> Public -> Virginia State U.,Virginia,Public,Virginia State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['9,000', '']","['3,760', '']","['0', '']"
3034,r679,Virginia -> Public -> William & Mary,Virginia,Public,William & Mary,3,"['12,824', '']","['5,737', '']","['3,307', '']","['0', '']","['14,940', '']","['1,337', '']","['0', '']","['84,690', '']","['51,758', '']","['0', '']"
3034,r680,Virginia -> Private,Virginia,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r681,Virginia -> Private -> Eastern Virginia Medical School,Virginia,Private,Eastern Virginia Medical School,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r682,Virginia -> Private -> Edward Via C. of Osteopathic Medicine,Virginia,Private,Edward Via C. of Osteopathic Medicine,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r683,Virginia -> Private -> Hampton U.,Virginia,Private,Hampton U.,3,"['0', '']","['4,351', '']","['8,695', '']","['12,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r684,Virginia -> Private -> Liberty U. ,Virginia,Private,Liberty U. ,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']"
3034,r685,Virginia -> Private -> U. Richmond,Virginia,Private,U. Richmond,3,"['NA', '']","['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r686,Washington,Washington,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r687,Washington -> Public,Washington,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r688,Washington -> Public -> Central Washington U.,Washington,Public,Central Washington U.,3,"['0', '']","['1,600', '']","['0', '']","['0', '']","['16,500', '']","['3,364', '']","['427', '']","['0', '']","['0', '']","['0', '']"
3034,r689,Washington -> Public -> Eastern Washington U.,Washington,Public,Eastern Washington U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r690,Washington -> Public -> Northwest Indian C.,Washington,Public,Northwest Indian C.,3,"['ne', '']","['ne', '']","['0', '']","['1,492', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r691,"Washington -> Public -> U. Washington, Bothell",Washington,Public,"U. Washington, Bothell",3,"['na', '']","['na', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['10,650', '']","['0', '']","['0', '']"
3034,r692,"Washington -> Public -> U. Washington, Seattle",Washington,Public,"U. Washington, Seattle",3,"['na', '']","['na', '']","['0', '']","['239,000', '']","['191,750', '']","['355,000', '']","['230,000', '']","['0', '']","['0', '']","['0', '']"
3034,r693,"Washington -> Public -> U. Washington, Tacoma",Washington,Public,"U. Washington, Tacoma",3,"['na', '']","['na', '']","['ne', '']","['ne', '']","['ne', '']","['3,500', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r694,Washington -> Public -> Washington State U.,Washington,Public,Washington State U.,3,"['57,300', '']","['0', '']","['125,930', '']","['0', '']","['69,104', '']","['1,879', '']","['51,411', '']","['0', '']","['353,949', '']","['0', '']"
3034,r695,Washington -> Public -> Western Washington U.,Washington,Public,Western Washington U.,3,"['16,277', '']","['1,271', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r696,Washington -> Private,Washington,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r697,Washington -> Private -> Seattle U.,Washington,Private,Seattle U.,3,"['ne', '']","['NA', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['14,420', '']","['0', '']","['0', '']"
3034,r698,West Virginia,West Virginia,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r699,West Virginia -> Public,West Virginia,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r700,West Virginia -> Public -> Marshall U.,West Virginia,Public,Marshall U.,3,"['4,500', '']","['278', '']","['0', '']","['22,894', '']","['0', '']","['0', '']","['1,560', '']","['0', '']","['0', '']","['0', '']"
3034,r701,West Virginia -> Public -> West Virginia State U.,West Virginia,Public,West Virginia State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,681', '']","['0', '']","['1,965', '']","['21,000', '']","['0', '']"
3034,r702,West Virginia -> Public -> West Virginia U.,West Virginia,Public,West Virginia U.,3,"['78,017', '']","['0', '']","['23,606', '']","['65,300', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r703,Wisconsin,Wisconsin,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r704,Wisconsin -> Public,Wisconsin,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r705,Wisconsin -> Public -> U. Wisconsin-Eau Claire,Wisconsin,Public,U. Wisconsin-Eau Claire,3,"['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['72,955', '']","['0', '']"
3034,r706,Wisconsin -> Public -> U. Wisconsin-Green Bay,Wisconsin,Public,U. Wisconsin-Green Bay,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r707,Wisconsin -> Public -> U. Wisconsin-La Crosse,Wisconsin,Public,U. Wisconsin-La Crosse,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', 'i']","['7,224', '']","['0', '']","['6,428', '']","['0', '']"
3034,r708,Wisconsin -> Public -> U. Wisconsin-Madison,Wisconsin,Public,U. Wisconsin-Madison,3,"['NA', '']","['254,693', '']","['192,946', '']","['7,929', '']","['0', '']","['17,484', '']","['47,623', '']","['26,640', '']","['269,398', '']","['295,000', '']"
3034,r709,Wisconsin -> Public -> U. Wisconsin-Milwaukee,Wisconsin,Public,U. Wisconsin-Milwaukee,3,"['0', '']","['0', '']","['1,900', '']","['102,000', '']","['4,895', '']","['0', '']","['0', '']","['87,800', '']","['62,600', '']","['0', '']"
3034,r710,Wisconsin -> Public -> U. Wisconsin-Oshkosh,Wisconsin,Public,U. Wisconsin-Oshkosh,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r711,Wisconsin -> Public -> U. Wisconsin-Stevens Point,Wisconsin,Public,U. Wisconsin-Stevens Point,3,"['NA', '']","['NA', '']","['0', '']","['0', '']","['0', '']","['8,139', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r712,Wisconsin -> Public -> U. Wisconsin-Superior,Wisconsin,Public,U. Wisconsin-Superior,3,"['0', '']","['NA', '']","['0', '']","['0', 'i']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3034,r713,Wisconsin -> Private,Wisconsin,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r714,Wisconsin -> Private -> Marquette U.,Wisconsin,Private,Marquette U.,3,"['0', '']","['14,000', '']","['0', '']","['2,275', '']","['0', '']","['828', '']","['1,001', '']","['0', '']","['0', '']","['0', '']"
3034,r715,Wisconsin -> Private -> Medical C. Wisconsin,Wisconsin,Private,Medical C. Wisconsin,3,"['0', '']","['0', '']","['8,700', '']","['0', '']","['0', '']","['1,190', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r716,Wisconsin -> Private -> Milwaukee School of Engineering,Wisconsin,Private,Milwaukee School of Engineering,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8,000', '']","['0', '']","['0', '']","['0', '']"
3034,r717,Wyoming,Wyoming,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r718,Wyoming -> Public,Wyoming,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r719,Wyoming -> Public -> U. Wyoming,Wyoming,Public,U. Wyoming,3,"['6,980', '']","['0', '']","['58,150', '']","['0', '']","['2,604', '']","['72,336', '']","['0', '']","['103,000', '']","['0', '']","['0', '']"
3034,r720,American Samoa,American Samoa,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r721,American Samoa -> Public,American Samoa,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r722,American Samoa -> Public -> American Samoa Community C.,American Samoa,Public,American Samoa Community C.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r723,Guam,Guam,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r724,Guam -> Public,Guam,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r725,Guam -> Public -> U. Guam,Guam,Public,U. Guam,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r726,Puerto Rico,Puerto Rico,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r727,Puerto Rico -> Public,Puerto Rico,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r728,"Puerto Rico -> Public -> U. Puerto Rico, Cayey",Puerto Rico,Public,"U. Puerto Rico, Cayey",3,"['ne', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r729,"Puerto Rico -> Public -> U. Puerto Rico, Humacao",Puerto Rico,Public,"U. Puerto Rico, Humacao",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r730,"Puerto Rico -> Public -> U. Puerto Rico, Mayaguez",Puerto Rico,Public,"U. Puerto Rico, Mayaguez",3,"['1,800', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r731,"Puerto Rico -> Public -> U. Puerto Rico, Medical Sciences Campus",Puerto Rico,Public,"U. Puerto Rico, Medical Sciences Campus",3,"['NA', '']","['353', '']","['792', '']","['1,007', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r732,"Puerto Rico -> Public -> U. Puerto Rico, Rio Piedras",Puerto Rico,Public,"U. Puerto Rico, Rio Piedras",3,"['0', '']","['60,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,600', '']","['0', '']","['0', '']"
3034,r733,Puerto Rico -> Private,Puerto Rico,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r734,Puerto Rico -> Private -> Polytechnic U. Puerto Rico,Puerto Rico,Private,Polytechnic U. Puerto Rico,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r735,Puerto Rico -> Private -> Ponce Health Sciences U.,Puerto Rico,Private,Ponce Health Sciences U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,000', '']","['0', '']","['80,000', '']","['0', '']","['0', '']"
3034,r736,"Puerto Rico -> Private -> U. Ana G. Mendez, Cupey Campus",Puerto Rico,Private,"U. Ana G. Mendez, Cupey Campus",3,"['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r737,"Puerto Rico -> Private -> U. Ana G. Mendez, Recinto de Gurabo",Puerto Rico,Private,"U. Ana G. Mendez, Recinto de Gurabo",3,"['ne', '']","['ne', '']","['0', '']","['ne', '']","['1,631', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r738,Puerto Rico -> Private -> U. Central del Caribe,Puerto Rico,Private,U. Central del Caribe,3,"['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3034,r739,Virgin Islands,Virgin Islands,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r740,Virgin Islands -> Public,Virgin Islands,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3034,r741,Virgin Islands -> Public -> U. of the Virgin Islands,Virgin Islands,Public,U. of the Virgin Islands,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['750', '']","['0', '']","['0', '']"
