table_id,row_id,state_or_territory_control_and_institution_full_path,state_or_territory_control_and_institution_level_1,state_or_territory_control_and_institution_level_2,state_or_territory_control_and_institution_level_3,state_or_territory_control_and_institution_hierarchy_depth,field_started_in_fy_2006_or_fy_2007,field_started_in_fy_2008_or_fy_2009,field_started_in_fy_2010_or_fy_2011,field_started_in_fy_2012_or_fy_2013,field_started_in_fy_2014_or_fy_2015,field_started_in_fy_2016_or_fy_2017,field_started_in_fy_2018_or_fy_2019,field_planned_to_start_in_fy_2020_or_fy_2021,field_deferred_projects_included_in_institutional_plan,field_deferred_projects_not_included_in_institutional_plan
3039,r620,Texas -> Public -> Texas A&M U.-Commerce,Texas,Public,Texas A&M U.-Commerce,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r621,Texas -> Public -> Texas A&M U.-Corpus Christi,Texas,Public,Texas A&M U.-Corpus Christi,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['1,642', '']","['0', '']","['3,000', '']","['0', '']"
3039,r622,Texas -> Public -> Texas A&M U.-Kingsville,Texas,Public,Texas A&M U.-Kingsville,3,"['2,268', '']","['0', '']","['1,311', '']","['0', '']","['0', '']","['3,287', '']","['0', '']","['275', '']","['275', '']","['0', '']"
3039,r623,Texas -> Public -> Texas Southern U.,Texas,Public,Texas Southern U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['1,266', '']","['0', '']","['0', '']","['2,700', '']","['0', '']","['0', '']"
3039,r624,Texas -> Public -> Texas State U.,Texas,Public,Texas State U.,3,"['0', '']","['926', '']","['0', '']","['0', '']","['3,018', '']","['1,400', '']","['3,600', '']","['13,715', '']","['0', '']","['0', '']"
3039,r625,Texas -> Public -> Texas Tech U.,Texas,Public,Texas Tech U.,3,"['610', '']","['13,300', '']","['0', '']","['9,299', '']","['16,559', '']","['32,783', '']","['5,371', '']","['0', '']","['0', '']","['0', '']"
3039,r626,"Texas -> Public -> Texas Tech U., Health Sciences Center<sup>i</sup>",Texas,Public,"Texas Tech U., Health Sciences Center<sup>i</sup>",3,"['0', '']","['3,212', '']","['9,329', '']","['3,021', '']","['4,329', '']","['3,156', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r627,"Texas -> Public -> Texas Tech U., Health Sciences Center, El Paso",Texas,Public,"Texas Tech U., Health Sciences Center, El Paso",3,"['na', '']","['na', '']","['na', '']","['na', '']","['821', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r628,Texas -> Public -> Texas Woman's U.,Texas,Public,Texas Woman's U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r629,Texas -> Public -> U. Houston,Texas,Public,U. Houston,3,"['8,240', '']","['3,904', '']","['0', '']","['400', '']","['1,590', '']","['8,471', '']","['19,473', '']","['56,826', '']","['0', '']","['0', '']"
3039,r630,Texas -> Public -> U. Houston-Clear Lake,Texas,Public,U. Houston-Clear Lake,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r631,"Texas -> Public -> U. North Texas, Denton",Texas,Public,"U. North Texas, Denton",3,"['NA', '']","['6,708', '']","['9,420', '']","['18,668', '']","['20,143', '']","['1,680', '']","['10,068', '']","['13,875', '']","['0', '']","['0', '']"
3039,r632,"Texas -> Public -> U. North Texas, Health Science Center",Texas,Public,"U. North Texas, Health Science Center",3,"['0', '']","['3,300', '']","['10,948', '']","['4,211', '']","['6,972', '']","['656', '']","['6,800', '']","['11,850', '']","['0', '']","['0', '']"
3039,r633,"Texas -> Public -> U. Texas Health Science Center, Houston",Texas,Public,"U. Texas Health Science Center, Houston",3,"['0', '']","['2,898', '']","['4,054', '']","['4,777', '']","['16,600', '']","['7,232', '']","['87,527', '']","['13,882', '']","['36,091', '']","['0', '']"
3039,r634,"Texas -> Public -> U. Texas Health Science Center, San Antonio",Texas,Public,"U. Texas Health Science Center, San Antonio",3,"['5,548', '']","['13,753', '']","['5,278', '']","['29,053', '']","['8,448', '']","['857', '']","['8,200', '']","['37,500', '']","['6,500', '']","['75,300', '']"
3039,r635,"Texas -> Public -> U. Texas Health Science Center, Tyler",Texas,Public,"U. Texas Health Science Center, Tyler",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,956', '']","['2,853', '']","['2,400', '']","['0', '']","['0', '']"
3039,r636,Texas -> Public -> U. Texas M. D. Anderson Cancer Center,Texas,Public,U. Texas M. D. Anderson Cancer Center,3,"['444,323', '']","['16,424', '']","['63,091', '']","['13,025', '']","['18,686', '']","['157,386', '']","['17,057', '']","['17,371', '']","['0', '']","['0', '']"
3039,r637,Texas -> Public -> U. Texas Medical Branch,Texas,Public,U. Texas Medical Branch,3,"['1,078', '']","['26,659', '']","['0', '']","['9,191', '']","['3,271', '']","['1,489', '']","['11,389', '']","['4,993', '']","['3,193', '']","['0', '']"
3039,r638,Texas -> Public -> U. Texas Rio Grande Valley,Texas,Public,U. Texas Rio Grande Valley,3,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['7,900', '']","['357', '']","['0', '']","['0', '']","['0', '']"
3039,r639,Texas -> Public -> U. Texas Southwestern Medical Center,Texas,Public,U. Texas Southwestern Medical Center,3,"['29,375', '']","['34,926', '']","['74,493', '']","['45,569', '']","['24,135', '']","['25,965', '']","['24,587', '']","['26,067', '']","['7,300', '']","['9,100', '']"
3039,r640,"Texas -> Public -> U. Texas, Arlington",Texas,Public,"U. Texas, Arlington",3,"['406', '']","['1,378', '']","['525', '']","['5,263', '']","['3,987', '']","['7,531', '']","['282', '']","['650', '']","['12,301', '']","['0', '']"
3039,r641,"Texas -> Public -> U. Texas, Austin",Texas,Public,"U. Texas, Austin",3,"['5,655', '']","['13,704', '']","['20,171', '']","['8,397', '']","['10,287', '']","['188,884', '']","['136,006', '']","['218,000', '']","['240,000', '']","['0', '']"
3039,r642,"Texas -> Public -> U. Texas, Dallas",Texas,Public,"U. Texas, Dallas",3,"['17,431', '']","['13,000', '']","['10,938', '']","['4,287', '']","['5,616', '']","['5,500', '']","['6,478', '']","['0', '']","['0', '']","['0', '']"
3039,r643,"Texas -> Public -> U. Texas, El Paso",Texas,Public,"U. Texas, El Paso",3,"['3,363', '']","['34,162', '']","['9,000', '']","['5,600', '']","['1,500', '']","['3,147', '']","['345', '']","['0', '']","['0', '']","['0', '']"
3039,r644,"Texas -> Public -> U. Texas, San Antonio",Texas,Public,"U. Texas, San Antonio",3,"['407', '']","['1,562', '']","['1,245', '']","['4,070', '']","['2,376', '']","['1,689', '']","['1,752', '']","['250', '']","['0', '']","['0', '']"
3039,r645,"Texas -> Public -> U. Texas, Tyler",Texas,Public,"U. Texas, Tyler",3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,499', '']","['0', '']","['0', '']","['0', '']"
3039,r646,Texas -> Public -> West Texas A&M U.,Texas,Public,West Texas A&M U.,3,"['3,466', '']","['3,000', '']","['3,137', '']","['0', '']","['1,037', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3039,r647,Texas -> Private,Texas,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r648,Texas -> Private -> Baylor C. of Medicine,Texas,Private,Baylor C. of Medicine,3,"['10,375', '']","['560', '']","['5,998', '']","['4,250', '']","['17,060', '']","['2,006', '']","['6,252', '']","['7,300', '']","['0', '']","['0', '']"
3039,r649,Texas -> Private -> Baylor U.,Texas,Private,Baylor U.,3,"['978', '']","['2,312', '']","['3,879', '']","['26,509', '']","['4,099', '']","['6,815', '']","['3,931', '']","['7,335', '']","['0', '']","['0', '']"
3039,r650,Texas -> Private -> Rice U.,Texas,Private,Rice U.,3,"['7,496', '']","['2,025', '']","['6,711', '']","['6,018', '']","['2,344', '']","['29,650', '']","['21,350', '']","['1,928', '']","['0', '']","['0', '']"
3039,r651,Texas -> Private -> Southern Methodist U.,Texas,Private,Southern Methodist U.,3,"['6,000', '']","['0', '']","['545', '']","['440', '']","['1,550', '']","['15,442', '']","['3,086', '']","['1,386', '']","['0', '']","['0', '']"
3039,r652,Texas -> Private -> St. Edward's U.,Texas,Private,St. Edward's U.,3,"['ne', '']","['ne', '']","['ne', '']","['35,000', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r653,Texas -> Private -> Texas Christian U.,Texas,Private,Texas Christian U.,3,"['3,000', '']","['5,300', '']","['4,800', '']","['3,300', '']","['0', 'i']","['4,720', '']","['250', '']","['0', '']","['0', '']","['0', '']"
3039,r654,Texas -> Private -> Trinity U.,Texas,Private,Trinity U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,489', '']","['0', '']","['0', '']","['0', '']"
3039,r655,Texas -> Private -> U. of the Incarnate Word,Texas,Private,U. of the Incarnate Word,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3039,r656,Utah,Utah,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r657,Utah -> Public,Utah,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r658,Utah -> Public -> U. Utah,Utah,Public,U. Utah,3,"['7,297', '']","['24,296', '']","['18,280', '']","['26,429', '']","['56,213', '']","['75,365', '']","['64,609', '']","['46,759', '']","['0', '']","['158,946', '']"
3039,r659,Utah -> Public -> Utah State U.,Utah,Public,Utah State U.,3,"['2,992', '']","['3,293', '']","['2,439', '']","['500', '']","['2,088', '']","['314', '']","['26,000', '']","['844', '']","['0', '']","['0', '']"
3039,r660,Utah -> Private,Utah,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r661,"Utah -> Private -> Brigham Young U., Provo",Utah,Private,"Brigham Young U., Provo",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['1,681', 'i']","['0', 'i']","['0', '']","['0', '']"
3039,r662,Vermont,Vermont,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r663,Vermont -> Public,Vermont,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r664,Vermont -> Public -> U. Vermont,Vermont,Public,U. Vermont,3,"['2,034', '']","['5,070', '']","['7,920', '']","['5,584', '']","['253', '']","['507', '']","['0', '']","['3,240', '']","['30,000', '']","['0', '']"
3039,r665,Vermont -> Private,Vermont,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r666,Vermont -> Private -> Middlebury C.,Vermont,Private,Middlebury C.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['277', '']","['0', '']","['0', '']","['310', '']","['0', '']","['0', '']"
3039,r667,Vermont -> Private -> Saint Michael's C.,Vermont,Private,Saint Michael's C.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r668,Virginia,Virginia,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r669,Virginia -> Public,Virginia,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r670,Virginia -> Public -> Christopher Newport U.,Virginia,Public,Christopher Newport U.,3,"['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r671,Virginia -> Public -> George Mason U.,Virginia,Public,George Mason U.,3,"['600', '']","['310', '']","['0', '']","['0', '']","['1,500', '']","['0', '']","['0', '']","['0', '']","['25,000', '']","['0', '']"
3039,r672,Virginia -> Public -> James Madison U.,Virginia,Public,James Madison U.,3,"['14,200', '']","['420', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,165', '']","['900', '']","['0', '']","['0', '']"
3039,r673,Virginia -> Public -> Norfolk State U.,Virginia,Public,Norfolk State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['300', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r674,Virginia -> Public -> Old Dominion U.,Virginia,Public,Old Dominion U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['1,918', '']","['1,252', '']","['2,087', '']","['91,903', '']","['0', '']","['35,820', '']"
3039,r675,"Virginia -> Public -> U. Virginia, Charlottesville<sup>a</sup>",Virginia,Public,"U. Virginia, Charlottesville<sup>a</sup>",3,"['10,615', '']","['1,615', '']","['43,189', '']","['26,042', '']","['17,544', '']","['26,233', '']","['137,950', '']","['48,599', '']","['0', '']","['0', '']"
3039,r676,Virginia -> Public -> Virginia Commonwealth U.,Virginia,Public,Virginia Commonwealth U.,3,"['17,389', '']","['1,720', '']","['4,800', '']","['0', '']","['32,431', '']","['0', '']","['6,377', '']","['3,000', '']","['8,500', '']","['0', '']"
3039,r677,Virginia -> Public -> Virginia Polytechnic Institute and State U.,Virginia,Public,Virginia Polytechnic Institute and State U.,3,"['0', '']","['0', '']","['1,150', '']","['22,277', '']","['2,448', '']","['10,436', '']","['5,791', '']","['30,006', '']","['144,461', '']","['0', '']"
3039,r678,Virginia -> Public -> Virginia State U.,Virginia,Public,Virginia State U.,3,"['0', '']","['0', '']","['17,097', '']","['1,599', '']","['771', '']","['1,539', '']","['688', '']","['1,175', '']","['1,675', '']","['10,846', '']"
3039,r679,Virginia -> Public -> William & Mary,Virginia,Public,William & Mary,3,"['5,545', '']","['4,126', '']","['0', '']","['0', '']","['7,709', '']","['996', '']","['1,369', '']","['0', '']","['0', '']","['0', '']"
3039,r680,Virginia -> Private,Virginia,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r681,Virginia -> Private -> Eastern Virginia Medical School,Virginia,Private,Eastern Virginia Medical School,3,"['962', '']","['12,664', '']","['12,300', '']","['0', '']","['0', '']","['1,787', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r682,Virginia -> Private -> Edward Via C. of Osteopathic Medicine,Virginia,Private,Edward Via C. of Osteopathic Medicine,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['600', '']","['1,610', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r683,Virginia -> Private -> Hampton U.,Virginia,Private,Hampton U.,3,"['0', '']","['0', '']","['1,135', '']","['1,446', '']","['0', '']","['460', '']","['500', '']","['0', '']","['0', '']","['0', '']"
3039,r684,Virginia -> Private -> Liberty U. ,Virginia,Private,Liberty U. ,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']"
3039,r685,Virginia -> Private -> U. Richmond,Virginia,Private,U. Richmond,3,"['NA', '']","['NA', '']","['0', '']","['0', '']","['0', '']","['2,324', '']","['2,700', '']","['0', '']","['0', '']","['0', '']"
3039,r686,Washington,Washington,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r687,Washington -> Public,Washington,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r688,Washington -> Public -> Central Washington U.,Washington,Public,Central Washington U.,3,"['8,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r689,Washington -> Public -> Eastern Washington U.,Washington,Public,Eastern Washington U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r690,Washington -> Public -> Northwest Indian C.,Washington,Public,Northwest Indian C.,3,"['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r691,"Washington -> Public -> U. Washington, Bothell",Washington,Public,"U. Washington, Bothell",3,"['na', '']","['na', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r692,"Washington -> Public -> U. Washington, Seattle",Washington,Public,"U. Washington, Seattle",3,"['na', '']","['na', '']","['12,529', '']","['32,590', '']","['18,955', '']","['39,279', '']","['21,647', '']","['44,234', '']","['0', '']","['28,500', '']"
3039,r693,"Washington -> Public -> U. Washington, Tacoma",Washington,Public,"U. Washington, Tacoma",3,"['na', '']","['na', '']","['ne', '']","['ne', '']","['ne', '']","['6,250', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r694,Washington -> Public -> Washington State U.,Washington,Public,Washington State U.,3,"['2,964', '']","['12,542', '']","['10,347', '']","['4,421', '']","['5,005', '']","['9,101', '']","['2,433', '']","['5,388', '']","['133,600', '']","['0', '']"
3039,r695,Washington -> Public -> Western Washington U.,Washington,Public,Western Washington U.,3,"['785', '']","['1,302', '']","['1,322', '']","['1,200', '']","['500', '']","['0', '']","['1,829', '']","['0', '']","['3,400', '']","['0', '']"
3039,r696,Washington -> Private,Washington,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r697,Washington -> Private -> Seattle U.,Washington,Private,Seattle U.,3,"['ne', '']","['NA', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['945', '']","['0', '']","['0', '']"
3039,r698,West Virginia,West Virginia,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r699,West Virginia -> Public,West Virginia,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r700,West Virginia -> Public -> Marshall U.,West Virginia,Public,Marshall U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r701,West Virginia -> Public -> West Virginia State U.,West Virginia,Public,West Virginia State U.,3,"['0', '']","['0', '']","['507', '']","['616', '']","['1,430', '']","['1,342', '']","['4,498', '']","['1,965', '']","['950', '']","['0', '']"
3039,r702,West Virginia -> Public -> West Virginia U.,West Virginia,Public,West Virginia U.,3,"['6,329', '']","['8,365', '']","['10,134', '']","['4,584', '']","['7,150', '']","['4,089', '']","['25,789', '']","['0', '']","['0', '']","['0', '']"
3039,r703,Wisconsin,Wisconsin,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r704,Wisconsin -> Public,Wisconsin,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r705,Wisconsin -> Public -> U. Wisconsin-Eau Claire,Wisconsin,Public,U. Wisconsin-Eau Claire,3,"['500', '']","['930', '']","['0', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r706,Wisconsin -> Public -> U. Wisconsin-Green Bay,Wisconsin,Public,U. Wisconsin-Green Bay,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r707,Wisconsin -> Public -> U. Wisconsin-La Crosse,Wisconsin,Public,U. Wisconsin-La Crosse,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', 'i']","['0', '']","['604', '']","['5,000', '']","['0', '']"
3039,r708,Wisconsin -> Public -> U. Wisconsin-Madison,Wisconsin,Public,U. Wisconsin-Madison,3,"['NA', '']","['32,258', '']","['5,017', '']","['4,299', '']","['0', '']","['1,566', '']","['4,314', '']","['18,073', '']","['21,092', '']","['0', '']"
3039,r709,Wisconsin -> Public -> U. Wisconsin-Milwaukee,Wisconsin,Public,U. Wisconsin-Milwaukee,3,"['0', '']","['4,950', '']","['15,271', '']","['850', '']","['2,100', '']","['850', '']","['0', '']","['15,000', '']","['249,098', '']","['0', '']"
3039,r710,Wisconsin -> Public -> U. Wisconsin-Oshkosh,Wisconsin,Public,U. Wisconsin-Oshkosh,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', '']","['1,328', '']","['0', '']","['1,500', '']"
3039,r711,Wisconsin -> Public -> U. Wisconsin-Stevens Point,Wisconsin,Public,U. Wisconsin-Stevens Point,3,"['NA', '']","['NA', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r712,Wisconsin -> Public -> U. Wisconsin-Superior,Wisconsin,Public,U. Wisconsin-Superior,3,"['0', '']","['NA', '']","['0', '']","['0', 'i']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3039,r713,Wisconsin -> Private,Wisconsin,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r714,Wisconsin -> Private -> Marquette U.,Wisconsin,Private,Marquette U.,3,"['7,000', '']","['281', '']","['503', '']","['680', '']","['0', '']","['1,095', '']","['8,269', '']","['0', '']","['0', '']","['0', '']"
3039,r715,Wisconsin -> Private -> Medical C. Wisconsin,Wisconsin,Private,Medical C. Wisconsin,3,"['500', '']","['16,711', '']","['13,720', '']","['549', '']","['800', '']","['0', '']","['21,100', '']","['19,800', '']","['0', '']","['0', '']"
3039,r716,Wisconsin -> Private -> Milwaukee School of Engineering,Wisconsin,Private,Milwaukee School of Engineering,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r717,Wyoming,Wyoming,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r718,Wyoming -> Public,Wyoming,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r719,Wyoming -> Public -> U. Wyoming,Wyoming,Public,U. Wyoming,3,"['1,550', '']","['803', '']","['8,688', '']","['1,677', '']","['1,337', '']","['12,550', '']","['7,405', '']","['2,500', '']","['0', '']","['55,990', '']"
3039,r720,American Samoa,American Samoa,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r721,American Samoa -> Public,American Samoa,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r722,American Samoa -> Public -> American Samoa Community C.,American Samoa,Public,American Samoa Community C.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r723,Guam,Guam,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r724,Guam -> Public,Guam,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r725,Guam -> Public -> U. Guam,Guam,Public,U. Guam,3,"['0', '']","['0', '']","['900', '']","['0', '']","['0', '']","['250', '']","['12,000', '']","['0', '']","['0', '']","['0', '']"
3039,r726,Puerto Rico,Puerto Rico,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r727,Puerto Rico -> Public,Puerto Rico,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r728,"Puerto Rico -> Public -> U. Puerto Rico, Cayey",Puerto Rico,Public,"U. Puerto Rico, Cayey",3,"['ne', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r729,"Puerto Rico -> Public -> U. Puerto Rico, Humacao",Puerto Rico,Public,"U. Puerto Rico, Humacao",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['2,337', '']","['0', '']","['0', '']","['0', '']"
3039,r730,"Puerto Rico -> Public -> U. Puerto Rico, Mayaguez",Puerto Rico,Public,"U. Puerto Rico, Mayaguez",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,569', '']","['250', '']","['18,000', '']","['0', '']","['0', '']"
3039,r731,"Puerto Rico -> Public -> U. Puerto Rico, Medical Sciences Campus",Puerto Rico,Public,"U. Puerto Rico, Medical Sciences Campus",3,"['NA', '']","['356', '']","['1,242', '']","['2,475', '']","['0', '']","['0', '']","['0', '']","['10,906', '']","['0', '']","['0', '']"
3039,r732,"Puerto Rico -> Public -> U. Puerto Rico, Rio Piedras",Puerto Rico,Public,"U. Puerto Rico, Rio Piedras",3,"['0', '']","['720', '']","['0', '']","['1,150', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r733,Puerto Rico -> Private,Puerto Rico,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r734,Puerto Rico -> Private -> Polytechnic U. Puerto Rico,Puerto Rico,Private,Polytechnic U. Puerto Rico,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['353', '']","['0', '']","['0', '']","['0', '']"
3039,r735,Puerto Rico -> Private -> Ponce Health Sciences U.,Puerto Rico,Private,Ponce Health Sciences U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,000', '']","['3,482', '']","['4,414', '']","['0', '']","['0', '']"
3039,r736,"Puerto Rico -> Private -> U. Ana G. Mendez, Cupey Campus",Puerto Rico,Private,"U. Ana G. Mendez, Cupey Campus",3,"['ne', '']","['ne', '']","['0', '']","['553', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r737,"Puerto Rico -> Private -> U. Ana G. Mendez, Recinto de Gurabo",Puerto Rico,Private,"U. Ana G. Mendez, Recinto de Gurabo",3,"['ne', '']","['ne', '']","['5,725', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r738,Puerto Rico -> Private -> U. Central del Caribe,Puerto Rico,Private,U. Central del Caribe,3,"['NA', '']","['1,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3039,r739,Virgin Islands,Virgin Islands,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r740,Virgin Islands -> Public,Virgin Islands,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3039,r741,Virgin Islands -> Public -> U. of the Virgin Islands,Virgin Islands,Public,U. of the Virgin Islands,3,"['0', '']","['299', '']","['704', '']","['900', '']","['354', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,500', '']"
