table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
3183,r330,United States -> Massachusetts -> Private -> Woods Hole Oceanographic Institution,United States,Massachusetts,Private,Woods Hole Oceanographic Institution,4,"['229,143', '']","['184,995', '']","['1,501', '']","['20,634', '']","['1,234', '']","['11,584', '']","['9,195', '']"
3183,r331,United States -> Massachusetts -> Private -> Worcester Polytechnic Institute,United States,Massachusetts,Private,Worcester Polytechnic Institute,4,"['39,878', '']","['22,964', '']","['2,838', '']","['8,805', '']","['4,431', '']","['656', '']","['184', '']"
3183,r332,United States -> Michigan,United States,Michigan,,,2,"['2,891,267', '']","['1,435,005', '']","['66,308', '']","['1,091,245', '']","['134,698', '']","['119,889', '']","['44,122', '']"
3183,r333,United States -> Michigan -> Public,United States,Michigan,Public,,3,"['2,814,714', '']","['1,408,360', '']","['65,076', '']","['1,058,732', '']","['133,240', '']","['114,936', '']","['34,370', '']"
3183,r334,United States -> Michigan -> Public -> Central Michigan U.,United States,Michigan,Public,Central Michigan U.,4,"['17,102', '']","['8,100', '']","['77', '']","['7,798', '']","['43', '']","['806', '']","['278', '']"
3183,r335,United States -> Michigan -> Public -> Eastern Michigan U.,United States,Michigan,Public,Eastern Michigan U.,4,"['7,175', '']","['2,135', '']","['36', '']","['4,654', '']","['91', '']","['245', '']","['14', '']"
3183,r336,United States -> Michigan -> Public -> Grand Valley State U.,United States,Michigan,Public,Grand Valley State U.,4,"['6,592', '']","['1,663', '']","['190', '']","['3,423', '']","['39', '']","['877', '']","['400', '']"
3183,r337,United States -> Michigan -> Public -> Michigan State U.,United States,Michigan,Public,Michigan State U.,4,"['725,708', '']","['331,148', '']","['48,535', '']","['296,991', '']","['14,207', '']","['19,282', '']","['15,545', '']"
3183,r338,United States -> Michigan -> Public -> Michigan Technological U.,United States,Michigan,Public,Michigan Technological U.,4,"['80,443', '']","['34,709', '']","['728', '']","['36,574', '']","['7,155', '']","['247', '']","['1,030', '']"
3183,r339,United States -> Michigan -> Public -> Northern Michigan U.,United States,Michigan,Public,Northern Michigan U.,4,"['1,520', '']","['311', '']","['2', '']","['1,027', '']","['86', '']","['38', '']","['56', '']"
3183,r340,United States -> Michigan -> Public -> Oakland U.,United States,Michigan,Public,Oakland U.,4,"['18,002', '']","['6,690', '']","['1,544', '']","['7,410', '']","['939', '']","['1,419', '']","['0', '']"
3183,r341,United States -> Michigan -> Public -> Saginaw Valley State U.,United States,Michigan,Public,Saginaw Valley State U.,4,"['2,818', '']","['2,339', '']","['19', '']","['271', '']","['1', '']","['159', '']","['29', '']"
3183,r342,"United States -> Michigan -> Public -> U. Michigan, Ann Arbor",United States,Michigan,Public,"U. Michigan, Ann Arbor",4,"['1,675,805', '']","['886,851', '']","['2,706', '']","['608,028', '']","['98,997', '']","['68,758', '']","['10,465', '']"
3183,r343,"United States -> Michigan -> Public -> U. Michigan, Dearborn",United States,Michigan,Public,"U. Michigan, Dearborn",4,"['8,813', '']","['1,850', '']","['2', '']","['3,871', '']","['2,871', '']","['179', '']","['40', '']"
3183,r344,"United States -> Michigan -> Public -> U. Michigan, Flint",United States,Michigan,Public,"U. Michigan, Flint",4,"['1,448', '']","['122', '']","['205', '']","['855', '']","['131', '']","['121', '']","['14', '']"
3183,r345,United States -> Michigan -> Public -> Wayne State U.,United States,Michigan,Public,Wayne State U.,4,"['244,217', '']","['118,043', '']","['10,568', '']","['81,510', '']","['6,995', '']","['22,182', '']","['4,919', '']"
3183,r346,United States -> Michigan -> Public -> Western Michigan U. and Homer Stryker M.D. School of Medicine,United States,Michigan,Public,Western Michigan U. and Homer Stryker M.D. School of Medicine,4,"['25,071', '']","['14,399', '']","['464', '']","['6,320', '']","['1,685', '']","['623', '']","['1,580', '']"
3183,r347,United States -> Michigan -> Private,United States,Michigan,Private,,3,"['76,553', '']","['26,645', '']","['1,232', '']","['32,513', '']","['1,458', '']","['4,953', '']","['9,752', '']"
3183,r348,United States -> Michigan -> Private -> Albion C.,United States,Michigan,Private,Albion C.,4,"['1,040', '']","['180', '']","['0', '']","['860', '']","['0', '']","['0', '']","['0', '']"
3183,r349,United States -> Michigan -> Private -> Andrews U.,United States,Michigan,Private,Andrews U.,4,"['1,126', '']","['278', '']","['0', '']","['615', '']","['0', '']","['233', '']","['0', '']"
3183,r350,United States -> Michigan -> Private -> Calvin U.,United States,Michigan,Private,Calvin U.,4,"['1,577', '']","['925', '']","['32', '']","['5', '']","['99', '']","['188', '']","['328', '']"
3183,r351,United States -> Michigan -> Private -> Hope C.,United States,Michigan,Private,Hope C.,4,"['2,745', '']","['1,361', '']","['0', '']","['281', '']","['0', '']","['1,103', '']","['0', '']"
3183,r352,United States -> Michigan -> Private -> Kettering U.,United States,Michigan,Private,Kettering U.,4,"['1,765', '']","['402', '']","['0', '']","['720', '']","['602', '']","['41', '']","['0', '']"
3183,r353,United States -> Michigan -> Private -> Lawrence Technological U.,United States,Michigan,Private,Lawrence Technological U.,4,"['1,352', '']","['304', '']","['224', '']","['96', '']","['279', '']","['449', '']","['0', '']"
3183,r354,United States -> Michigan -> Private -> U. Detroit Mercy,United States,Michigan,Private,U. Detroit Mercy,4,"['5,210', '']","['4,936', '']","['0', '']","['121', '']","['12', '']","['141', '']","['0', '']"
3183,r355,United States -> Michigan -> Private -> Van Andel Research Institute,United States,Michigan,Private,Van Andel Research Institute,4,"['61,738', '']","['18,259', '']","['976', '']","['29,815', '']","['466', '']","['2,798', '']","['9,424', '']"
3183,r356,United States -> Minnesota,United States,Minnesota,,,2,"['1,060,927', '']","['507,133', '']","['87,261', '']","['344,331', '']","['52,478', '']","['43,316', '']","['26,408', '']"
3183,r357,United States -> Minnesota -> Public,United States,Minnesota,Public,,3,"['1,048,543', '']","['503,328', '']","['86,678', '']","['337,625', '']","['52,191', '']","['42,426', '']","['26,295', '']"
3183,r358,"United States -> Minnesota -> Public -> Minnesota State U., Mankato",United States,Minnesota,Public,"Minnesota State U., Mankato",4,"['3,392', '']","['708', '']","['179', '']","['1,339', '']","['0', '']","['951', '']","['215', '']"
3183,r359,United States -> Minnesota -> Public -> St. Cloud State U.,United States,Minnesota,Public,St. Cloud State U.,4,"['3,275', '']","['733', '']","['159', '']","['1,180', '']","['743', '']","['460', '']","['0', '']"
3183,r360,"United States -> Minnesota -> Public -> U. Minnesota, Duluth",United States,Minnesota,Public,"U. Minnesota, Duluth",4,"['27,530', '']","['7,143', '']","['6,735', '']","['12,443', '']","['1,025', '']","['77', '']","['107', '']"
3183,r361,"United States -> Minnesota -> Public -> U. Minnesota, Morris",United States,Minnesota,Public,"U. Minnesota, Morris",4,"['1,234', '']","['195', '']","['18', '']","['1,011', '']","['0', '']","['10', '']","['0', '']"
3183,r362,"United States -> Minnesota -> Public -> U. Minnesota, Twin Cities",United States,Minnesota,Public,"U. Minnesota, Twin Cities",4,"['1,013,112', '']","['494,549', '']","['79,587', '']","['321,652', '']","['50,423', '']","['40,928', '']","['25,973', '']"
3183,r363,United States -> Minnesota -> Private,United States,Minnesota,Private,,3,"['12,384', '']","['3,805', '']","['583', '']","['6,706', '']","['287', '']","['890', '']","['113', '']"
3183,r364,United States -> Minnesota -> Private -> Augsburg U.,United States,Minnesota,Private,Augsburg U.,4,"['991', '']","['496', '']","['0', '']","['441', '']","['0', '']","['0', '']","['54', '']"
3183,r365,United States -> Minnesota -> Private -> C. of Saint Benedict,United States,Minnesota,Private,C. of Saint Benedict,4,"['1,126', 'i']","['45', 'i']","['0', 'i']","['1,081', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3183,r366,United States -> Minnesota -> Private -> Carleton C.,United States,Minnesota,Private,Carleton C.,4,"['4,388', '']","['1,891', '']","['98', '']","['1,955', '']","['0', '']","['423', '']","['21', '']"
3183,r367,United States -> Minnesota -> Private -> Macalester C.,United States,Minnesota,Private,Macalester C.,4,"['1,808', '']","['805', '']","['95', '']","['797', '']","['0', '']","['111', '']","['0', '']"
3183,r368,"United States -> Minnesota -> Private -> Saint John's U., Collegeville",United States,Minnesota,Private,"Saint John's U., Collegeville",4,"['1,191', 'i']","['0', 'i']","['0', 'i']","['1,191', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3183,r369,United States -> Minnesota -> Private -> St. Olaf C.,United States,Minnesota,Private,St. Olaf C.,4,"['1,010', '']","['255', '']","['10', '']","['638', '']","['0', '']","['107', '']","['0', '']"
3183,r370,United States -> Minnesota -> Private -> U. of St. Thomas (MN),United States,Minnesota,Private,U. of St. Thomas (MN),4,"['1,870', '']","['313', '']","['380', '']","['603', '']","['287', '']","['249', '']","['38', '']"
3183,r371,United States -> Mississippi,United States,Mississippi,,,2,"['535,774', '']","['252,706', '']","['97,748', '']","['156,102', '']","['12,594', '']","['13,423', '']","['3,201', '']"
3183,r372,United States -> Mississippi -> Public,United States,Mississippi,Public,,3,"['532,394', '']","['249,326', '']","['97,748', '']","['156,102', '']","['12,594', '']","['13,423', '']","['3,201', '']"
3183,r373,United States -> Mississippi -> Public -> Alcorn State U.,United States,Mississippi,Public,Alcorn State U.,4,"['14,435', '']","['7,540', '']","['4,725', '']","['2,133', '']","['37', '']","['0', '']","['0', '']"
3183,r374,United States -> Mississippi -> Public -> Jackson State U.,United States,Mississippi,Public,Jackson State U.,4,"['18,160', '']","['16,259', '']","['0', '']","['1,438', '']","['0', '']","['347', '']","['116', '']"
3183,r375,United States -> Mississippi -> Public -> Mississippi State U.,United States,Mississippi,Public,Mississippi State U.,4,"['264,526', '']","['104,738', '']","['77,562', '']","['68,709', '']","['3,882', '']","['8,220', '']","['1,415', '']"
3183,r376,United States -> Mississippi -> Public -> U. Mississippi,United States,Mississippi,Public,U. Mississippi,4,"['158,809', '']","['73,865', '']","['3,579', '']","['73,478', '']","['2,602', '']","['3,712', '']","['1,573', '']"
3183,r377,United States -> Mississippi -> Public -> U. Southern Mississippi,United States,Mississippi,Public,U. Southern Mississippi,4,"['76,464', '']","['46,924', '']","['11,882', '']","['10,344', '']","['6,073', '']","['1,144', '']","['97', '']"
3183,r378,United States -> Mississippi -> Private,United States,Mississippi,Private,,3,"['3,380', '']","['3,380', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3183,r379,United States -> Mississippi -> Private -> Tougaloo C.,United States,Mississippi,Private,Tougaloo C.,4,"['3,380', '']","['3,380', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3183,r380,United States -> Missouri,United States,Missouri,,,2,"['1,325,463', '']","['752,741', '']","['11,232', '']","['329,918', '']","['112,776', '']","['103,989', '']","['14,807', '']"
3183,r381,United States -> Missouri -> Public,United States,Missouri,Public,,3,"['371,628', '']","['174,524', '']","['8,803', '']","['154,266', '']","['11,579', '']","['10,588', '']","['11,868', '']"
3183,r382,"United States -> Missouri -> Public -> Lincoln U., Jefferson City",United States,Missouri,Public,"Lincoln U., Jefferson City",4,"['4,581', '']","['2,700', '']","['1,881', '']","['NA', '']","['0', '']","['0', '']","['0', '']"
3183,r383,United States -> Missouri -> Public -> Missouri State U.,United States,Missouri,Public,Missouri State U.,4,"['5,910', '']","['5,076', '']","['90', '']","['567', '']","['140', '']","['37', '']","['0', '']"
3183,r384,United States -> Missouri -> Public -> Missouri U. of Science and Technology,United States,Missouri,Public,Missouri U. of Science and Technology,4,"['41,939', '']","['22,279', '']","['442', '']","['11,958', '']","['4,481', '']","['820', '']","['1,959', '']"
3183,r385,"United States -> Missouri -> Public -> U. Missouri, Columbia",United States,Missouri,Public,"U. Missouri, Columbia",4,"['278,793', '']","['123,252', '']","['6,296', '']","['126,833', '']","['6,551', '']","['7,785', '']","['8,076', '']"
3183,r386,"United States -> Missouri -> Public -> U. Missouri, Kansas City",United States,Missouri,Public,"U. Missouri, Kansas City",4,"['26,708', '']","['14,327', '']","['0', '']","['10,162', '']","['364', '']","['733', '']","['1,122', '']"
3183,r387,"United States -> Missouri -> Public -> U. Missouri, Saint Louis",United States,Missouri,Public,"U. Missouri, Saint Louis",4,"['13,697', '']","['6,890', '']","['94', '']","['4,746', '']","['43', '']","['1,213', '']","['711', '']"
3183,r388,United States -> Missouri -> Private,United States,Missouri,Private,,3,"['953,835', '']","['578,217', '']","['2,429', '']","['175,652', '']","['101,197', '']","['93,401', '']","['2,939', '']"
3183,r389,United States -> Missouri -> Private -> A. T. Still U.,United States,Missouri,Private,A. T. Still U.,4,"['644', '']","['434', '']","['0', '']","['87', '']","['1', '']","['122', '']","['0', '']"
3183,r390,United States -> Missouri -> Private -> Saint Louis U.,United States,Missouri,Private,Saint Louis U.,4,"['66,103', '']","['34,275', '']","['1,466', '']","['17,838', '']","['4,885', '']","['6,173', '']","['1,466', '']"
3183,r391,"United States -> Missouri -> Private -> Washington U., Saint Louis",United States,Missouri,Private,"Washington U., Saint Louis",4,"['887,088', '']","['543,508', '']","['963', '']","['157,727', '']","['96,311', '']","['87,106', '']","['1,473', '']"
3183,r392,United States -> Montana,United States,Montana,,,2,"['273,459', '']","['150,698', '']","['24,757', '']","['82,468', '']","['2,835', '']","['6,502', '']","['6,199', '']"
3183,r393,United States -> Montana -> Public,United States,Montana,Public,,3,"['272,207', '']","['149,447', '']","['24,757', '']","['82,468', '']","['2,835', '']","['6,501', '']","['6,199', '']"
3183,r394,"United States -> Montana -> Public -> Montana State U., Bozeman",United States,Montana,Public,"Montana State U., Bozeman",4,"['154,811', '']","['88,955', '']","['17,738', '']","['39,627', '']","['1,974', '']","['4,251', '']","['2,266', '']"
3183,r395,United States -> Montana -> Public -> Montana Technological U.,United States,Montana,Public,Montana Technological U.,4,"['12,731', '']","['4,926', '']","['5,736', '']","['1,548', '']","['511', '']","['0', '']","['10', '']"
3183,r396,"United States -> Montana -> Public -> U. Montana, Missoula",United States,Montana,Public,"U. Montana, Missoula",4,"['104,665', '']","['55,566', '']","['1,283', '']","['41,293', '']","['350', '']","['2,250', '']","['3,923', '']"
3183,r397,United States -> Montana -> Private,United States,Montana,Private,,3,"['1,252', '']","['1,251', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']"
3183,r398,United States -> Montana -> Private -> Salish Kootenai C.,United States,Montana,Private,Salish Kootenai C.,4,"['1,252', '']","['1,251', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']"
3183,r399,United States -> Nebraska,United States,Nebraska,,,2,"['572,488', '']","['250,321', '']","['75,990', '']","['167,091', '']","['29,952', '']","['22,195', '']","['26,939', '']"
